Depth,A,B,C,D,E,FCA,FCB,FCC,FCD,FCE,CLA,CLB,CLC,CLD,CLE,ELA,ELB,ELC,ELD,ELE
203.95,14.94,7.68,12.28,16.19,13.860001,16.46041318,10.21457459,13.98995359,16.26445269,15.38105954,16.42197006,11.58691919,14.69806777,15.87740173,15.17716624,14.43235992,7.328862379,11.88381681,16.32782126,13.54411711
204,15.13,7.4900002,12.14,16.07,14.189999,16.5987904,10.05111467,13.85719357,16.16224088,15.66072999,16.4517443,11.51336817,14.57486226,15.78067509,15.42331999,14.62370008,7.126680138,11.73489962,15.93789285,13.87247064
204.05,15.43,7.3100004,12.14,16.01,14.539999,16.8262986,9.8987016,13.84244583,16.10880015,15.96216348,16.57144522,11.44785228,14.56733424,15.73411436,15.73733924,14.92558635,6.938487353,11.72538652,15.87682127,14.22328336
204.1,15.699999,7.1399994,12.26,15.99,14.829999,17.04113304,9.770030428,13.95382186,16.09111152,16.22673941,16.75999861,11.39599731,14.68023336,15.72318271,16.07859669,15.19680561,6.763069147,11.84618453,15.85703203,14.51329574
204.15,15.869999,6.97,12.47,16.04,14.91,17.16927155,9.633109702,14.2406808,16.13791425,16.31363,16.88502261,11.35113428,14.94037243,15.78564334,16.2620998,15.36593253,6.58696509,12.09015033,15.9083629,14.59256915
204.2,15.880001,6.8300004,12.72,16.14,14.69,17.19537164,9.524665134,14.51277543,16.21997756,16.1692376,16.97129432,11.3136036,15.1935467,15.87451504,16.27900693,15.37340066,6.44154916,12.36383247,16.01079765,14.36942933
204.25,15.799998,6.74,12.97,16.26,14.150001,17.13554994,9.448050357,14.73332982,16.3215373,15.75111295,16.95657497,11.28036086,15.36491497,15.9856116,16.03235438,15.28843276,6.344943395,12.62485963,16.13390534,13.82259611
204.3,15.66,6.7000003,13.23,16.39,13.340001,17.03717967,9.425706176,14.91635547,16.42387445,15.12218018,16.88036342,11.25455304,15.46376669,16.09277954,15.6573627,15.14611415,6.300860428,12.88536958,16.26808098,13.00229792
204.35,15.5199995,6.67,13.52,16.53,12.34,16.94346381,9.416438343,15.11173793,16.53926235,14.32848891,16.79086335,11.23705907,15.59004875,16.21577517,15.18040378,15.92863638,6.268665319,13.16977684,16.41227802,11.98846584
204.4,15.36,6.6300006,13.92,16.68,11.36,16.83287515,9.40210587,15.39062711,16.65938169,13.5550573,16.72249381,11.22630135,15.8285397,16.3358795,14.74750394,15.77767886,6.229299329,13.56067383,16.56588713,10.99595454
204.45,15.2,6.62,14.44,16.83,10.58,16.6998977,9.412559961,15.79719811,16.77747954,12.93904942,16.61987659,11.22052837,16.23504721,16.45034098,14.40997428,14.68059241,6.220240912,14.07915786,16.71880084,10.20568552
204.5,15.06,6.65,15.14,16.94,10.14,16.55985836,9.45324284,16.35873219,16.86107342,12.5905621,16.43746954,11.2188575,16.78143506,16.52290328,14.18395355,15.49894114,6.249383597,14.78556212,17.07498998,9.760416303
204.55,14.97,6.71,15.97,16.96,9.98,16.46791126,9.49012761,17.03682448,16.86802042,12.45930048,16.27966824,11.21411767,17.47476745,16.51399139,14.04403442,15.41157534,6.305105057,15.62482857,16.84875387,9.59844937
204.6,14.94,6.77,16.88,16.92,10.01,16.42135411,9.540800037,17.77360311,16.82555639,12.48249195,16.16802623,11.20827334,18.19068389,16.45747049,13.97843876,15.38524996,6.364927136,16.54739373,16.80588439,9.6296395
204.65,14.94,6.8300004,17.74,16.83,10.1,16.41257978,9.598727522,18.50908965,16.744051,12.54372932,16.12786349,11.20278392,18.85135959,16.36438484,13.94990113,14.41134323,6.431383272,17.4297926,16.71243949,9.724704928
204.7,14.94,6.88,18.46,16.75,10.22,16.4118416,9.638597264,19.17989504,16.66871174,12.63410762,16.15141109,11.19752454,19.3224378,16.28177052,13.95943465,14.40945403,6.484140757,18.65977611,16.63003656,9.849864408
204.75,14.94,6.9,18.87,16.67,10.34,16.39981494,9.640045897,19.57327544,16.60070645,12.71005104,16.15959104,11.19298539,19.54759735,16.2003639,13.97397987,14.40812386,6.503313962,19.06066981,16.54716465,9.97394607
204.8,14.93,6.9199996,18.93,16.63,10.46,16.38884404,9.639217894,19.67715106,16.56944033,12.78190655,15.94594057,11.84530174,19.74314915,16.67771258,14.28908296,14.39477543,8.165462105,18.70342297,16.50585114,10.09532959
204.85,14.92,6.93,18.63,16.62,10.59,16.3736082,9.638614359,19.441063,16.56898405,12.86667413,15.27464333,11.19428537,19.29584862,16.32825097,13.70392841,14.38380632,8.057197965,18.71360236,16.49402483,10.22525292
204.9,14.91,6.93,18.13,16.62,10.7,16.37627094,9.617051355,19.03407602,16.57183724,12.93877477,15.52464698,11.2846105,18.89910453,16.23387965,13.79473947,14.37359996,8.039410215,18.3494938,16.72654489,10.33508072
204.95,14.92,6.9199996,17.46,16.6,10.81,16.40195041,9.588165656,18.47457395,16.56510279,13.01679147,15.87581545,11.30015414,18.38215602,16.16998954,13.89924771,14.38610176,8.024059833,17.21331603,16.78564637,10.4431095
205,14.94,6.91,16.68,16.55,10.89,16.44156191,9.55885332,17.84960849,16.52852419,13.09319367,16.14552239,11.25560997,17.85053155,16.1063732,13.97435941,14.41000288,8.012555873,16.89702696,16.70712586,10.51921491
205.05,14.96,6.91,15.859999,16.48,10.97,16.48884766,9.553408868,17.18478319,16.4695798,13.17085413,16.34728521,11.2166708,17.29063284,16.02620777,14.03080729,14.43624617,8.006490976,16.10653067,16.64207079,10.59590574
205.1,14.97,6.91,15.16,16.41,11.04,16.52215583,9.558261677,16.61725062,16.40075667,13.25373723,16.49066915,11.19789729,16.81415525,15.93969948,14.09281694,14.44948736,8.001183472,15.43915338,16.5744802,10.66184811
205.15,14.98,6.93,14.67,16.35,11.11,16.55369045,9.594927183,16.21295551,16.33960597,13.34394461,16.59714746,11.20036606,16.44593113,15.86691134,14.16273087,14.46293885,8.007642952,14.98173236,16.5107882,10.72476835
205.2,14.95,6.9600005,14.46,16.33,11.21,16.52898524,9.636869905,16.03040933,16.30886428,13.47925917,16.59402695,11.21929715,16.24351853,15.83080231,14.26562228,14.43824203,8.02594458,14.78772758,16.48729269,10.80938365
205.25,14.92,7.03,14.52,16.33,11.34,16.49513181,9.708359836,16.05880598,16.30466998,13.63634843,16.50656888,11.24726788,16.21221743,15.82825523,14.39637073,14.41490234,8.07880092,14.84765264,16.19033557,10.92480197
205.3,14.9,7.1100006,14.85,16.34,11.41,16.47728836,9.80235375,16.29697851,16.31444707,13.74436342,16.43295176,11.29150285,16.36283947,15.8454379,14.504848,14.401047,6.71980229,14.57524694,16.19847063,10.97363578
205.35,14.92,7.2,15.36,16.34,11.39,16.49112452,9.907157782,16.66957956,16.32575587,13.78616081,16.39133062,11.35634311,16.68729433,15.87450118,14.56965933,14.42475458,6.811505075,15.08228571,16.19807615,10.92628497
205.4,14.94,7.3,15.940001,16.32,11.26,16.50399601,10.02352041,17.08808864,16.31602036,13.74934987,16.36558164,11.44225582,17.09873462,15.87980673,14.60747448,14.44831956,6.919004947,15.6569386,16.17944781,10.76462473
205.45,14.97,7.41,16.46,16.29,11.12,16.53253236,10.14050031,17.46608998,16.29694441,13.6960661,16.38090496,11.546906,17.46925488,15.87550673,14.6034767,14.48018972,7.036470954,16.17446874,16.15155816,10.59238559
205.5,14.98,7.5900006,16.82,16.26,10.98,16.55205829,10.30571955,17.75038589,16.277314,13.63147387,16.43867748,11.66494098,17.76442224,15.87044664,14.57345238,14.49022831,7.227810187,16.53709194,16.12343286,10.42396612
205.55,14.96,7.81,17.02,16.24,10.86,16.53861758,10.48267949,17.92539209,16.26865739,13.58623461,16.45935503,11.78267494,17.94833598,15.87460976,14.54174247,14.46963704,7.454494135,16.74203444,16.10432918,10.26957908
205.6,14.91,8.1,17.16,16.24,10.77,16.49906959,10.69377372,18.05230639,16.27800824,13.54548959,16.44014067,11.8888477,18.0901876,15.90031274,14.51015299,14.41765435,7.749542564,16.88545884,16.10609308,10.15326261
205.65,14.820001,8.39,17.28,16.27,10.7,16.43520945,10.93097382,18.17549073,16.32206058,13.51537164,16.42443627,12.01348961,18.21986279,15.96278723,14.48287051,14.32394987,8.052275289,17.01233725,16.13736902,10.05796507
205.7,14.7,8.75,17.36,16.35,10.65,16.35698347,11.21278647,18.29255971,16.40104546,13.48497361,16.4363323,12.16416751,18.31524776,16.05831484,14.43802594,14.19888872,8.428093373,17.10688199,16.22000124,9.988392613
205.75,14.559999,9.12,17.34,16.47,10.67,16.24047616,11.44576109,18.33137226,16.50780216,13.50209907,16.37808404,12.29371426,18.35313449,16.16645655,14.37318664,14.05330342,8.799678536,17.09851559,16.34226279,9.991626265
205.8,14.4,9.55,17.25,16.6,10.74,16.11699684,11.75964472,18.28830978,16.62406335,13.56523879,16.30962822,12.45378561,18.30980973,16.28948222,14.3300832,13.88803818,9.237956008,17.0150282,16.47497429,10.04812426
205.85,14.25,9.97,17.14,16.67,10.9,15.99739299,12.11092486,18.19623328,16.68500381,13.70104516,16.24471473,12.68744589,18.27024254,16.34860219,14.32142025,14.63669979,9.676147075,16.89897063,16.54710689,10.19675549
205.9,14.11,10.34,17.08,16.67,11.12,15.87055229,12.43695612,18.13333935,16.68755204,13.88365323,16.14833972,12.96910431,18.2397016,16.34850747,14.34570915,14.62489424,10.06309544,16.83344557,16.54836484,10.40865717
205.95,14,10.61,17.04,16.59,11.37,15.76382113,12.67954976,18.10290241,16.62401367,14.09344705,16.04594419,13.21534146,18.21976064,16.28141705,14.41796324,13.47303593,10.34866086,16.79293783,16.46848704,10.65511548
206,13.91,10.72,17.02,16.49,11.61,15.67317903,12.77714631,18.085576,16.55023847,14.29032297,15.95461784,13.35627882,18.21319156,16.21048695,14.5011171,13.37876643,10.46311179,16.77220449,16.36632894,10.89233279
206.05,13.87,10.69,17,16.45,11.8,15.61653177,12.74681867,18.06769557,16.51220902,14.45169165,15.85843336,13.38043509,18.19851009,16.17369003,14.59727434,13.3363376,10.43152691,16.75253961,16.32492417,11.08193027
206.1,13.84,10.53,16.99,16.5,11.92,15.58183111,12.60444494,18.04318902,16.55868022,14.5492738,15.80026898,13.30879056,18.17834917,16.22258298,14.66240965,13.30407918,10.26476352,16.73950178,16.37298946,11.20207845
206.15,13.83,10.31,16.97,16.65,11.92,15.55884912,12.40319086,18.00089499,16.67414782,14.54658013,15.74368044,13.17900894,18.13577537,16.33908154,14.69535684,13.2939591,10.03479432,16.71471086,16.52376964,11.20881555
206.2,13.83,10.08,16.96,16.89,11.84,15.56003429,12.20789631,17.96896441,16.86842818,14.4681668,15.72337917,13.04098966,18.11525646,16.53239159,14.66691361,13.29573806,9.796801524,16.69804614,16.76593509,11.13875031
206.25,13.83,9.89,16.94,17.21,11.63,15.56278571,12.06717599,17.93547485,17.12215195,14.28827649,15.72648649,12.94759334,18.09120269,16.78591783,14.61893638,13.29823482,9.605248601,16.67382856,17.08982772,10.9455715
206.3,13.83,9.74,16.93,17.54,11.38,15.57874775,11.95648378,17.92525404,17.38769278,14.0769583,15.77167872,12.87589232,18.11055651,17.04999741,14.5569714,13.30077832,9.455364133,16.6608846,17.42451859,10.7114173
206.35,13.82,9.65,16.92,17.81,11.1,15.58078734,11.89195903,17.91076675,17.60401087,13.83457235,15.8033823,12.81140176,18.09935927,17.2635732,14.47839219,13.29342883,9.368325738,16.65082945,17.69807145,10.44970539
206.4,13.810001,9.58,16.89,17.95,10.91,15.57378897,11.84644564,17.89627945,17.71374668,13.65024334,15.78673121,12.7719542,18.08342987,17.36494118,14.38281456,13.28581511,9.299321116,16.62388871,17.83999634,10.27979612
206.45,13.800001,9.53,16.83,18.01,10.84,15.56225484,11.81608603,17.85492412,17.76321316,13.54520911,15.743563,12.76639565,18.05109068,17.41241043,14.29594573,13.27746679,9.249906673,16.56504409,17.90036385,10.23881161
206.5,13.800001,9.51,16.72,18.04,10.98,15.5614124,11.80544204,17.76948663,17.79222445,13.60507556,15.72350859,12.78231612,17.97764188,17.43869906,14.23781692,13.27783708,9.231166051,16.45508255,17.92812413,10.4050937
206.55,13.800001,9.52,16.59,18.08,11.31,15.54487635,11.8080171,17.65795599,17.83547975,13.81590233,15.68425779,12.79261487,17.87447765,17.49125784,14.25561754,13.27851775,9.243551901,16.3228379,17.96691598,10.76797687
206.6,13.82,9.54,16.48,18.12,11.77,15.55364349,11.8160563,17.55343433,17.88425892,14.13426316,15.66692843,12.78349272,17.77095082,17.5512303,14.36868152,13.29905629,9.266411353,16.2086246,18.00585106,11.25997009
206.65,13.88,9.57,16.41,18.12,12.28,15.59263544,11.83904564,17.46473346,17.89516458,14.48307252,15.67744157,12.78602578,17.66503951,17.58229196,14.56841466,13.35849512,9.300080552,16.13211765,18.00844088,11.80921418
206.7,13.98,9.61,16.39,18.02,12.75,15.66562582,11.86911017,17.42734829,17.83094583,14.81901099,15.71547125,12.80247583,17.59944543,17.51918793,14.83255783,13.4566347,9.344329826,16.10889399,17.90912904,12.30741598
206.75,14.13,9.65,16.41,17.79,13.179999,15.78276826,11.89536618,17.4317381,17.65490856,15.12970879,15.7873184,12.82379504,17.57971981,17.33970488,15.11828613,13.60508826,9.388712889,16.1282699,17.67811298,12.76153035
206.8,14.309999,9.68,16.43,17.49,13.58,15.91717415,11.91120972,17.4461895,17.42304809,15.43299298,15.857386,12.84186542,17.57847189,17.10063173,15.40046844,13.78478524,9.42157118,16.14967874,17.37381611,13.17586544
206.85,14.45,9.72,16.45,17.2,14.03,16.03819565,11.93852935,17.47288912,17.18424525,15.77510195,15.97749916,12.87562177,17.61041628,16.86126633,15.69566306,13.92345666,9.462423524,16.17128636,17.07786396,13.64182047
206.9,14.529999,9.75,16.45,16.97,14.560001,16.11047062,11.95842037,17.48147364,16.97985511,16.18852452,16.10213009,12.9170219,17.62665673,16.64898776,16.04857547,14.00245377,9.492499942,16.17200511,16.84095092,14.18480819
206.95,14.5,9.75,16.45,16.84,15.150001,16.09559428,11.94841855,17.47643502,16.84683865,16.64518494,16.17400481,12.94665236,17.62767918,16.50308342,16.47108909,13.97078914,9.49092198,16.16938687,16.70477746,14.79166713
207,14.42,9.73,16.47,16.81,15.68,16.04173918,11.91527763,17.49289911,16.80185065,17.05227772,16.19299748,12.94074039,17.65656819,16.44823169,16.88904048,13.88907835,9.468485077,16.18736945,16.67023421,15.33940744
207.05,14.289999,9.71,16.51,16.88,16.02,15.94983641,11.88241618,17.5240456,16.8355414,17.31309556,16.17312881,12.91560077,17.69917972,16.48371638,17.20592589,13.75633458,9.447561842,16.22502427,16.7410719,15.69539035
207.1,14.17,9.68,16.55,17.06,16.12,15.85939204,11.84071465,17.55939416,16.96979386,17.36653938,16.11125913,12.88179091,17.74829038,16.61645214,17.26091195,13.63543291,9.414833809,16.26377332,16.92383207,15.80843917
207.15,14.060001,9.66,16.53,17.28,15.94,15.76367733,11.81319137,17.55271465,17.14490586,17.2085372,16.00401508,12.851438,17.76297186,16.79234386,17.12683118,13.52383644,9.393122523,16.24293138,17.14904819,15.63395952
207.2,13.96,9.66,16.39,17.47,15.45,15.67899223,11.80248828,17.4530862,17.30348553,16.80865138,15.91479902,12.81462569,17.69793456,16.94256726,16.82274519,13.42088848,9.391717743,16.10227062,17.34272557,15.14605186
207.25,13.89,9.69,16.12,17.58,14.74,15.62774833,11.82172039,17.25133345,17.40372379,16.24325574,15.88556763,12.76967533,17.54351078,17.04354712,16.42225412,14.36305387,9.421421782,15.83039042,17.45561721,14.4330325
207.3,13.82,9.76,15.78,17.58,13.95,15.56396728,11.89243769,17.00245696,17.40275347,15.61178624,15.85265012,12.75742215,17.3692445,17.03829239,15.99355678,14.28560622,9.493056279,15.48758947,17.7516329,13.63736662
207.35,13.759999,9.86,15.48,17.43,13.24,15.51211702,11.98192553,16.77338891,17.27967813,15.02945084,15.81543652,12.75790788,17.17740057,16.89885799,15.58793709,14.22772285,9.59286368,15.18628833,17.55127651,12.92260573
207.4,13.68,9.96,15.33,17.12,12.68,15.43781564,12.07519699,16.67235241,17.02637021,14.56297564,15.74190089,12.78122203,17.10764768,16.62588269,15.26104694,13.13647836,9.693702181,15.03635559,17.23520994,12.35845438
207.45,13.59,10.07,15.32,16.73,12.3,15.35420786,12.17953648,16.67375034,16.71717094,14.22397406,15.64495426,12.83953973,17.11558891,16.3104526,14.97848315,13.04536052,9.805219056,15.02858646,16.5941291,11.97638005
207.5,13.509999,10.18,15.43,16.37,12.15,15.27365469,12.26972559,16.7592863,16.43177791,14.08088266,15.51684212,12.89180201,17.17587472,16.03181019,14.80546648,12.96480315,9.916687618,15.1417497,16.23151104,12.65081741
207.55,13.479999,10.27,15.579999,16.11,12.15,15.2386868,12.34059229,16.87994259,16.23064295,14.0667162,15.41743048,12.94122649,17.28769894,15.84399803,14.73462683,12.93369574,10.00527424,15.29420773,15.97076057,12.70040214
207.6,13.5199995,10.34,15.75,15.94,12.21,15.25340375,12.38889518,17.00797321,16.11000091,14.10601222,15.35834817,12.97972936,17.38647612,15.7455947,14.73271787,12.97152889,10.07383235,15.46693067,15.80100321,12.73937416
207.65,13.63,10.4,15.910001,15.840001,12.2,15.33224089,12.44477532,17.14439693,16.05127427,14.09203961,15.37103511,13.03344027,17.52961523,15.72002918,14.72197969,13.08019959,10.13599127,15.6292285,15.7021436,12.73892082
207.7,13.87,10.48,16.07,15.77,12.15,15.51519319,12.51286591,17.27038541,16.00950332,14.04678908,15.46438189,13.09900039,17.62869243,15.70337209,14.68299329,13.31976919,10.21870978,15.79326753,15.63362717,12.70291439
207.75,14.22,10.56,16.26,15.75,12.08,15.79958353,12.58439523,17.43116107,16.00561513,13.99189703,15.67639421,13.19105363,17.77395374,15.72061253,14.62601436,13.67115996,10.30073259,15.98793308,15.61528993,11.76411476
207.8,14.72,10.66,16.54,15.7,12,16.1973463,12.67400088,17.65862413,15.96994446,13.93065306,15.98316975,13.290188,17.96457092,15.69315663,14.5596507,14.17551548,10.40715063,16.27416254,15.56651133,11.685743
207.85,15.339999,10.77,16.95,15.62,11.9,16.70334775,12.77286247,17.98889709,15.91479471,13.86256263,16.43362763,13.39574868,18.25268514,15.65325874,14.51011842,14.80130773,10.52356194,16.69185255,15.48684088,11.58723939
207.9,16.039999,10.86,17.47,15.459999,11.8,17.2872037,12.84958948,18.40605058,15.79034244,13.78993833,17.05308659,13.47665436,18.62694456,15.54019094,14.47042305,16.36285779,10.61982431,17.22027531,15.32677051,11.49284816
207.95,16.7,10.93,17.99,15.25,11.72,17.81406366,12.9059836,18.83499581,15.62727044,13.73139463,17.63415877,13.53247318,19.01910925,15.39159628,14.43768408,17.02752336,10.69434604,17.74945455,15.11588388,11.41938359
208,17.03,10.96,18.29,14.989999,11.72,18.07419218,12.92469096,19.08137554,15.42525643,13.73543747,17.97898077,13.55896853,19.23289671,15.20585239,14.42528363,17.34372394,10.72645753,18.05392703,14.85403661,12.35284987
208.05,16.869999,10.95,18.26,14.74,11.78,17.94112485,12.90741217,19.06915217,15.23048109,13.79916068,17.90894912,13.5538474,19.20836162,15.02999475,14.46636429,17.20461332,10.71643974,18.02383152,14.6012768,12.38157592
208.1,16.229998,10.93,17.93,14.56,11.95,17.45231015,12.88094655,18.8059752,15.08916092,13.94127663,17.51670715,13.53023966,18.94826581,14.90485922,14.54216707,16.60143276,10.69510194,17.69080411,14.4184248,12.53414491
208.15,15.449999,10.92,17.49,14.5,12.25,16.83944691,12.86311774,18.44570244,15.03971235,14.20196123,16.96363805,13.50522863,18.62029174,14.86509359,14.7002617,14.91876474,10.683582,17.24417447,14.35634075,12.7968348
208.2,14.77,10.95,17.18,14.58,12.67,16.31017347,12.87937305,18.20101237,15.09643945,14.55243869,16.47412471,13.49710766,18.41219079,14.92595377,14.930429,14.23665417,10.71137435,16.92945082,14.43635427,13.17863409
208.25,14.299999,11,17.08,14.75,13.179999,15.94250011,12.91373814,18.13663953,15.21776071,14.98302751,16.08986856,13.50808724,18.36187822,15.03164313,15.23937324,13.76702327,10.75941969,16.83058161,14.60651131,12.92175109
208.3,13.98,11.09,17.2,14.97,13.669999,15.69589618,12.98006754,18.26880964,15.38377427,15.39842041,15.81568098,13.52256019,18.49875104,15.1845476,15.61792023,13.44988858,10.84713595,17.37499543,14.82690646,13.4250757
208.35,13.800001,11.17,17.46,15.2,14.07,15.5667163,13.04498028,18.48879805,15.55420334,15.73132179,15.66721723,13.54151506,18.71921709,15.32711474,15.94767654,13.27383279,10.9262076,17.63816135,15.05681763,13.83264319
208.4,13.65,11.28,17.7,15.48,14.29,15.46689363,13.13956732,18.6853907,15.76478328,15.91782237,15.53757599,13.38331155,18.91271846,15.74565361,15.78873193,14.15234775,11.03691915,17.46232413,15.33890986,14.05364175
208.45,13.54,11.41,17.82,15.75,14.309999,15.40745541,13.25842436,18.7748416,15.96968744,15.96285807,14.73296995,13.11134165,18.98303274,15.82284571,15.72707112,14.17343155,11.17080399,17.57955692,15.61201049,14.06066146
208.5,13.45,11.59,17.75,16,14.1,15.35881313,13.41149634,18.707256,16.16246786,15.80995344,14.91505524,13.3833554,18.9111466,15.9332515,15.88499871,14.04642069,11.35589232,17.50385799,15.86612007,13.83251849
