Depth,RES,DEN,NG,CAL,FCRES,FCDEN,FCNG,FCCAL,CLRES,CLDEN,CLNG,CLCAL,ELRES,ELDEN,ELCG,ELCAL
87.95,16.77,2.2800002,7.91,124.71,17.01410485,2.32834439,8.284520224,123.6551287,16.53012315,2.349959735,7.022512897,125.2312342,16.52723406,2.278924657,8.407729078,124.9982387
88,16.4,2.2800002,7.69,125.15,16.70839421,2.328334577,8.094188257,123.9895948,16.25220115,2.350282106,6.789489524,125.4952229,16.15314333,2.278920718,8.177000845,124.6648254
88.05,16.1,2.2800002,7.12,125.82,16.45282605,2.328186843,7.647010422,124.4714298,16.01552988,2.350340752,6.485842673,125.9443877,15.84700532,2.278905131,7.596783401,125.4347502
88.1,15.92,2.2800002,7.16,125.82,16.28730356,2.328084171,7.613425942,124.40872,15.86189599,2.350471096,6.377165999,125.9123967,15.66165981,2.278918098,7.277682214,125.4269377
88.15,15.800001,2.2800002,7.26,125.59999,16.18226837,2.328100393,7.664801923,124.1692854,15.76001598,2.350664224,6.384913485,125.671906,15.82705001,2.278884453,7.732978133,125.2235736
88.2,15.770001,2.27,7.48,125.15,16.15591648,2.32172922,7.817873991,123.7711242,15.73010011,2.348452525,6.477915271,125.3029577,15.82773976,2.268546517,7.951751355,125.4534433
88.25,15.78,2.27,7.5500007,124.93,16.16327931,2.321841639,7.8728983,123.5713502,15.71895403,2.347405639,6.548988539,125.0832252,15.51921139,2.268510368,7.521163964,124.5831423
88.3,15.82,2.27,7.61,124.93,16.19994779,2.321892574,7.928340096,123.5829834,15.75424895,2.347078562,6.596904097,125.0765049,15.56065761,2.268500722,8.115001507,124.5847732
88.35,15.829999,2.27,8.03,124.93,16.21193896,2.321854022,8.225223787,123.6077333,15.77589743,2.346935167,6.78498816,125.1361104,15.5713763,2.268508666,8.538256816,124.5800605
88.4,15.829999,2.27,8.93,124.48999,16.21837196,2.321696208,8.854529714,123.2827342,15.78635821,2.346648345,7.25571028,124.9314753,15.57134732,2.26850194,8.85244436,124.7779022
88.45,15.82,2.27,9.99,124.259995,16.22548282,2.321560791,9.618743873,123.1290115,15.78949481,2.34617487,7.94710203,124.7763883,15.56208915,2.268455076,10.50823487,124.5450631
88.5,15.829999,2.27,10.78,124.04,16.2462535,2.321299771,10.1838234,122.9802827,15.80453265,2.345553994,8.594785747,124.6509158,15.57175314,2.268411284,11.30116398,123.6977968
88.55,15.85,2.27,11.16,123.6,16.27199294,2.321134012,10.46327403,122.6444444,15.8262718,2.345008621,8.97726273,124.4158148,15.5917471,2.262810639,11.68215371,123.2761274
88.6,15.870001,2.27,11.59,123.15001,16.29506701,2.321205943,10.78605585,122.2777298,15.84376095,2.344776106,9.271892266,124.1343004,15.61281212,2.264928661,12.11398175,123.433564
88.65,15.92,2.27,12.150001,122.93,16.33893183,2.32130194,11.19649269,122.0708149,15.87527856,2.344786353,9.627023465,123.9589231,15.66339163,2.265912662,12.67776019,123.2152025
88.7,15.9800005,2.27,11.95,123.15001,16.38638961,2.321306079,11.06719727,122.2002926,15.9118913,2.344896069,9.588126959,124.0748163,15.72244071,2.268254271,12.47828101,123.4342321
88.75,16.02,2.2800002,12.0199995,123.380005,16.40980633,2.327785633,11.10275109,122.3502789,15.93548343,2.347580409,9.56694832,124.3072628,15.76142819,2.278571044,12.55305713,123.6649454
88.8,16.05,2.2800002,11.990001,122.93,16.43296142,2.327734597,11.08292842,121.970009,15.9727822,2.34896976,9.528479722,124.143593,15.78943237,2.278574532,12.49017072,123.2341747
88.85,16.07,2.2800002,12.4,122.49,16.4515179,2.327955863,11.39008328,121.5943324,15.98516731,2.349595441,9.731357156,123.8335045,15.81089429,2.278549165,12.90301315,122.7983785
88.9,16.13,2.29,12.08,122.270004,16.50125232,2.334509717,11.18773656,121.3741917,16.01825397,2.352290062,9.610444831,123.602618,15.87119504,2.288804071,12.58069953,122.5807617
88.95,16.25,2.29,11.7,122.04001,16.59658709,2.334779684,10.94670312,121.1493438,16.11525664,2.354015202,9.33014533,123.4236213,15.99203215,2.288794892,12.16475755,122.3707683
89,16.42,2.29,10.96,122.04001,16.72135015,2.335135867,10.44078805,121.0637242,16.22577493,2.355231751,8.84052964,123.3791862,16.16302437,2.288783209,11.42520434,122.3761176
89.05,16.61,2.29,10.33,121.82,16.86088867,2.335489446,10.00442183,120.8267854,16.35431975,2.356248864,8.374244628,123.2871161,16.35477909,2.288807609,10.79807754,122.16275
89.1,16.77,2.2800002,9.66,121.82,16.98411168,2.329424522,9.556897359,120.7952331,16.46679061,2.354745158,7.92923898,123.2810088,16.51775291,2.278523647,10.12895608,122.1660443
89.15,16.93,2.2800002,9.4,121.82,17.10679953,2.329628365,9.373471651,120.8130287,16.56980633,2.354061765,7.696267011,123.3155968,16.68200367,2.278570043,9.906662348,122.1515453
89.2,17.1,2.27,9.41,121.82,17.24785358,2.323254788,9.394791304,120.8589158,16.70364397,2.35143073,7.668670109,123.372169,16.85557875,2.268302436,9.919453723,122.1497907
89.25,17.24,2.27,9.56,121.82,17.36408167,2.323210428,9.50252672,120.916119,16.80364425,2.350030565,7.781588346,123.4251464,16.9994052,2.268335514,10.10854504,122.13112
89.3,17.31,2.26,9.6,121.82,17.43248331,2.316665686,9.548426737,120.9952275,16.86998853,2.346833095,7.879644094,123.477791,17.07214903,2.254105818,10.14939839,122.1264152
89.35,17.32,2.25,9.43,121.6,17.44893708,2.310101819,9.432226256,120.9047636,16.87657836,2.342493277,7.856899703,123.3995699,17.08541193,2.243140448,10.01202274,121.8878557
89.4,17.27,2.24,9.61,121.6,17.41755845,2.303676439,9.56555901,120.9814292,16.83376452,2.337755185,7.941130082,123.3811061,17.03907797,2.231875188,10.22514772,121.8690265
89.45,17.21,2.23,9.81,121.6,17.37235203,2.297092945,9.694045158,121.0242559,16.77742987,2.33273925,8.085010476,123.3923254,16.98004004,2.220320419,10.45895953,121.8508957
89.5,17.12,2.22,10.08,121.82,17.29675776,2.290566361,9.864566262,121.1963332,16.68934941,2.327613766,8.27425253,123.5267172,16.88934625,2.208488791,10.00674128,122.0536052
89.55,17.04,2.22,9.78,121.38,17.22190082,2.290409348,9.622180331,120.8048698,16.60192005,2.325346225,8.189863769,123.3447399,16.80674815,2.208287886,9.776207549,121.6023777
89.6,16.95,2.21,9.97,120.93,17.14885671,2.284248827,9.767891141,120.4084138,16.32881741,2.31745499,8.545591677,122.4198148,16.97903737,2.180806669,10.68699806,121.1583305
89.65,16.88,2.21,10.15,120.49,17.08901828,2.284380706,9.893022799,120.0099219,16.2989008,2.313694057,7.891465731,121.6406436,17.02587973,2.190164142,10.90112195,120.7077047
89.7,16.81,2.22,10.62,120.049995,17.03772448,2.290929486,10.23714163,119.6433501,16.30286689,2.320319541,8.144964056,121.6096514,16.91234599,2.20498963,11.37117547,120.2709425
89.75,16.75,2.22,10.56,119.6,17.0053298,2.290923412,10.23187059,119.3056504,16.32373865,2.323183558,8.318993862,121.3881283,16.84902385,2.205798577,11.26992535,119.8369212
89.8,16.72,2.23,10.24,118.94001,16.99158972,2.297479202,10.03488592,118.8123554,16.33410206,2.327339995,8.25828936,121.216042,16.82364193,2.218563654,10.94225386,119.1798978
89.85,16.72,2.23,9.76,118.48999,17.01125143,2.297740489,9.756102847,118.5167221,16.37911969,2.328955786,8.0154783,121.1740409,16.82476352,2.218687271,10.41661684,118.7461814
89.9,16.71,2.24,9,118.94001,17.01372355,2.304414239,9.258634083,118.9320097,16.39334588,2.3322848,7.595930364,121.5239811,16.81874675,2.23125685,8.913844906,119.1918932
89.95,16.69,2.25,8.15,118.94001,17.00101363,2.310822763,8.664686784,118.9979689,16.41368248,2.336534396,7.099039205,121.8236725,16.79618851,2.24335811,7.895632965,119.2064518
90,16.65,2.27,7.4299994,118.71,16.97645748,2.323874329,8.183090884,118.8713727,16.41536525,2.343583222,6.648147399,121.868788,16.75406518,2.267596696,7.173125192,118.9932821
90.05,16.63,2.27,7.12,117.6,16.97611558,2.324106243,8.010974158,118.0422248,16.44777999,2.346707125,6.376674183,121.3999966,16.41413514,2.266611193,6.88700483,117.9210465
90.1,16.62,2.2800002,7.31,117.6,16.98250027,2.331029698,8.201934093,118.057708,16.44456089,2.350335679,6.368194184,121.1525089,16.71899101,2.278619794,7.079728147,117.9212782
90.15,16.59,2.29,7.49,118.94001,16.96334694,2.337431847,8.33929793,119.1307332,16.43874555,2.354400391,6.463011451,121.630954,16.37801222,2.288910148,7.301668648,119.2671135
90.2,16.53,2.29,7.56,120.27,16.89873969,2.336924959,8.324153758,120.1639415,16.40599038,2.355985907,6.544088791,122.6875253,16.30996883,2.288955376,7.436550483,120.6046752
90.25,16.46,2.3,7.41,120.71,16.81598997,2.342916685,8.13700609,120.4437328,16.33837884,2.358657997,6.519278844,123.3269308,16.23171589,2.299297434,7.344101295,121.0452492
90.3,16.38,2.31,6.99,121.38,16.74007609,2.349320335,7.822527484,120.9129798,16.27918556,2.362449005,6.331422974,123.7625211,16.14675419,2.309599437,6.960965084,121.7301886
90.35,16.31,2.32,6.6800003,121.6,16.67020946,2.355684565,7.573547194,121.0396502,16.23355696,2.3667715,6.12622574,123.8113786,16.07202434,2.319927543,7.031057152,121.2544418
90.4,16.23,2.32,6.3399997,122.49,16.60253028,2.355717376,7.331748941,121.7314663,16.18843379,2.369033,5.919360292,124.1843074,15.98954814,2.319934319,6.354825203,122.1081855
90.45,16.14,2.33,6.2,124.04,16.51707282,2.361888411,7.182209888,122.9757072,16.12299854,2.371892144,5.794308866,125.1920392,15.89570585,2.330287892,6.514077616,124.4103261
90.5,16.06,2.33,5.71,125.15,16.44104076,2.36128042,6.771994293,123.8996381,16.08652034,2.372707483,5.595932101,126.0451553,15.80909112,2.33036947,5.988085627,125.527107
90.55,16.01,2.33,5.18,125.15,16.38906687,2.360919831,6.344814531,123.9370469,16.0563079,2.37232907,5.353458643,125.8930546,15.75611307,2.330447642,5.455600004,125.5268933
90.6,15.99,2.33,4.58,125.369995,16.37556017,2.360999139,5.930045821,124.1552756,16.04867823,2.371912004,5.07782514,125.7915558,15.73808803,2.330474712,4.848204882,125.7450388
90.65,16.03,2.33,4.35,125.369995,16.40755645,2.361016396,5.762631908,124.2025777,16.08587592,2.371647078,4.900467242,125.6368141,15.78007535,2.330519573,4.615270425,125.7445777
90.7,16.13,2.33,3.79,125.59999,16.49296114,2.361026309,5.382315302,124.4376303,16.17086661,2.371455385,4.690161863,125.7080551,15.8829112,2.330545342,4.05017006,125.9711115
90.75,16.31,2.33,3.23,125.59999,16.63894753,2.36104944,4.993914302,124.4980603,16.31845771,2.371306283,4.462875645,125.7160768,16.06658361,2.330602719,3.487553781,125.9696673
90.8,16.54,2.33,2.8,125.82,16.82796925,2.361188262,4.712276202,124.7341622,16.50601296,2.371270835,4.267803354,125.8701391,16.30171036,2.330654656,3.057172008,126.1866431
90.85,16.82,2.32,3.01,125.82,17.05300388,2.354804438,4.864225707,124.7790281,16.72764936,2.368893678,4.241695444,125.8987874,16.58581116,2.320410164,3.274589264,126.1853699
90.9,17.15,2.32,3.36,125.82,17.31471219,2.354812483,5.110528797,124.7828635,16.9606407,2.367514741,4.349064083,125.8930703,16.91962483,2.320429958,3.67038417,126.1685933
90.95,17.53,2.31,4.07,125.82,17.62028607,2.348388605,5.621767011,124.7782588,17.2449132,2.364728429,4.612913461,125.8981001,17.30270838,2.310139837,4.395023145,126.1671896
91,17.97,2.3,4.89,125.82,17.96785692,2.341898304,6.196020148,124.7454051,17.55545881,2.361097506,5.010022654,125.8998435,17.74563036,2.299836231,5.268440526,126.1505254
91.05,18.43,2.3,5.9900002,125.82,18.33093685,2.341847601,6.966826582,124.7023726,17.87775105,2.359651578,5.584718982,125.911994,18.20831069,2.299833494,6.426024551,126.1339288
91.1,18.86,2.29,6.7800007,125.82,18.67595977,2.335303961,7.537228553,124.6585348,18.18616942,2.357066206,6.157330997,125.937249,18.63942211,2.289515369,7.236127612,125.4610826
91.15,19.15,2.29,7.5500007,125.82,18.90017755,2.335293681,8.075276972,124.5902766,18.3648857,2.356151565,6.70979802,125.9386133,18.92988679,2.289505823,8.061987529,125.4182345
91.2,19.169998,2.2800002,8.07,125.59999,18.91361141,2.328816631,8.445739204,124.350229,18.33901768,2.353806151,7.136565505,125.7970468,18.94713809,2.279180587,8.596262583,125.2208697
91.25,18.97,2.2800002,8.52,125.369995,18.74798857,2.328822872,8.750817739,124.1049525,18.1438952,2.352852458,7.460899873,125.6078442,18.74421796,2.279138614,9.08703279,125.0171838
91.3,18.6,2.29,8.72,125.59999,18.4556843,2.335176321,8.889065177,124.2724341,17.84646756,2.354725598,7.621060894,125.7291755,18.37010717,2.289392002,9.28237044,125.2407933
91.35,18.22,2.29,8.85,125.59999,18.15777056,2.33488516,8.963490502,124.3024343,17.58317609,2.355418271,7.681614656,125.7790352,17.9849224,2.289370806,9.367125284,125.2137388
91.4,17.87,2.29,8.91,125.82,17.88177065,2.334683153,8.987483882,124.5075958,17.33208092,2.355231251,7.688004786,125.9324024,17.63175621,2.289342935,9.41569208,125.4449088
91.45,17.57,2.29,8.95,125.82,17.64051044,2.334447199,8.985690978,124.5215651,17.11768843,2.354733108,7.67800245,125.9377528,17.32793942,2.28932718,9.44659033,125.4400094
91.5,17.32,2.29,8.57,125.82,17.43820798,2.334355475,8.703500626,124.5082347,16.93394616,2.354371952,7.47775359,125.9030557,17.0748025,2.289297473,9.055831671,126.1160454
91.55,17.08,2.3,8.31,126.04,17.23910752,2.340865904,8.504247207,124.652451,16.7535605,2.356612223,7.26163395,126.003639,16.83212338,2.299584824,8.788415935,126.3377856
91.6,16.88,2.31,7.78,126.26,17.07530495,2.347265015,8.121197134,124.8065955,16.62062295,2.36007562,6.944551084,126.1472052,16.6282437,2.30987885,8.214185027,126.5740866
91.65,16.76,2.32,7.6200004,126.48,16.97648498,2.35372858,7.999090002,124.9800427,16.55201542,2.364002779,6.747980421,126.2902586,16.50623148,2.320191501,8.013236649,126.8102077
91.7,16.74,2.32,7.48,126.71,16.96226028,2.353649205,7.89824973,125.1792926,16.56237661,2.365768907,6.626510636,126.4457876,16.48499403,2.320199211,7.833739909,127.0540558
91.75,16.85,2.32,7.6200004,126.93,17.04748213,2.353578843,7.983318557,125.3678911,16.65344427,2.366166046,6.650593973,126.5861686,16.59566544,2.32021767,7.974880584,127.272424
91.8,16.99,2.32,7.82,126.93,17.15775514,2.35348782,8.117103532,125.369792,16.76552565,2.366039708,6.766397459,126.5740259,16.7359829,2.320233158,8.180333799,127.2717109
91.85,17.11,2.31,8.09,126.93,17.25403238,2.347050156,8.311606207,125.3613609,16.85701921,2.363624699,6.940700612,126.5512938,16.85663048,2.309932055,8.45654595,127.271279
91.9,17.15,2.3,8.38,126.93,17.28072097,2.340588794,8.503890154,125.3377605,16.86515578,2.360054892,7.143670435,126.5268374,16.89668975,2.299626046,8.788509019,127.2559555
91.95,17.1,2.3,8.69,127.37,17.23707988,2.34051673,8.707037115,125.6792888,16.80447151,2.358466504,7.359928312,126.8428387,16.84610726,2.299618903,9.137891948,127.6770715
92,17,2.3,9.02,127.37,17.15614373,2.340215622,8.912819596,125.6986276,16.72977214,2.357774166,7.586316341,126.8745023,16.74328776,2.299630986,9.4700391,127.675191
92.05,16.88,2.29,9.54,127.58999,17.06634929,2.333606192,9.272475776,125.9067134,16.64455922,2.355059851,7.902832368,127.033635,16.62227524,2.289316566,9.98970834,127.8911904
92.1,16.75,2.29,10.11,127.82,16.95990263,2.333297841,9.638724232,126.1033561,16.53365443,2.353450703,8.291534154,127.1906396,16.49007651,2.289305618,10.59647897,128.1020791
92.15,16.63,2.2800002,10.53,127.82,16.86486517,2.326556265,9.912339068,126.1094736,16.44440926,2.350291018,8.625056028,127.1841229,16.36691668,2.278984505,11.01651594,128.1001693
92.2,16.51,2.27,11.13,127.82,16.76321334,2.31997691,10.30600416,126.082617,16.33323689,2.346472506,9.02351702,127.141944,16.24480561,2.268652177,11.65417231,128.0849178
92.25,16.43,2.27,11.13,128.04,16.69286136,2.319798435,10.28230601,126.2215325,16.24615167,2.344784951,9.125929991,127.2778756,16.16239259,2.268613257,11.68761786,128.2881335
92.3,16.38,2.2800002,11.05,128.04,16.6489512,2.32613426,10.20985351,126.2154207,16.20660674,2.346554685,9.070442348,127.277005,16.11077472,2.278919233,11.60602648,128.2885744
92.35,16.36,2.2800002,10.44,128.04,16.64170506,2.326106188,9.801641643,126.2533941,16.22108267,2.347404003,8.707872784,127.2939515,16.09101415,2.278925108,10.95288277,128.3024537
92.4,16.34,2.3,10.3,128.04,16.63126286,2.339060322,9.710606425,126.3188337,16.22593696,2.352060785,8.505132197,127.3023476,16.07386096,2.299569903,10.80887804,128.3011085
92.45,16.34,2.31,10.55,128.04,16.65413625,2.345412836,9.923113165,126.4303258,16.28869867,2.356172327,8.584582656,127.3668852,16.07576448,2.309900145,10.98453472,128.3268786
92.5,16.35,2.32,10.97,128.04,16.68181711,2.3516546,10.24096779,126.5321395,16.34247648,2.359638994,8.865977627,127.4156393,16.08747395,2.320218504,11.3677925,128.3363984
92.55,16.37,2.32,11.7,128.26,16.71760481,2.351421785,10.77395079,126.8043366,16.39873161,2.360573996,9.383042606,127.6449355,16.10877086,2.320226816,12.06386032,128.5641671
92.6,16.4,2.33,11.93,128.26,16.75215869,2.357478765,10.93259399,126.8704994,16.43733705,2.36234967,9.695610215,127.6744509,16.13858416,2.330533893,12.29402102,128.5584715
92.65,16.44,2.34,12.13,128.26,16.79836035,2.363790291,11.09454861,126.9333555,16.49743563,2.365109012,9.878558695,127.7043779,16.17955543,2.340844575,12.45807419,128.5699798
92.7,16.52,2.34,11.61,128.26,16.87161406,2.363722599,10.75326258,126.9628371,16.58096504,2.366372692,9.605733681,127.7139562,16.26002852,2.340845075,11.89832962,128.5832607
92.75,16.61,2.35,10.75,128.26,16.93739122,2.370369913,10.15721534,126.939059,16.64297903,2.369204432,9.020161837,127.683523,16.35133031,2.351167006,11.03530149,128.5859848
92.8,16.73,2.36,9.67,128.04,17.02597338,2.377170034,9.418664509,126.7146071,16.7352218,2.373361503,8.279624296,127.4814456,16.47219195,2.361492007,9.916491715,128.3879744
92.85,16.88,2.36,8.88,127.82,17.13703129,2.377721182,8.891479103,126.4678505,16.84486675,2.376411339,7.67287034,127.2682883,16.62406132,2.361507428,9.090778369,128.1917389
92.9,17.05,2.36,8.31,127.82,17.26046166,2.378192588,8.504836274,126.3890422,16.95119745,2.378467127,7.242652505,127.225709,16.79606736,2.361515739,8.523348132,128.1979969
92.95,17.23,2.36,7.84,127.82,17.39383253,2.37848889,8.180501906,126.3346712,17.06960258,2.379778405,6.928680998,127.2188391,16.97755529,2.3615355,8.057110357,128.2022889
93,17.37,2.35,7.4299994,127.82,17.50073259,2.372275197,7.902791384,126.3140345,17.16462221,2.378338452,6.681595726,127.226746,17.1194366,2.351258997,7.6501454,128.2045384
93.05,17.48,2.35,6.65,127.58999,17.58143386,2.372433278,7.354622538,126.121073,17.22532209,2.377348877,6.319215804,127.0470093,17.23195503,2.351286902,6.904266657,127.9621413
93.1,17.53,2.35,5.22,127.58999,17.6232086,2.37275438,6.382155705,126.1416917,17.25900634,2.377219501,5.694405684,127.0512709,17.28561912,2.351318778,5.464986181,127.9633987
93.15,17.52,2.35,3.57,127.37,17.61123898,2.373146044,5.241263543,125.9926772,17.25154465,2.377701822,4.962087299,126.8896863,17.27923295,2.351383433,3.803473101,127.7479751
93.2,17.48,2.34,2.36,127.37,17.57505512,2.367243206,4.412178342,126.0095686,17.26783564,2.384257078,5.065340802,125.5478585,17.24350768,2.341134401,2.583202724,127.7523706
93.25,17.45,2.33,1.9900001,127.37,17.53714464,2.361151679,4.135523696,125.9901173,17.15871098,2.384422035,3.618059985,125.8070862,17.21579709,2.330871183,2.246315247,127.741789
93.3,17.49,2.32,2.07,126.93,17.55573976,2.354860548,4.169424939,125.5882468,17.16179332,2.37680811,3.458833275,126.1010819,17.4678414,2.320569747,2.36386961,127.2930224
93.35,17.61,2.31,2.41,126.04,17.64461924,2.348649625,4.410001988,124.8109392,17.22760542,2.369710786,3.635695189,125.7558633,17.67385502,2.310231194,2.743680507,126.3965195
