Depth,Den,Cal,SP,Res,Ng
186.6,2.46,124.49,-298.34,38.24,15.78
186.65,2.46,124.71,-298.56,39.42,15.04
186.7,2.45,124.71,-298.92,40.81,14.17
186.75,2.44,124.71,-299.61,41.88,13.44
186.8,2.44,124.71,-300.61,42.42,13.12
186.85,2.43,124.71,-301.93,42.58,12.51
186.9,2.42,124.71,-303.46,42.65,12.13
186.95,2.42,124.71,-305.1,42.73,11.93
187,2.41,124.71,-306.63,42.66,12.41
187.05,2.4,124.71,-307.82,42.07,13.27
187.1,2.39,124.71,-308.42,40.99,13.94
187.15,2.39,124.71,-308.45,39.86,14.84
187.2,2.39,124.71,-308.04,39.38,15.76
187.25,2.39,124.49,-307.57,40.02,16.72
187.3,2.39,124.49,-307.12,41.35,17.5
187.35,2.39,124.26,-306.68,42.64,17.44
187.4,2.39,124.26,-305.99,43.14,17.39
187.45,2.4,124.26,-304.75,42.89,16.97
187.5,2.41,124.26,-302.79,42.06,16.87
187.55,2.41,124.49,-300.07,41.04,16.57
187.6,2.42,124.26,-296.94,40.02,15.89
187.65,2.43,124.26,-293.81,39.12,15.29
187.7,2.43,124.26,-291.22,38.45,14.24
187.75,2.42,124.04,-289.51,38.13,13.51
187.8,2.41,124.26,-288.97,38.16,12.75
187.85,2.4,124.26,-289.58,38.41,12.25
187.9,2.39,124.71,-291.18,38.8,12.2
187.95,2.39,125.15,-293.41,39.57,12.29
188,2.39,125.37,-296.04,40.83,12.7
188.05,2.39,125.6,-298.81,42.61,12.8
188.1,2.39,125.6,-301.6,44.51,12.9
188.15,2.39,125.6,-304.32,46.23,12.94
188.2,2.4,125.6,-306.86,47.52,12.97
188.25,2.42,125.82,-309.11,48.32,13.18
188.3,2.43,125.82,-310.97,48.58,13.23
188.35,2.44,125.82,-312.4,48.18,13.28
188.4,2.45,125.82,-313.39,47.02,13.1
188.45,2.45,126.04,-313.92,45.23,12.88
188.5,2.45,126.04,-313.92,43.08,12.2
188.55,2.45,126.04,-313.34,41.15,11.41
188.6,2.44,126.26,-312.15,39.71,10.32
188.65,2.44,126.48,-310.38,38.8,9.75
188.7,2.44,126.26,-308.09,38.24,9.61
188.75,2.44,126.04,-305.34,38.04,10.07
188.8,2.44,126.04,-302.27,38.26,10.14
188.85,2.44,126.04,-299,38.74,9.84
188.9,2.43,126.26,-295.71,39.3,9.6
188.95,2.43,126.48,-292.57,39.92,9.69
189,2.43,126.48,-289.97,40.49,9.86
189.05,2.44,126.48,-288.26,40.77,10.11
189.1,2.44,126.48,-287.72,40.32,10.39
189.15,2.44,126.71,-288.2,39.38,10.9
189.2,2.43,126.71,-289.47,38.35,11.06
189.25,2.42,126.71,-291.18,37.7,10.79
189.3,2.41,126.93,-293.18,37.24,10.17
189.35,2.4,127.15,-295.25,36.9,9.99
189.4,2.41,127.37,-297.25,36.73,10.83
189.45,2.42,127.59,-298.78,36.9,11.97
189.5,2.42,127.59,-299.62,37.55,12.96
189.55,2.43,127.82,-299.69,38.75,13.59
189.6,2.43,128.04,-299.37,40.34,14.11
189.65,2.43,128.04,-299.1,42.21,14.94
189.7,2.44,127.82,-299.31,43.86,15.81
189.75,2.46,127.59,-300.17,45.19,16.95
189.8,2.48,127.59,-301.62,46.01,18.15
189.85,2.49,127.59,-303.37,46.35,19.22
189.9,2.5,127.59,-304.96,46.02,20.07
189.95,2.51,127.59,-305.93,44.8,20.26
190,2.51,127.59,-306.02,43.25,20.47
190.05,2.51,127.59,-305.28,41.97,20.55
190.1,2.51,127.59,-304.13,41.55,20.6
190.15,2.51,127.37,-303.05,41.68,20.63
190.2,2.51,127.37,-302.49,41.93,20.65
190.25,2.51,127.15,-302.52,41.66,20.66
190.3,2.51,126.48,-303.13,40.68,20.26
190.35,2.51,126.26,-304.11,39,19.78
190.4,2.5,125.37,-305.14,36.49,19.01
190.45,2.49,124.93,-305.86,33.03,18.16
190.5,2.48,124.71,-305.76,28.96,16.83
190.55,2.46,125.15,-304.66,24.85,15.8
190.6,2.45,126.04,-302.63,21.48,14.73
190.65,2.43,126.26,-300.36,19.03,14.51
190.7,2.41,126.26,-298.47,17.61,14.25
190.75,2.39,126.48,-297.54,16.84,14.35
190.8,2.38,126.93,-297.62,16.45,13.92
190.85,2.37,127.82,-298.63,16.26,13.45
190.9,2.36,128.26,-300.21,16.26,12.88
190.95,2.34,128.7,-301.99,16.39,12.27
191,2.34,129.15,-303.46,16.64,11.63
191.05,2.33,130.26,-304.33,16.92,10.78
191.1,2.32,131.15,-304.49,17.19,10.08
191.15,2.32,131.59,-304.06,17.37,9.37
191.2,2.31,131.59,-303.15,17.43,8.49
191.25,2.31,131.37,-301.89,17.39,7.57
191.3,2.31,131.37,-300.33,17.3,6.21
191.35,2.31,131.59,-298.46,17.22,5.16
191.4,2.31,131.59,-296.38,17.16,4.07
191.45,2.3,132.03,-294.34,17.13,3.65
191.5,2.29,132.03,-292.81,17.11,3.54
191.55,2.28,132.26,-291.92,17.12,3.64
191.6,2.28,132.48,-291.54,17.22,3.84
191.65,2.28,133.37,-291.07,17.41,3.9
191.7,2.28,134.48,-290.13,17.75,4.15
191.75,2.29,135.59,-288.52,18.23,4.61
191.8,2.32,135.14,-286.59,18.96,5.75
191.85,2.34,134.92,-284.7,19.95,6.87
191.9,2.37,135.14,-283.18,21.06,8.53
191.95,2.38,135.59,-282.09,22.03,9.88
192,2.39,135.81,-281.39,22.53,11.08
192.05,2.39,136.25,-281.15,22.46,11.59
192.1,2.39,136.7,-281.55,21.86,11.74
192.15,2.39,136.92,-282.8,20.99,12.27
192.2,2.38,137.36,-284.79,20.06,12.8
192.25,2.36,137.58,-287.23,19.17,13.21
192.3,2.35,137.81,-289.7,18.35,13
192.35,2.34,138.25,-291.95,17.68,12.24
192.4,2.32,139.36,-293.79,17.21,11.45
192.45,2.31,140.47,-295.15,16.93,10.14
192.5,2.31,141.58,-296.14,16.84,9.12
192.55,2.31,141.8,-297.07,16.87,8.25
192.6,2.31,142.02,-298.29,16.95,8.07
192.65,2.31,142.02,-299.95,16.94,8.07
192.7,2.31,142.02,-302.04,16.84,8.03
192.75,2.32,142.02,-304.38,16.66,8.22
192.8,2.32,141.8,-306.82,16.52,8.45
192.85,2.32,141.58,-309.05,16.4,8.73
192.9,2.31,141.58,-310.81,16.25,9.04
192.95,2.3,140.91,-311.89,16.05,9.35
193,2.29,140.25,-312.36,15.82,10.08
193.05,2.28,140.03,-312.41,15.66,10.69
193.1,2.27,140.25,-312.29,15.56,11.35
193.15,2.26,140.47,-312.21,15.54,11.61
193.2,2.26,140.69,-312.35,15.55,11.79
193.25,2.26,140.25,-312.75,15.56,11.48
193.3,2.26,139.36,-313.24,15.56,10.85
193.35,2.26,139.14,-313.36,15.57,10.07
193.4,2.27,139.14,-312.71,15.61,9.38
193.45,2.27,139.14,-311.2,15.69,8.69
193.5,2.28,138.47,-309.44,15.8,7.62
193.55,2.28,137.36,-308.13,15.88,6.66
193.6,2.28,136.7,-307.82,15.95,5.66
193.65,2.29,136.7,-308.37,15.97,5.46
193.7,2.29,136.7,-309.32,15.97,5.42
193.75,2.28,136.7,-309.9,15.91,5.98
193.8,2.28,136.7,-309.47,15.82,6.48
193.85,2.27,136.7,-307.75,15.72,7.09
193.9,2.27,136.92,-305.09,15.64,7.51
193.95,2.27,136.92,-302.54,15.59,8.12
194,2.27,136.92,-300.94,15.56,8.73
194.05,2.27,137.14,-300.73,15.56,9.77
194.1,2.28,137.14,-301.44,15.55,10.5
194.15,2.28,137.36,-302.48,15.53,11.25
194.2,2.28,137.36,-303.26,15.5,10.95
194.25,2.28,137.58,-303.64,15.48,10.24
194.3,2.28,137.58,-303.7,15.49,9.24
194.35,2.29,137.58,-303.84,15.51,8.9
194.4,2.29,137.58,-304.4,15.52,9.03
194.45,2.29,137.58,-305.68,15.53,9.39
194.5,2.29,137.58,-307.42,15.52,9.48
194.55,2.28,137.58,-309,15.52,9.57
194.6,2.27,137.36,-309.73,15.52,9.41
194.65,2.27,137.36,-309.23,15.55,9.4
194.7,2.26,137.36,-307.99,15.58,9.16
194.75,2.26,137.14,-306.7,15.63,9.31
194.8,2.26,136.92,-306.18,15.68,9.5
194.85,2.25,136.7,-306.46,15.73,9.76
194.9,2.24,136.7,-307.38,15.77,9.65
194.95,2.23,136.7,-308.27,15.78,9.08
195,2.22,136.47,-308.77,15.74,8.35
195.05,2.22,136.47,-308.52,15.7,7.49
195.1,2.22,136.25,-307.55,15.64,6.77
195.15,2.21,136.03,-306.09,15.58,5.85
195.2,2.21,136.03,-304.55,15.5,5.12
195.25,2.21,135.81,-303.37,15.44,4.8
195.3,2.22,135.59,-302.85,15.39,4.98
195.35,2.21,135.59,-303.07,15.37,5.76
195.4,2.22,135.36,-303.94,15.4,6.55
195.45,2.23,135.36,-305.21,15.44,7.46
195.5,2.24,135.14,-306.57,15.53,8.4
195.55,2.25,134.92,-307.72,15.66,9.37
195.6,2.27,134.92,-308.6,15.84,10.56
195.65,2.28,134.92,-309.32,16.01,11.19
195.7,2.29,134.92,-310.13,16.15,11.75
195.75,2.3,134.92,-311.17,16.19,12.39
195.8,2.3,134.92,-312.44,16.17,13.03
195.85,2.3,134.92,-313.83,16.09,13.68
195.9,2.3,134.92,-315.02,16.02,13.74
195.95,2.3,134.92,-315.69,15.96,13.69
196,2.29,134.92,-315.37,15.93,13.69
196.05,2.29,134.92,-313.9,15.92,13.67
196.1,2.29,135.14,-311.35,15.92,13.47
196.15,2.29,135.14,-308.61,15.93,13.03
196.2,2.29,135.14,-306.6,15.95,12.9
196.25,2.3,135.36,-306.08,16,13.19
196.3,2.31,135.36,-306.93,16.06,13.62
196.35,2.31,135.59,-308.38,16.11,13.76
196.4,2.31,135.59,-309.64,16.12,13.48
196.45,2.31,135.81,-310.15,16.06,13.05
196.5,2.31,136.03,-309.99,15.93,12.51
196.55,2.32,136.03,-309.34,15.75,11.71
196.6,2.32,136.03,-308.52,15.54,11.04
196.65,2.31,136.25,-307.57,15.34,10.35
196.7,2.31,136.47,-306.59,15.15,9.88
196.75,2.29,136.47,-305.63,15.01,9.05
196.8,2.29,136.7,-304.97,14.89,8.39
196.85,2.28,136.7,-304.8,14.85,8.09
196.9,2.28,136.92,-305.26,14.9,8.49
196.95,2.28,137.14,-306.18,15.13,9.12
197,2.29,137.36,-307.27,15.46,10.12
197.05,2.29,137.58,-308.39,15.9,10.85
197.1,2.29,137.81,-309.52,16.35,11.79
197.15,2.3,138.03,-310.77,16.76,12.33
197.2,2.31,138.03,-312.05,17.08,13.03
197.25,2.32,138.25,-313.09,17.36,13.27
197.3,2.33,138.47,-313.47,17.63,13.46
197.35,2.35,138.69,-312.96,17.88,12.55
197.4,2.35,138.92,-311.47,18.1,11.4
197.45,2.36,138.92,-309.2,18.31,9.79
197.5,2.36,139.14,-306.44,18.56,8.64
197.55,2.36,139.14,-303.9,18.82,7.29
197.6,2.37,139.36,-302.33,19.06,6.39
197.65,2.37,139.36,-302.35,19.17,5.33
197.7,2.37,139.36,-304.05,19.18,5.14
197.75,2.36,139.36,-307.01,19.11,4.9
197.8,2.36,139.36,-310.63,19.03,5.21
197.85,2.36,139.36,-314.07,18.99,5.02
197.9,2.36,139.58,-316.63,19.03,5.25
197.95,2.37,139.58,-317.77,19.22,5.45
198,2.37,139.58,-317.45,19.49,5.54
198.05,2.38,139.58,-315.9,19.75,5.6
198.1,2.38,139.58,-313.54,19.89,6.03
198.15,2.38,139.58,-310.76,19.95,6.73
198.2,2.38,139.58,-308.04,19.99,7.35
198.25,2.39,139.58,-305.8,20.03,7.02
198.3,2.4,139.8,-304.63,20.07,6.87
198.35,2.4,140.03,-304.62,20.09,6.58
198.4,2.4,140.25,-305.71,20.06,6.89
198.45,2.4,140.25,-307.3,19.96,7.09
198.5,2.4,140.47,-308.93,19.86,7.6
198.55,2.4,140.91,-310.07,19.85,8.14
198.6,2.4,141.36,-310.59,20.02,8.55
198.65,2.4,141.58,-310.52,20.23,8.34
198.7,2.39,142.02,-310.15,20.37,7.98
198.75,2.38,142.47,-309.76,20.29,7.66
198.8,2.37,142.91,-309.6,20.02,7.73
198.85,2.36,143.58,-309.75,19.5,7.68
198.9,2.35,144.47,-310.25,18.79,7.48
198.95,2.35,144.91,-311.01,18.06,7.23
199,2.35,144.91,-312.06,17.53,7.14
199.05,2.34,145.58,-313.41,17.39,6.88
199.1,2.34,146.24,-315.13,17.64,6.6
199.15,2.33,146.46,-317.17,18.21,6.1
199.2,2.32,146.69,-319.4,18.85,5.74
199.25,2.31,146.69,-321.49,19.4,5.57
199.3,2.3,146.69,-323.05,19.58,5.66
199.35,2.29,147.13,-323.74,19.29,6.05
199.4,2.27,148.02,-323.47,18.41,6.34
199.45,2.25,148.24,-322.44,17.06,6.88
199.5,2.22,148.24,-320.93,15.59,7.24
199.55,2.2,148.46,-319.22,14.33,7.42
199.6,2.17,148.91,-317.37,13.42,7.53
199.65,2.15,149.13,-315.33,12.83,7.59
199.7,2.14,149.79,-313.01,12.51,7.83
199.75,2.15,151.13,-310.61,12.37,8.68
199.8,2.15,152.24,-308.4,12.36,9.9
199.85,2.16,152.68,-306.93,12.4,11.92
199.9,2.18,153.35,-306.45,12.44,13.36
199.95,2.22,154.46,-307.05,12.41,15.06
200,2.24,155.12,-308.21,12.35,16.88
100,2.46,142.25,-123.72,25.24,6.2
100.05,2.46,143.13,-123.72,24.01,6.97
100.1,2.45,143.8,-123.77,22.85,7.84
100.15,2.43,144.02,-123.91,21.79,8.16
100.2,2.42,144.02,-124.08,20.88,8.2
100.25,2.4,144.02,-124.14,20.18,8.07
100.3,2.38,144.24,-123.99,19.63,8.85
100.35,2.34,144.24,-123.62,19.13,10.39
100.4,2.32,144.47,-123.09,18.36,12.25
100.45,2.31,145.13,-122.48,17.37,13.33
100.5,2.29,146.91,-121.98,16.09,13.92
100.55,2.28,148.68,-121.77,14.9,14.25
100.6,2.26,150.02,-121.97,13.89,14.23
100.65,2.26,149.79,-122.58,13.33,13.7
100.7,2.27,149.35,-123.42,13.14,12.99
100.75,2.29,148.46,-124.27,13.31,12.54
100.8,2.31,147.57,-124.88,13.68,12.5
100.85,2.33,145.58,-125.03,14.22,12.61
100.9,2.36,143.58,-124.63,14.88,12.62
100.95,2.38,141.8,-123.68,15.59,11.85
101,2.39,139.58,-122.31,16.26,10.89
101.05,2.39,137.58,-120.72,16.79,10.15
101.1,2.41,134.48,-119.24,17.27,10.01
101.15,2.42,132.48,-118.19,17.64,10.03
101.2,2.44,130.48,-117.76,17.88,10.61
101.25,2.45,127.59,-117.95,17.83,11.73
101.3,2.46,125.37,-118.59,17.57,13.07
101.35,2.48,123.82,-119.44,17.27,14.16
101.4,2.49,122.93,-120.23,17.18,15.25
101.45,2.5,122.49,-120.81,17.34,16.28
101.5,2.51,122.49,-121.1,17.75,16.71
101.55,2.53,122.49,-121.23,18.29,16.6
101.6,2.54,122.49,-121.29,18.9,16.26
101.65,2.55,122.04,-121.35,19.36,16.17
101.7,2.55,122.04,-121.33,19.6,16.09
101.75,2.54,121.82,-121.13,19.61,16.05
101.8,2.54,121.82,-120.64,19.51,15.63
101.85,2.53,121.6,-119.84,19.38,14.74
101.9,2.52,121.16,-118.77,19.36,13.67
101.95,2.51,120.93,-117.58,19.44,12.88
102,2.5,120.93,-116.48,19.72,12.51
102.05,2.49,121.16,-115.68,20.09,12.08
102.1,2.48,121.16,-115.32,20.48,12.32
102.15,2.47,121.38,-115.35,20.68,12.68
102.2,2.47,121.82,-115.63,20.71,13.4
102.25,2.47,122.49,-115.98,20.67,13.62
102.3,2.47,122.93,-116.33,20.66,13.8
102.35,2.46,123.6,-116.62,20.82,13.88
102.4,2.46,124.04,-116.91,21.15,13.94
102.45,2.46,123.82,-117.28,21.61,13.96
102.5,2.45,123.38,-117.81,22.06,13.98
102.55,2.44,123.15,-118.57,22.45,13.99
102.6,2.43,123.15,-119.56,22.87,13.59
102.65,2.42,122.93,-120.67,23.31,13.12
102.7,2.4,123.15,-121.7,23.73,12.14
102.75,2.38,123.38,-122.45,23.96,11.65
102.8,2.36,124.04,-122.78,23.93,11.16
102.85,2.35,124.93,-122.65,23.47,11.56
102.9,2.34,126.26,-122.17,22.59,11.74
102.95,2.33,126.93,-121.64,21.41,12.06
103,2.32,127.82,-121.31,20.18,11.76
103.05,2.32,128.04,-121.34,19.03,11.76
103.1,2.32,128.48,-121.69,17.98,11.71
103.15,2.32,129.15,-122.24,17,12.29
103.2,2.32,130.26,-122.82,16.17,12.8
103.25,2.33,132.26,-123.3,15.56,13.42
103.3,2.33,134.48,-123.53,15.2,13.24
103.35,2.33,136.47,-123.41,14.93,12.93
103.4,2.34,137.14,-122.86,14.68,12.44
103.45,2.34,136.7,-121.89,14.47,11.87
103.5,2.33,136.47,-120.63,14.35,11.46
103.55,2.33,136.7,-119.35,14.34,11.47
103.6,2.33,137.36,-118.31,14.41,11.99
103.65,2.33,138.03,-117.74,14.54,12.69
103.7,2.34,138.47,-117.72,14.64,12.74
103.75,2.34,138.92,-118.14,14.67,12.69
103.8,2.34,138.92,-118.87,14.58,12.08
103.85,2.33,139.14,-119.77,14.45,12.15
103.9,2.33,139.36,-120.74,14.33,12.25
103.95,2.33,140.03,-121.61,14.28,12.28
104,2.33,141.36,-122.21,14.31,12.11
104.05,2.33,141.8,-122.39,14.4,11.88
104.1,2.34,142.02,-122.18,14.49,11.6
104.15,2.35,142.02,-121.74,14.53,10.9
104.2,2.37,142.02,-121.32,14.51,10.1
104.25,2.37,142.02,-121.07,14.43,9.8
104.3,2.37,142.02,-121.06,14.34,9.78
104.35,2.36,142.25,-121.21,14.26,9.92
104.4,2.37,142.47,-121.39,14.29,10.54
104.45,2.37,142.91,-121.44,14.43,11.29
104.5,2.38,143.58,-121.3,14.76,12.17
104.55,2.38,144.02,-121.04,15.32,12.89
104.6,2.38,144.47,-120.88,16.16,13.61
104.65,2.37,144.69,-120.89,17.26,14.3
104.7,2.36,144.91,-121.08,18.3,15.18
104.75,2.35,145.35,-121.34,19.02,16.1
104.8,2.33,146.02,-121.63,19.33,17.06
104.85,2.33,146.46,-121.95,19.44,17.03
104.9,2.34,146.69,-122.33,19.5,16.82
104.95,2.34,146.69,-122.69,19.52,16.37
105,2.34,146.91,-122.9,19.55,15.64
105.05,2.34,147.35,-122.86,19.67,14.8
105.1,2.33,147.8,-122.61,19.9,13.69
105.15,2.32,148.24,-122.33,20.19,12.9
105.2,2.32,148.68,-122.16,20.45,11.92
105.25,2.31,149.79,-122.08,20.66,11.16
105.3,2.31,150.68,-122.02,20.68,10.22
105.35,2.31,151.13,-121.86,20.47,9.48
105.4,2.31,151.57,-121.64,19.86,8.74
105.45,2.31,151.79,-121.45,19.01,8.44
105.5,2.31,151.79,-121.43,18.03,8.24
105.55,2.31,151.57,-121.69,17.05,8.14
105.6,2.3,151.35,-122.26,15.95,8.27
105.65,2.3,151.13,-123.03,14.89,8.48
105.7,2.31,151.13,-123.72,13.94,8.75
105.75,2.31,151.13,-124,13.23,8.65
105.8,2.33,151.13,-123.77,12.68,8.68
105.85,2.34,150.9,-123.11,12.32,8.67
105.9,2.35,150.02,-122.34,12.21,8.67
105.95,2.35,149.13,-121.68,12.25,8.47
106,2.34,148.46,-121.21,12.41,8.23
106.05,2.33,148.24,-120.88,12.58,8.14
106.1,2.33,148.02,-120.62,12.82,8.27
106.15,2.32,147.8,-120.51,13.16,8.48
106.2,2.31,148.02,-120.55,13.71,8.75
106.25,2.29,148.46,-120.65,14.43,9.05
106.3,2.28,149.13,-120.61,15.23,9.56
106.35,2.26,149.57,-120.35,15.8,9.72
106.4,2.24,149.57,-119.88,16,9.66
106.45,2.23,149.57,-119.43,15.78,9.08
106.5,2.23,149.57,-119.19,15.39,8.75
106.55,2.23,149.57,-119.25,15.02,8.36
106.6,2.23,150.02,-119.44,14.78,8.22
106.65,2.23,150.68,-119.47,14.62,8.12
106.7,2.23,152.01,-119.12,14.53,8.07
106.75,2.23,153.35,-118.33,14.44,8.04
106.8,2.24,154.01,-117.36,14.33,7.82
106.85,2.24,154.01,-116.53,14.18,7.57
106.9,2.25,154.01,-116.09,14.01,7.48
106.95,2.25,153.79,-116.11,13.79,7.61
107,2.25,153.35,-116.53,13.54,7.82
107.05,2.25,152.9,-117.25,13.26,7.89
107.1,2.25,152.24,-118.1,13,7.94
107.15,2.25,152.01,-118.92,12.78,7.97
107.2,2.26,152.01,-119.54,12.62,7.98
107.25,2.27,152.01,-119.97,12.53,7.79
107.3,2.27,152.01,-120.31,12.48,7.35
107.35,2.28,152.24,-120.68,12.46,6.83
107.4,2.28,153.12,-121.11,12.45,6.64
107.45,2.28,153.79,-121.59,12.45,6.29
107.5,2.28,154.23,-122.14,12.46,5.99
107.55,2.28,154.46,-122.78,12.48,5.86
107.6,2.29,154.9,-123.49,12.51,6.37
107.65,2.29,155.34,-124.18,12.57,7.05
107.7,2.29,155.79,-124.71,12.63,7.28
107.75,2.29,156.23,-124.93,12.73,7.27
107.8,2.28,156.68,-124.75,12.85,7.11
107.85,2.27,157.12,-124.15,13.03,7.28
107.9,2.26,157.34,-123.29,13.28,7.88
107.95,2.25,157.56,-122.4,13.59,8.63
108,2.25,158.01,-121.69,13.97,8.9
108.05,2.25,158.45,-121.21,14.39,8.71
108.1,2.25,159.12,-120.88,14.86,8.32
108.15,2.25,159.34,-120.57,15.35,8.01
108.2,2.25,159.56,-120.24,15.85,7.87
108.25,2.26,159.78,-120.01,16.26,7.77
108.3,2.26,160.01,-120.05,16.53,8.33
108.35,2.26,160.23,-120.52,16.58,9.02
108.4,2.26,160.67,-121.41,16.5,9.87
108.45,2.26,161.34,-122.52,16.33,10.38
108.5,2.27,161.56,-123.5,16.17,11.05
108.55,2.27,162,-124.03,16.05,11.89
108.6,2.28,162.23,-123.89,16.02,12.79
108.65,2.28,162.23,-123.18,16.03,13.54
108.7,2.27,162.45,-122.06,16.03,14.06
108.75,2.28,162.67,-120.83,15.92,14.52
108.8,2.28,162.89,-119.65,15.7,14.32
108.85,2.28,162.67,-118.6,15.47,13.77
108.9,2.29,162.45,-117.67,15.27,13.02
108.95,2.29,162.23,-116.95,15.11,12.56
109,2.3,162,-116.61,15.04,12.32
109.05,2.3,162,-116.83,15.1,12.17
109.1,2.31,162,-117.5,15.4,11.7
109.15,2.31,162,-118.37,15.81,11.17
109.2,2.32,162,-119.1,16.24,10.57
109.25,2.32,162,-119.52,16.54,10.95
109.3,2.31,162.23,-119.51,16.71,11.51
109.35,2.3,162.45,-119.09,16.8,12.29
109.4,2.29,162.45,-118.39,16.86,12.56
109.45,2.28,162.67,-117.7,16.92,12.77
109.5,2.27,162.89,-117.35,17.04,12.67
109.55,2.26,162.89,-117.6,17.18,12.29
109.6,2.25,162.89,-118.51,17.24,11.79
109.65,2.25,162.89,-119.95,17.12,11.02
109.7,2.23,162.89,-121.63,16.65,10.16
109.75,2.22,162.89,-123.16,15.95,9.24
109.8,2.21,162.67,-124.31,15.05,8.88
109.85,2.21,162.45,-124.92,14.2,8.42
109.9,2.21,162.45,-125.01,13.47,8.06
109.95,2.21,162.89,-124.61,12.94,7.9
110,2.21,163.56,-123.86,12.57,8.59
110.05,2.21,164,-122.92,12.36,9.5
110.1,2.21,163.78,-122.03,12.25,10.22
110.15,2.22,163.34,-121.36,12.21,10.74
110.2,2.23,162.45,-121.05,12.18,11.19
110.25,2.24,161.56,-121.14,12.15,11.59
110.3,2.26,160.89,-121.63,12.09,11.96
110.35,2.27,160.45,-122.41,12.02,12.11
110.4,2.28,160.67,-123.3,11.98,12.21
110.45,2.29,162,-124.06,11.95,11.66
110.5,2.28,162.89,-124.47,11.93,10.98
110.55,2.29,161.56,-124.36,11.9,10.13
110.6,2.29,158.67,-123.71,11.89,9.42
110.65,2.3,158.45,-122.66,11.95,9.51
110.7,2.29,158.45,-121.42,12.11,9.79
110.75,2.29,158.45,-120.25,12.39,10.06
110.8,2.28,158.67,-119.35,12.74,9.77
110.85,2.28,158.9,-118.87,13.07,9.37
110.9,2.29,158.9,-118.87,13.19,8.83
110.95,2.29,158.9,-119.28,13.1,8.44
111,2.29,158.9,-120.01,12.86,8.05
111.05,2.3,158.45,-120.87,12.66,8.3
111.1,2.31,157.79,-121.72,12.55,8.07
111.15,2.31,156.9,-122.45,12.51,7.87
111.2,2.32,156.9,-123.08,12.55,7.39
111.25,2.32,157.34,-123.65,12.7,6.85
111.3,2.33,157.12,-124.23,12.98,6.25
111.35,2.34,156.45,-124.84,13.32,5.82
111.4,2.35,156.9,-125.37,13.66,5.81
111.45,2.35,157.79,-125.72,13.97,6.53
111.5,2.35,158.45,-125.77,14.27,7.27
111.55,2.34,158.9,-125.53,14.55,8.16
111.6,2.34,158.9,-125.1,14.77,8.29
111.65,2.34,158.9,-124.57,14.94,8.09
111.7,2.34,158.9,-123.99,15.09,7.68
111.75,2.33,158.9,-123.35,15.28,7.55
111.8,2.32,158.9,-122.69,15.55,7.65
111.85,2.32,158.9,-122.07,15.88,7.84
111.9,2.32,159.78,-121.62,16.21,8.1
111.95,2.32,160.45,-121.39,16.48,8.79
112,2.32,161.12,-121.46,16.68,9.58
112.05,2.31,161.12,-121.84,16.86,10.07
112.1,2.31,161.34,-122.5,17.1,10.73
112.15,2.3,161.56,-123.23,17.39,11.36
112.2,2.29,161.78,-123.75,17.7,12.02
112.25,2.28,161.78,-123.82,17.92,12.08
112.3,2.27,161.56,-123.45,18.01,12.42
112.35,2.26,161.34,-122.85,17.99,12.9
112.4,2.26,160.89,-122.35,17.94,13.46
112.45,2.26,160.45,-122.18,17.92,13.47
112.5,2.26,160.01,-122.36,17.95,13.19
112.55,2.26,159.12,-122.78,17.97,12.73
112.6,2.25,158.23,-123.32,17.9,11.98
112.65,2.26,156.68,-123.85,17.61,11.14
112.7,2.27,155.79,-124.27,17.12,10.23
112.75,2.28,154.9,-124.57,16.44,9.27
112.8,2.29,154.23,-124.75,15.66,8.9
112.85,2.31,153.79,-124.95,14.88,8.64
112.9,2.32,153.79,-125.14,14.19,8.91
112.95,2.34,153.79,-125.3,13.78,9.11
113,2.35,153.79,-125.2,13.63,9.4
113.05,2.35,153.79,-124.9,13.8,9.9
113.1,2.36,154.01,-124.47,14.16,10.66
113.15,2.35,154.01,-124.15,14.73,11.51
113.2,2.35,154.01,-123.94,15.47,12.04
113.25,2.35,154.01,-123.88,16.19,12.51
113.3,2.34,153.79,-123.91,16.76,12.91
113.35,2.32,153.57,-124.07,17.08,13.28
113.4,2.3,153.12,-124.31,17.28,13.04
113.45,2.29,152.68,-124.5,17.4,12.66
113.5,2.29,152.24,-124.58,17.49,12.14
113.55,2.29,152.24,-124.55,17.55,11.56
113.6,2.28,152.68,-124.5,17.59,10.94
113.65,2.27,153.57,-124.47,17.68,10.3
113.7,2.26,154.46,-124.46,17.82,9.45
113.75,2.25,154.9,-124.46,18,8.95
113.8,2.25,154.9,-124.52,18.17,8.68
113.85,2.25,154.9,-124.69,18.3,8.33
113.9,2.27,154.68,-124.99,18.45,7.8
113.95,2.28,154.46,-125.39,18.66,7.23
114,2.29,154.46,-125.81,19.03,7.41
114.05,2.29,154.46,-126.16,19.49,7.93
114.1,2.29,154.46,-126.35,20,8.67
114.15,2.29,154.01,-126.38,20.42,9.32
114.2,2.3,153.57,-126.26,20.68,9.6
114.25,2.3,153.12,-126.08,20.72,9.78
114.3,2.31,152.68,-125.92,20.63,9.68
114.35,2.32,152.46,-125.85,20.51,9.09
114.4,2.32,152.24,-125.9,20.43,8.35
114.45,2.31,152.01,-126.07,20.42,7.89
114.5,2.31,151.79,-126.28,20.41,7.65
114.55,2.3,151.57,-126.38,20.53,7.51
114.6,2.29,152.01,-126.24,20.91,6.83
114.65,2.29,153.12,-125.66,21.44,5.67
