Depth,Den,Ng,SP,Res,Cal
159.4,2.37,13.54,-377.06,31.83,146.96
159.45,2.36,13.67,-379.1,33.14,147.24
159.5,2.35,14.04,-380.17,33.88,147.52
159.55,2.35,14.14,-380.37,33.82,147.72
159.6,2.34,14.64,-380.08,33.42,147.9
159.65,2.33,14.76,-379.67,33.26,148.25
159.7,2.32,14.88,-379.47,33.64,149.2
159.75,2.31,14.93,-379.41,34.42,150.56
159.8,2.31,14.76,-379.25,35.14,151.87
159.85,2.32,14.34,-378.7,35.4,152.63
159.9,2.32,13.82,-377.56,34.92,152.95
159.95,2.32,13.43,-376.07,33.9,153.13
160,2.32,13.65,-374.55,32.61,153.31
160.05,2.32,14.02,-373.65,31.38,153.47
160.1,2.32,14.73,-373.57,30.33,153.63
160.15,2.32,15.55,-374.37,29.51,153.83
160.2,2.33,16.26,-375.38,28.92,154.3
160.25,2.33,16.76,-375.79,28.59,155.14
160.3,2.33,16.8,-374.82,28.6,156.3
160.35,2.33,16.91,-372.17,28.91,157.4
160.4,2.33,16.94,-368.51,29.39,158.3
160.45,2.33,16.97,-364.91,29.9,158.83
160.5,2.32,16.78,-362.73,30.46,159.16
160.55,2.32,16.55,-362.69,31.05,159.34
160.6,2.31,16.47,-364.81,31.65,159.44
160.65,2.31,16.2,-368.42,32.15,159.45
160.7,2.31,16.13,-372.51,32.47,159.42
160.75,2.3,15.87,-376.28,32.63,159.33
160.8,2.31,16.4,-379.11,32.44,159.22
160.85,2.31,17.05,-381.02,31.7,159.1
160.9,2.32,17.89,-382.32,30.41,159
160.95,2.31,18.39,-383.49,29.02,159.09
161,2.31,18.66,-384.44,28.05,159.45
161.05,2.3,18.81,-384.63,27.64,159.93
161.1,2.29,19.09,-383.18,27.45,160.19
161.15,2.29,18.98,-380.09,27.15,160.25
161.2,2.29,19.42,-375.91,26.58,160.05
161.25,2.28,19.68,-372.12,25.88,159.44
161.3,2.27,19.82,-369.47,25.23,158.48
161.35,2.27,19.1,-368.31,24.72,157.59
161.4,2.26,18.18,-367.98,24.42,157.09
161.45,2.25,17.26,-368.04,24.28,157.03
161.5,2.24,16.09,-368.14,24.17,157.36
161.55,2.23,15.07,-368.35,23.97,157.77
161.6,2.23,14.43,-368.96,23.69,157.74
161.65,2.24,13.7,-370.18,23.47,157.29
161.7,2.24,13.23,-371.89,23.34,156.97
161.75,2.23,12.79,-373.17,23.29,157.03
161.8,2.23,12.4,-373.28,23.17,157.29
161.85,2.23,11.44,-371.83,22.85,157.4
161.9,2.24,10.37,-369.69,22.28,157.17
161.95,2.24,9.76,-367.79,21.53,156.83
162,2.24,9.63,-367.17,20.69,156.72
162.05,2.24,9.68,-367.98,19.99,157.29
162.1,2.25,10.46,-370.02,19.55,157.83
162.15,2.25,11.03,-372.57,19.45,157.78
162.2,2.26,11.9,-374.92,19.67,156.73
162.25,2.27,12.19,-376.74,20.12,155.58
162.3,2.27,12.42,-378.12,20.78,155.05
162.35,2.27,12.72,-379.62,21.41,155.64
162.4,2.27,13.03,-381.5,21.88,156.5
162.45,2.26,14.15,-383.66,22.04,156.79
162.5,2.25,14.64,-385.46,21.97,156.35
162.55,2.24,15.16,-386.49,21.84,155.84
162.6,2.22,15.16,-386.68,21.83,155.78
162.65,2.21,15.26,-386.37,22,156.02
162.7,2.2,15.28,-385.71,22.29,156.14
162.75,2.2,14.91,-384.55,22.52,155.77
162.8,2.19,14.84,-382.79,22.57,154.88
162.85,2.19,14.75,-380.69,22.38,153.74
162.9,2.2,15.12,-378.91,21.95,152.76
162.95,2.2,15.17,-378.15,21.42,152.11
163,2.19,15.06,-378.6,20.82,151.87
163.05,2.19,14.65,-380.06,20.27,151.92
163.1,2.19,14.54,-381.81,19.87,152.06
163.15,2.18,14.24,-383.33,19.74,152.09
163.2,2.17,13.96,-384.18,20.01,152.13
163.25,2.16,13.24,-384.53,20.62,152.14
163.3,2.16,13.24,-384.77,21.38,152.15
163.35,2.15,13.3,-385.45,22.09,152.11
163.4,2.15,13.51,-386.76,22.57,152.02
163.45,2.16,13.36,-388.65,22.87,151.94
163.5,2.16,13.17,-390.87,23.05,151.87
163.55,2.18,13.11,-393.14,23.24,151.79
163.6,2.19,12.86,-395.3,23.52,151.76
163.65,2.21,12.79,-397.27,23.8,151.79
163.7,2.23,12.73,-399.05,23.98,151.92
163.75,2.25,13.1,-400.4,24.05,152.04
163.8,2.27,13.97,-400.92,26.19,152.05
163.85,2.28,15.01,-400.17,28.66,151.76
163.9,2.29,15.8,-398.22,29.33,150.95
163.95,2.3,15.96,-395.71,27.44,149.8
164,2.3,15.75,-393.75,24.68,148.65
164.05,2.31,15.54,-393.24,23.59,147.84
164.1,2.32,15.06,-394.27,23.02,147.36
164.15,2.32,14.72,-396.11,23.28,147.01
164.2,2.32,14.36,-397.51,24.09,146.71
164.25,2.32,14.02,-397.55,25.37,146.35
164.3,2.31,13.67,-395.96,26.65,145.96
164.35,2.3,13.14,-393.39,27.65,145.54
164.4,2.3,12.76,-390.74,27.96,145.16
164.45,2.3,12.58,-388.98,27.75,144.87
164.5,2.31,12.67,-388.45,27.24,144.64
164.55,2.32,12.85,-389.09,26.73,144.49
164.6,2.32,13.3,-389.96,26.28,144.37
164.65,2.32,13.63,-390.18,25.83,144.32
164.7,2.32,13.99,-388.97,25.3,144.28
164.75,2.32,14.32,-386.58,24.67,144.26
164.8,2.33,15.06,-383.51,24.12,144.21
164.85,2.34,15.88,-380.45,23.79,144.02
164.9,2.35,16.39,-377.69,23.89,143.66
164.95,2.36,16.45,-375.66,24.41,143.15
165,2.35,16.57,-374.77,25.19,142.62
165.05,2.35,16.6,-375.67,26.11,142.1
165.1,2.34,17.04,-378.44,27.13,141.63
165.15,2.33,16.93,-382.77,28.13,141.34
165.2,2.33,16.79,-387.25,29.06,141.32
165.25,2.32,16.54,-390.69,29.74,141.57
165.3,2.31,16.07,-392.01,30.21,141.97
165.35,2.3,15.52,-391.55,30.37,142.59
165.4,2.3,15.12,-390.18,30.24,143.18
165.45,2.29,15.33,-389.33,29.91,143.77
165.5,2.28,15.49,-389.68,29.59,144.53
165.55,2.27,15.36,-391.23,29.45,145.4
165.6,2.26,14.97,-393.07,29.55,146.35
165.65,2.25,14.67,-394.25,29.76,147.21
165.7,2.24,14.33,-394.16,29.9,148.28
165.75,2.23,14.2,-393.03,29.8,149.46
165.8,2.22,14.31,-391.59,29.46,150.4
165.85,2.22,14.5,-390.51,29.02,150.96
165.9,2.21,14.76,-390.04,28.6,151.04
165.95,2.21,14.25,-390.03,28.25,150.94
166,2.21,13.6,-390.18,28.01,150.94
166.05,2.21,12.77,-390.31,27.93,151.27
166.1,2.21,12.88,-390.26,28.07,152.01
166.15,2.21,12.93,-390,28.33,152.97
166.2,2.22,13.16,-389.52,28.52,154.02
166.25,2.22,13.02,-389.11,28.49,154.96
166.3,2.23,13.04,-389.05,28.19,155.85
166.35,2.23,13.01,-389.77,27.63,156.74
166.4,2.24,13.01,-391.21,26.93,157.41
166.45,2.24,13.2,-393.17,26.17,157.72
166.5,2.24,13.84,-394.98,25.51,157.7
166.55,2.23,14.81,-396.28,24.96,157.8
166.6,2.23,15.73,-396.92,24.63,158.13
166.65,2.22,16.11,-397.26,24.53,158.61
166.7,2.22,16.57,-397.74,24.63,159.13
166.75,2.22,16.94,-398.64,24.86,159.6
166.8,2.22,17.3,-400.04,25.14,159.79
166.85,2.22,17.05,-401.74,25.4,159.53
166.9,2.22,16.47,-403.54,25.62,158.76
166.95,2.22,15.9,-405.05,25.72,157.89
167,2.22,15.48,-406,25.69,157.11
167.05,2.21,15.08,-406.2,25.63,156.52
167.1,2.21,14.71,-405.72,25.6,156.2
167.15,2.21,14.36,-404.72,25.58,156.24
167.2,2.21,14.41,-403.31,25.48,156.14
167.25,2.21,14.55,-401.47,25.36,155.37
167.3,2.22,14.59,-399.23,25.39,153.69
167.35,2.23,14.23,-396.64,25.7,152
167.4,2.24,13.97,-393.98,26.27,150.66
167.45,2.25,13.84,-391.49,26.94,149.88
167.5,2.25,13.96,-389.41,27.56,149.27
167.55,2.26,14.16,-387.92,28.05,148.73
167.6,2.27,14.42,-387.31,28.52,148.19
167.65,2.28,14.92,-387.75,29,147.66
167.7,2.3,15.07,-389.35,29.45,147.14
167.75,2.32,15.2,-391.79,29.95,146.66
167.8,2.33,14.65,-394.74,30.47,146.19
167.85,2.34,14.17,-397.82,30.89,145.78
167.9,2.34,13.57,-400.97,30.84,145.39
167.95,2.33,14.15,-404.08,30.25,145
168,2.33,14.74,-407.11,29.33,144.71
168.05,2.33,15.78,-409.87,28.44,144.49
168.1,2.34,16.1,-412.19,27.72,144.38
168.15,2.35,16.58,-413.86,27.18,144.32
168.2,2.35,16.14,-414.72,26.75,144.33
168.25,2.36,15.54,-414.6,26.49,144.45
168.3,2.35,15.14,-413.59,26.37,144.75
168.35,2.35,15.34,-412,26.35,145.19
168.4,2.34,15.69,-410.1,26.34,145.69
168.45,2.34,15.81,-407.93,26.25,146.1
168.5,2.35,15.5,-405.24,26.07,146.42
168.55,2.35,15.06,-402,25.81,146.61
168.6,2.36,14.91,-398.55,25.55,146.84
168.65,2.36,15.2,-395.54,25.36,147.15
168.7,2.34,15.42,-393.49,25.26,147.56
168.75,2.33,15.72,-392.44,25.2,147.89
168.8,2.31,16.03,-392.16,25.13,148.08
168.85,2.31,16.15,-392.23,25.04,148.23
168.9,2.32,15.84,-392.51,24.95,148.47
168.95,2.32,15.4,-393.12,24.88,148.82
169,2.32,15.25,-394.42,24.85,149.16
169.05,2.31,14.93,-396.48,24.89,149.51
169.1,2.3,15.04,-399.03,25.04,149.83
169.15,2.29,15.19,-401.3,25.29,150.15
169.2,2.3,15.05,-402.65,25.62,150.4
169.25,2.3,14.65,-402.6,25.93,150.61
169.3,2.31,14.34,-401.28,26.16,150.7
169.35,2.32,14.6,-399,26.38,150.63
169.4,2.33,14.79,-396.3,26.69,150.45
169.45,2.34,14.88,-393.51,27.05,150.27
169.5,2.35,14.93,-390.74,27.3,150.02
169.55,2.35,14.76,-387.91,27.36,149.49
169.6,2.35,14.54,-385.08,27.28,148.72
169.65,2.36,13.86,-382.43,27.24,147.88
169.7,2.37,13.28,-380.44,27.26,147.24
169.75,2.38,13.03,-379.17,27.3,146.86
169.8,2.37,13.06,-378.52,27.3,146.74
169.85,2.36,12.62,-377.93,27.24,146.78
169.9,2.35,11.74,-377.4,27.18,146.63
169.95,2.33,10.67,-377.11,27.03,146.29
170,2.33,10.28,-377.68,26.61,145.93
170.05,2.33,9.99,-379.29,25.85,146.01
170.1,2.33,10.45,-382.02,24.87,146.45
170.15,2.33,10.89,-385.59,23.77,147.13
170.2,2.32,11.47,-389.78,22.79,147.66
170.25,2.32,11.67,-394.25,22.1,147.99
170.3,2.31,11.23,-398.42,21.93,148.12
170.35,2.31,10.98,-401.65,22.18,148.12
170.4,2.32,10.64,-403.61,22.76,147.93
170.45,2.33,11.32,-404.39,23.51,147.62
170.5,2.34,11.99,-404.37,24.39,147.26
170.55,2.35,12.66,-403.96,25.27,146.9
170.6,2.36,12.93,-403.38,26,146.36
170.65,2.36,12.52,-402.67,26.48,145.86
170.7,2.36,12.49,-401.52,26.72,145.7
170.75,2.36,12.4,-399.77,26.95,145.97
170.8,2.35,12.78,-397.32,27.25,146.39
170.85,2.35,12.84,-394.49,27.45,146.79
170.9,2.35,12.72,-391.59,27.46,147.23
170.95,2.34,12.51,-388.9,27.46,147.57
171,2.33,12.25,-386.81,27.75,147.86
171.05,2.33,12.35,-385.84,28.43,148.07
171.1,2.32,12.52,-386.48,29.3,148.49
171.15,2.31,12.97,-388.51,30.07,149.14
171.2,2.3,13.5,-391.21,30.5,150.02
171.25,2.3,14.1,-393.67,30.41,151.04
171.3,2.31,14.52,-395.21,29.91,151.95
171.35,2.31,14.72,-395.69,29.17,152.61
171.4,2.32,15.25,-395.22,28.52,152.74
171.45,2.32,15.79,-394.25,28,152.5
171.5,2.32,16.01,-393.27,27.55,151.99
171.55,2.32,15.76,-393,27.08,151.49
171.6,2.32,14.95,-393.84,26.57,151.28
171.65,2.32,14.34,-395.75,26.18,151.5
171.7,2.32,13.46,-397.9,25.86,151.85
171.75,2.32,12.76,-399.21,25.61,152.01
171.8,2.32,12.04,-399.02,25.48,152.07
171.85,2.32,11.56,-397.7,25.61,152.38
171.9,2.32,11.92,-396.43,25.92,152.9
171.95,2.32,12.5,-396.34,26.25,153.24
172,2.32,13.28,-398.03,26.44,153.06
172.05,2.32,14.16,-401.14,26.53,152.6
172.1,2.33,15.49,-404.93,26.59,152.3
172.15,2.32,16.93,-408.24,26.61,152.5
172.2,2.32,18.08,-410.41,26.53,152.97
172.25,2.32,18.8,-411.14,26.27,153.59
172.3,2.32,19.38,-410.91,25.84,154.43
172.35,2.32,19.64,-410.16,25.41,155.48
172.4,2.32,20,-409.16,25.17,156.48
172.45,2.33,20.13,-407.8,25.32,156.89
172.5,2.33,20.23,-406.08,25.76,156.68
172.55,2.34,20.27,-404.15,26.35,155.83
172.6,2.35,20.1,-402.3,26.89,154.95
172.65,2.35,19.27,-400.5,27.32,154.39
172.7,2.36,18.08,-398.55,27.59,154.36
172.75,2.37,16.87,-396.09,27.85,154.33
172.8,2.37,16.39,-393.17,28.25,153.66
172.85,2.37,16.05,-390.37,28.74,152.27
172.9,2.37,16.29,-388.55,29.18,150.62
172.95,2.37,16.27,-388.31,29.48,149.34
173,2.38,16.11,-389.52,29.69,148.53
173.05,2.38,15.68,-391.53,29.85,148.07
173.1,2.37,15.36,-393.54,29.93,147.69
173.15,2.36,15.41,-394.81,29.93,147.39
173.2,2.35,15.55,-395.01,29.9,147.16
173.25,2.34,16.19,-394.09,29.89,147.06
173.3,2.34,16.75,-392.58,29.77,146.99
173.35,2.33,16.99,-391.15,29.53,146.96
173.4,2.32,16.75,-390.77,29.21,147.02
173.45,2.32,16.35,-392.09,29.02,147.25
173.5,2.32,16.22,-395.12,29.02,147.62
173.55,2.32,16.11,-399.15,29.23,147.52
173.6,2.33,15.67,-402.99,29.51,147.08
173.65,2.33,15.16,-405.93,29.74,146.4
173.7,2.34,14.56,-407.69,29.85,146.09
173.75,2.34,13.74,-408.65,29.88,145.93
173.8,2.34,12.86,-409.12,29.81,145.79
173.85,2.35,11.92,-409.53,29.58,145.34
173.9,2.36,11.56,-409.99,29.24,144.55
173.95,2.38,11.5,-410.57,28.96,143.46
174,2.39,11.61,-411.19,28.93,142.24
174.05,2.39,11.82,-411.78,29.2,141.02
174.1,2.38,11.69,-412.34,29.64,139.96
174.15,2.38,11.5,-413.03,30.06,139.19
174.2,2.38,11.24,-414.09,30.45,138.74
174.25,2.39,11.15,-415.73,30.84,138.71
174.3,2.39,11.28,-417.81,31.21,139.02
174.35,2.39,11.49,-419.9,31.41,139.34
174.4,2.39,11.95,-421.45,31.35,139.29
174.45,2.39,12.49,-421.88,30.96,138.85
174.5,2.39,13.09,-421.01,30.37,138.4
174.55,2.39,13.32,-418.72,29.81,138.18
174.6,2.39,12.88,-415.49,29.62,138.27
174.65,2.39,12.84,-411.91,29.81,138.37
174.7,2.39,12.94,-409.01,30.11,138.41
174.75,2.39,13.76,-407.35,30.26,138.44
174.8,2.39,14.14,-407.03,30.28,138.76
174.85,2.39,14.58,-407.49,30.3,139.37
174.9,2.39,14.74,-408.08,30.41,139.69
174.95,2.39,15.47,-408.32,30.52,139.38
175,2.39,16.24,-407.79,30.5,138.76
175.05,2.38,17.54,-406.31,30.24,138.58
175.1,2.39,17.96,-403.88,29.75,139.13
175.15,2.39,18.3,-401.04,29.2,140.36
175.2,2.39,18.05,-398.61,28.58,141.74
175.25,2.39,17.87,-397.33,27.89,142.66
175.3,2.39,17.38,-397.58,27.2,142.71
175.35,2.39,16.85,-399.11,26.68,142.24
175.4,2.38,16.45,-401.37,26.48,141.67
175.45,2.38,16.86,-403.44,26.37,141.29
175.5,2.38,17.46,-404.7,26.09,141.01
175.55,2.38,17.66,-404.76,25.44,140.87
175.6,2.39,17.63,-403.62,24.36,140.79
175.65,2.38,18.06,-401.4,23.05,140.75
175.7,2.38,19.14,-398.36,21.88,140.72
175.75,2.37,20.24,-395.14,21.34,140.8
175.8,2.36,20.88,-392.28,21.64,140.94
175.85,2.36,21.42,-390.18,22.88,141.08
175.9,2.36,21.86,-388.79,24.68,141.09
175.95,2.36,22.26,-388,26.56,141.02
176,2.36,22.62,-387.63,28.09,141.01
176.05,2.36,22.58,-387.51,29.24,141.09
176.1,2.37,22.64,-387.46,30.18,141.28
176.15,2.37,22.24,-387.39,30.9,141.51
176.2,2.38,21.98,-387.44,31.32,141.86
176.25,2.38,21.64,-387.82,31.43,142.24
176.3,2.39,21.52,-388.77,31.33,142.52
176.35,2.41,21.43,-390.35,31.05,142.52
176.4,2.42,20.79,-392.49,30.67,142.31
176.45,2.44,20.25,-395.01,30.28,142.18
176.5,2.45,19.61,-397.66,30.1,142.29
176.55,2.46,19.37,-400.12,30.24,142.64
176.6,2.47,18.8,-402.11,30.78,143.04
176.65,2.48,18.03,-403.54,31.49,143.42
176.7,2.47,17.37,-404.79,32.25,143.75
176.75,2.47,17.08,-406.41,32.8,144.25
176.8,2.47,16.29,-408.73,33.02,144.73
176.85,2.46,15.27,-411.57,32.77,144.74
176.9,2.45,14.31,-414.25,32.16,144.13
176.95,2.45,14.12,-416.18,31.3,143.3
177,2.43,13.69,-416.9,30.36,142.79
177.05,2.41,13.16,-416.42,29.49,142.65
177.1,2.4,12.57,-414.85,28.8,142.66
177.15,2.38,12.75,-412.53,28.4,142.68
177.2,2.37,12.66,-409.81,28.32,142.82
177.25,2.36,11.88,-407.17,28.52,143.11
177.3,2.36,10.51,-405.29,28.88,143.47
177.35,2.36,9.28,-404.76,29.28,143.64
177.4,2.36,8.96,-405.79,29.64,143.66
177.45,2.37,8.85,-408.08,29.88,143.56
177.5,2.37,8.56,-411,29.91,143.46
177.55,2.37,8.28,-414,29.85,143.37
177.6,2.37,7.77,-416.58,29.81,143.42
177.65,2.38,7.61,-418.45,29.92,143.64
177.7,2.38,6.88,-419.51,30.18,143.96
177.75,2.39,6.7,-419.85,30.49,144.51
177.8,2.39,6.52,-419.47,30.7,145.13
177.85,2.39,7.04,-418.22,30.72,145.45
177.9,2.39,8.11,-415.88,30.65,145.28
177.95,2.39,9.43,-412.51,30.57,144.78
178,2.39,10.51,-408.46,30.6,144.42
178.05,2.4,10.79,-404.4,30.71,144.3
178.1,2.4,10.86,-401.13,30.99,144.38
178.15,2.41,10.93,-399.2,31.59,144.55
178.2,2.42,10.76,-398.88,32.5,144.78
178.25,2.42,10.34,-399.67,33.6,144.9
178.3,2.43,9.82,-401.06,34.65,144.93
178.35,2.44,9.23,-402.37,35.6,144.87
178.4,2.44,9.21,-403.56,36.43,144.95
178.45,2.45,9.09,-404.6,36.94,145.13
178.5,2.46,9.26,-405.68,37.02,145.27
178.55,2.46,9.27,-406.76,36.52,145.21
178.6,2.47,9.71,-407.86,35.56,145.04
178.65,2.47,10.2,-408.93,34.11,145.04
178.7,2.48,10.58,-409.9,32.68,145.41
178.75,2.48,11.16,-410.61,31.81,145.97
178.8,2.49,11.95,-410.97,32.11,146.42
178.85,2.49,12.82,-410.99,33.07,146.62
178.9,2.49,13.95,-410.78,33.92,146.58
178.95,2.49,14.96,-410.52,34.22,146.25
179,2.48,15.98,-410.37,34.27,145.78
179.05,2.48,16.39,-410.5,34.33,145.31
179.1,2.47,16.67,-411.01,34.31,145.03
179.15,2.46,16.81,-411.96,34.09,144.84
179.2,2.44,17.3,-413.34,33.75,144.83
179.25,2.42,17.62,-414.96,33.38,145.06
179.3,2.41,17.98,-416.38,33.05,145.32
179.35,2.4,17.92,-417.14,32.89,145.24
179.4,2.39,18.18,-416.67,33.13,144.75
179.45,2.39,17.82,-414.98,33.91,144.24
179.5,2.38,17.4,-412.25,35.15,143.86
179.55,2.38,16.24,-409.2,36.11,143.41
179.6,2.38,15.33,-406.33,36.45,142.76
179.65,2.39,14.32,-404.13,36.18,142.09
179.7,2.39,13.73,-402.74,36.13,141.65
179.75,2.39,13.21,-402.22,36.59,141.43
179.8,2.39,12.99,-402.45,37.24,141.26
179.85,2.4,12.84,-403.14,37.46,141.18
179.9,2.41,12.57,-404.02,37.12,141.3
179.95,2.41,11.88,-404.79,36.66,141.62
180,2.42,11.09,-405.42,36.57,141.89
180.05,2.42,11.19,-406.04,36.84,141.83
180.1,2.43,11.86,-406.92,37.16,141.34
180.15,2.43,12.81,-408.25,37.41,140.65
180.2,2.43,13.33,-410.03,37.74,140.01
180.25,2.43,13.63,-411.85,38.32,139.75
180.3,2.43,13.99,-413.15,38.82,139.66
180.35,2.44,14.32,-413.27,38.92,139.32
180.4,2.44,14.86,-411.93,38.52,138.44
180.45,2.44,15.84,-409.29,37.86,137.39
180.5,2.44,16.94,-406.14,37.09,136.56
180.55,2.44,17.96,-403.47,36.21,136.19
180.6,2.44,17.98,-402.1,35.22,136.08
180.65,2.43,17.79,-402.38,34.28,136.21
180.7,2.43,17.35,-404.08,33.48,136.43
180.75,2.43,17.23,-406.45,32.98,136.5
180.8,2.44,17.12,-408.71,32.79,136.29
180.85,2.44,16.67,-410.04,32.97,135.87
180.9,2.44,16.16,-410.19,33.4,135.56
180.95,2.44,15.77,-409.11,34.04,135.5
181,2.43,15.58,-407.62,34.75,135.65
181.05,2.43,15.47,-406.64,35.4,135.85
181.1,2.42,15.21,-407.06,35.8,136.05
181.15,2.42,14.94,-408.94,35.95,136.26
181.2,2.41,15.03,-411.86,35.98,136.44
181.25,2.4,15.19,-415.03,36.09,136.47
181.3,2.4,15.64,-417.9,36.2,136.29
181.35,2.4,15.57,-419.83,36.23,136.04
181.4,2.39,15.44,-420.17,36.12,135.95
181.45,2.39,15.2,-418.22,35.87,136.28
181.5,2.38,14.73,-414.04,35.22,136.73
181.55,2.37,14.19,-408.36,34.21,136.75
181.6,2.37,13.58,-402.7,33.1,135.78
181.65,2.37,13.35,-398.01,32.39,134.31
181.7,2.37,13.39,-395.02,32.23,132.93
181.75,2.38,13.15,-393.7,32.53,132.14
181.8,2.38,12.91,-394.12,33.22,131.75
181.85,2.38,12.81,-396.12,34.15,131.56
181.9,2.37,13.54,-399.37,35.25,131.44
181.95,2.37,14.87,-403.24,36.22,131.24
182,2.37,16.08,-406.41,36.9,131
182.05,2.38,16.79,-407.73,37.32,130.74
182.1,2.38,16.78,-406.4,37.74,130.55
182.15,2.39,16.51,-403.25,38.3,130.41
182.2,2.39,16.26,-399.88,38.92,130.35
182.25,2.4,16.15,-398.19,39.39,130.31
182.3,2.4,16.48,-399.06,39.46,130.29
182.35,2.41,16.93,-402.27,39.09,130.28
182.4,2.41,17.28,-406.8,38.44,130.31
182.45,2.42,17.04,-411.31,37.76,130.41
182.5,2.43,16.47,-414.89,37.4,130.52
182.55,2.43,15.9,-417.18,37.7,130.61
182.6,2.44,15.87,-418.41,39,130.65
182.65,2.44,16.56,-418.73,41.11,130.71
182.7,2.44,17.49,-418.17,43.57,130.74
182.75,2.43,18.61,-416.82,45.47,130.71
182.8,2.43,19.42,-415.11,46.45,130.49
182.85,2.43,20.21,-413.68,46.43,130.17
182.9,2.43,19.73,-412.92,45.89,129.8
182.95,2.43,18.79,-412.62,45.14,129.48
183,2.43,17.3,-412.17,44.35,129.26
183.05,2.43,16.42,-410.79,43.38,129.11
183.1,2.43,15.94,-408.25,42.09,129.08
183.15,2.43,16.27,-404.65,40.7,129.21
183.2,2.44,16.84,-400.55,39.64,129.59
183.25,2.46,16.82,-396.35,39.3,130.36
183.3,2.47,16.53,-392.62,39.45,131.39
183.35,2.49,15.87,-389.84,39.72,132.68
183.4,2.49,15.68,-388.53,39.86,133.94
183.45,2.5,15.91,-388.78,40.02,135.21
183.5,2.49,16.52,-390.32,40.33,135.76
183.55,2.48,17.29,-392.68,40.62,135.5
183.6,2.47,17.96,-395.36,40.69,134.41
183.65,2.47,18.25,-397.91,40.64,133.38
183.7,2.47,18.44,-399.89,40.69,132.64
183.75,2.46,17.74,-400.84,40.82,132.29
183.8,2.45,17.24,-400.78,40.78,132.07
183.85,2.43,16.2,-400.05,40.44,131.96
183.9,2.41,15.49,-399.35,39.99,131.94
183.95,2.4,14.94,-398.97,39.74,131.95
184,2.39,14.68,-398.95,39.87,132.04
184.05,2.4,14.52,-398.96,40.23,132.11
184.1,2.39,14.24,-399.01,40.51,132.19
184.15,2.4,13.95,-399.3,40.58,132.22
184.2,2.4,13.64,-400.13,40.52,132.24
184.25,2.39,13.52,-401.4,40.53,132.25
184.3,2.38,13.43,-402.47,40.67,132.34
184.35,2.37,13.39,-402.57,40.91,132.41
184.4,2.37,13.16,-400.82,41.15,132.22
184.45,2.38,13.11,-397.17,41.36,131.66
184.5,2.38,12.66,-391.95,41.55,131.02
184.55,2.38,12.15,-386.46,41.86,130.56
184.6,2.38,11.36,-381.91,42.5,130.34
184.65,2.39,11.1,-379.23,43.42,130.2
184.7,2.38,10.89,-378.7,44.48,130.13
184.75,2.38,10.6,-380.09,45.23,130.09
184.8,2.38,10.3,-382.93,45.35,130.07
184.85,2.39,10.18,-386.5,44.57,130.01
184.9,2.41,10.5,-390.22,43.29,129.82
184.95,2.42,10.94,-393.46,41.99,129.41
185,2.42,11.29,-395.83,41.23,128.94
185.05,2.42,12.44,-397.19,40.93,128.49
185.1,2.43,13.55,-398,40.9,128.13
185.15,2.43,14.8,-398.9,40.88,127.79
185.2,2.44,14.87,-400.69,40.9,127.43
185.25,2.45,14.73,-403.62,41.26,127.11
185.3,2.45,14.92,-407.53,42.07,126.8
185.35,2.45,14.93,-411.73,43.2,126.58
185.4,2.44,14.77,-415.61,44.18,126.43
185.45,2.43,13.94,-418.73,44.69,126.4
185.5,2.42,13.34,-420.98,44.51,126.5
185.55,2.41,12.66,-422.27,43.8,126.74
185.6,2.41,11.4,-422.39,42.74,127.07
185.65,2.41,10.21,-420.97,41.59,127.41
185.7,2.41,9.12,-417.79,40.55,127.63
185.75,2.41,9.07,-413.22,39.92,127.74
185.8,2.41,9.24,-408.25,39.92,127.68
185.85,2.41,9.66,-404.15,40.38,127.46
185.9,2.42,9.98,-401.6,41.05,127.14
185.95,2.42,10.33,-400.72,41.43,126.86
186,2.43,10.66,-401,41.45,126.69
186.05,2.44,11,-402.02,41.09,126.6
186.1,2.45,11.53,-403.25,40.56,126.55
186.15,2.44,12.31,-404.4,39.93,126.52
186.2,2.44,12.97,-405.18,39.28,126.5
186.25,2.43,13.66,-405.34,38.59,126.49
186.3,2.42,13.92,-404.83,37.88,126.53
186.35,2.41,14.12,-403.73,37.42,126.54
186.4,2.41,13.81,-402.6,37.55,126.5
186.45,2.41,13.59,-401.89,38.64,126.28
186.5,2.41,13.48,-401.99,40.27,126
186.55,2.41,13.61,-402.64,41.92,125.64
186.6,2.41,14.02,-403.56,43.04,125.29
186.65,2.41,14.13,-404.27,43.52,124.88
186.7,2.41,14.23,-404.8,43.15,124.5
186.75,2.41,13.87,-404.93,41.97,124.21
186.8,2.41,13.42,-404.55,40.06,124.04
186.85,2.41,12.86,-403.36,38.07,123.94
186.9,2.42,12.46,-401.44,36.41,123.89
186.95,2.42,12.26,-399.09,35.43,123.86
187,2.42,12.34,-396.67,34.94,123.89
187.05,2.42,12.52,-394.29,34.75,123.97
187.1,2.42,12.57,-392,34.88,124.13
187.15,2.42,12.42,-389.98,35.35,124.31
187.2,2.43,12.2,-388.93,36.08,124.47
187.25,2.43,12.12,-389.45,36.82,124.63
187.3,2.43,12.06,-392.09,37.48,124.78
187.35,2.43,12.04,-396.25,37.92,124.93
187.4,2.44,12.02,-400.88,38.08,125.08
187.45,2.44,12.01,-404.22,38.04,125.18
187.5,2.44,11.61,-405.24,37.96,125.32
