date,Den,Res,Ng,Cal,SP
1997/4/12 16:00,2.41,23.62,10.95,139.58,-176.54
1997/4/12 17:00,2.42,24.01,10.65,139.36,-176.73
1997/4/12 18:00,2.42,24.8,10.32,139.36,-177.07
1997/4/12 19:00,2.44,25.83,10.39,139.58,-177.51
1997/4/12 20:00,2.44,26.73,10.74,139.8,-177.96
1997/4/12 21:00,2.45,27.21,11.23,140.25,-178.24
1997/4/12 22:00,2.45,27.26,11.79,141.14,-178.24
1997/4/12 23:00,2.46,27.16,12.2,142.02,-178.03
1997/4/13 0:00,2.47,27.06,12.6,142.69,-177.85
1997/4/13 1:00,2.48,27.06,12.16,142.69,-177.93
1997/4/13 2:00,2.49,27.11,11.75,142.69,-178.29
1997/4/13 3:00,2.49,27.25,11.18,142.69,-178.77
1997/4/13 4:00,2.5,27.5,11.59,142.69,-179.13
1997/4/13 5:00,2.5,27.78,11.95,142.25,-179.24
1997/4/13 6:00,2.49,28.02,12.11,142.25,-179.15
1997/4/13 7:00,2.48,28.06,11.81,142.69,-179
1997/4/13 8:00,2.48,27.91,11.38,142.47,-178.87
1997/4/13 9:00,2.48,27.66,11.64,142.47,-178.78
1997/4/13 10:00,2.47,27.53,12.01,142.25,-178.76
1997/4/13 11:00,2.48,27.51,12.73,142.91,-178.84
1997/4/13 12:00,2.47,27.53,13.55,143.58,-179.06
1997/4/13 13:00,2.47,27.43,14.46,143.36,-179.35
1997/4/13 14:00,2.46,27.98,15.4,142.91,-179.68
1997/4/13 15:00,2.46,28.49,15.77,141.36,-179.94
1997/4/13 16:00,2.47,28.26,16.63,139.8,-180.09
1997/4/13 17:00,2.47,27.02,17.28,138.69,-180.05
1997/4/13 18:00,2.48,25.45,18.38,138.47,-179.76
1997/4/13 19:00,2.5,24.46,19.13,138.69,-179.12
1997/4/13 20:00,2.51,23.6,19.9,138.69,-178.2
1997/4/13 21:00,2.52,22.94,20.21,138.69,-177.15
1997/4/13 22:00,2.53,22.43,20.02,138.47,-176.36
1997/4/13 23:00,2.53,22.24,19.65,138.03,-176.09
1997/4/14 0:00,2.53,22.36,19.33,137.36,-176.49
1997/4/14 1:00,2.52,22.65,18.8,136.92,-177.38
1997/4/14 2:00,2.51,22.92,18.43,136.47,-178.52
1997/4/14 3:00,2.49,23.07,18.04,136.25,-179.66
1997/4/14 4:00,2.46,23.16,17.69,136.25,-180.69
1997/4/14 5:00,2.44,23.28,17.15,136.25,-181.54
1997/4/14 6:00,2.43,23.45,16.37,136.47,-182.19
1997/4/14 7:00,2.42,23.62,15.5,136.7,-182.61
1997/4/14 8:00,2.41,23.77,14.57,136.47,-182.79
1997/4/14 9:00,2.4,23.93,13.82,136.47,-182.71
1997/4/14 10:00,2.39,24.12,13.88,136.25,-182.45
1997/4/14 11:00,2.39,24.29,13.94,136.03,-182.17
1997/4/14 12:00,2.38,24.44,14.16,136.03,-182.07
1997/4/14 13:00,2.38,24.62,13.82,136.03,-182.28
1997/4/14 14:00,2.38,24.9,13.4,135.81,-182.68
1997/4/14 15:00,2.39,25.16,12.84,135.59,-183.08
1997/4/14 16:00,2.4,25.24,12.65,135.59,-183.2
1997/4/14 17:00,2.42,24.97,12.9,135.59,-183.02
1997/4/14 18:00,2.43,24.39,13.31,135.59,-182.58
1997/4/14 19:00,2.44,23.61,13.84,136.03,-182.1
1997/4/14 20:00,2.45,22.98,14.43,136.47,-181.62
1997/4/14 21:00,2.46,22.79,14.85,138.47,-181.18
1997/4/14 22:00,2.47,23.13,15.06,141.14,-180.72
1997/4/14 23:00,2.48,24.01,15.18,141.36,-180.24
1997/4/15 0:00,2.48,25.07,15.65,136.25,-179.77
1997/4/15 1:00,2.49,26.28,16.17,128.48,-179.3
1997/4/15 2:00,2.5,27.37,16.36,127.59,-178.89
1997/4/15 3:00,2.5,28.54,16.51,128.04,-178.65
1997/4/15 4:00,2.5,29.5,16.57,127.37,-178.69
1997/4/15 5:00,2.48,30,16.82,127.15,-179.06
1997/4/15 6:00,2.47,29.84,16.88,129.37,-179.68
1997/4/15 7:00,2.47,29.3,16.74,131.81,-180.34
1997/4/15 8:00,2.47,28.71,16.52,133.37,-180.84
1997/4/15 9:00,2.47,27.97,16.45,134.48,-181.07
1997/4/15 10:00,2.46,27.07,16.6,135.14,-180.98
1997/4/15 11:00,2.45,26.12,16.81,135.36,-180.71
1997/4/15 12:00,2.44,25.51,17.08,135.36,-180.4
1997/4/15 13:00,2.43,25.33,17.38,135.14,-180.28
1997/4/15 14:00,2.42,25.49,17.69,134.92,-180.53
1997/4/15 15:00,2.42,25.85,17.21,134.92,-181.19
1997/4/15 16:00,2.43,26.33,16.58,134.7,-182.19
1997/4/15 17:00,2.43,26.89,15.76,134.48,-183.22
1997/4/15 18:00,2.43,27.41,15.47,134.48,-184
1997/4/15 19:00,2.43,27.83,15.05,134.25,-184.2
1997/4/15 20:00,2.43,28.06,14.5,134.48,-183.75
1997/4/15 21:00,2.43,28.16,13.91,134.48,-182.71
1997/4/15 22:00,2.43,28.12,13.48,134.48,-181.42
1997/4/15 23:00,2.44,27.91,12.88,134.48,-180.13
1997/4/16 0:00,2.44,27.47,12.27,134.48,-179.04
1997/4/16 1:00,2.44,28.01,11.83,134.7,-178.05
1997/4/16 2:00,2.44,28.82,12.02,134.7,-177.18
1997/4/16 3:00,2.44,29.09,12.77,134.7,-176.46
1997/4/16 4:00,2.45,28.53,13.56,134.48,-176.12
1997/4/16 5:00,2.45,27.95,14.07,134.48,-176.29
1997/4/16 6:00,2.45,28.25,14.33,134.48,-176.97
1997/4/16 7:00,2.46,28.35,14.48,134.48,-177.91
1997/4/16 8:00,2.46,28.1,14.56,134.7,-178.73
1997/4/16 9:00,2.46,27.31,14.61,134.7,-178.97
1997/4/16 10:00,2.47,26.33,14.83,134.92,-178.29
1997/4/16 11:00,2.47,25.4,15.29,135.14,-176.63
1997/4/16 12:00,2.46,24.83,15.42,135.59,-174.38
1997/4/16 13:00,2.44,24.54,15.14,135.81,-172.07
1997/4/16 14:00,2.4,24.45,14.71,135.81,-170.25
1997/4/16 15:00,2.37,24.54,14.37,135.81,-169.24
1997/4/16 16:00,2.35,24.92,13.62,135.81,-169.11
1997/4/16 17:00,2.33,25.61,12.8,135.81,-169.77
1997/4/16 18:00,2.32,26.68,11.88,135.81,-171.03
1997/4/16 19:00,2.31,27.79,11.34,135.81,-172.72
1997/4/16 20:00,2.3,28.7,10.84,135.81,-174.47
1997/4/16 21:00,2.29,28.93,10.44,135.81,-175.95
1997/4/16 22:00,2.29,28.55,10.06,135.59,-176.82
1997/4/16 23:00,2.28,27.66,9.9,135.59,-177.1
1997/4/17 0:00,2.3,26.57,9.79,135.36,-176.91
1997/4/17 1:00,2.33,25.5,9.94,135.36,-176.61
1997/4/17 2:00,2.36,24.59,9.75,135.36,-176.48
1997/4/17 3:00,2.38,23.88,9.54,135.36,-176.71
1997/4/17 4:00,2.39,23.11,9.26,135.36,-177.25
1997/4/17 5:00,2.4,22.21,9.16,135.36,-177.83
1997/4/17 6:00,2.41,21.15,9.28,135.14,-178.15
1997/4/17 7:00,2.41,20.29,9.49,134.92,-178.02
1997/4/17 8:00,2.41,19.84,9.95,134.92,-177.55
1997/4/17 9:00,2.42,19.93,10.29,134.92,-176.89
1997/4/17 10:00,2.43,20.53,10.65,134.92,-176.32
1997/4/17 11:00,2.43,21.35,10.79,134.92,-176.08
1997/4/17 12:00,2.43,22.36,11.49,135.14,-176.42
1997/4/17 13:00,2.43,23.45,12.26,135.14,-177.38
1997/4/17 14:00,2.43,24.64,12.95,135.36,-178.8
1997/4/17 15:00,2.44,25.64,13.44,135.14,-180.22
1997/4/17 16:00,2.44,26.22,13.88,135.14,-181.22
1997/4/17 17:00,2.44,26.48,14.66,135.14,-181.47
1997/4/17 18:00,2.45,26.79,14.91,134.92,-180.99
1997/4/17 19:00,2.45,27.27,15.11,134.92,-179.87
1997/4/17 20:00,2.45,27.72,14.81,134.92,-178.34
1997/4/17 21:00,2.45,27.79,14.58,135.14,-176.58
1997/4/17 22:00,2.45,27.39,14.28,135.14,-174.87
1997/4/17 23:00,2.46,26.68,13.97,135.14,-173.5
1997/4/18 0:00,2.46,25.88,13.25,135.14,-172.75
1997/4/18 1:00,2.46,25.35,12.44,135.36,-172.83
1997/4/18 2:00,2.47,25.24,11.94,135.59,-173.68
1997/4/18 3:00,2.48,25.76,11.88,135.36,-175
1997/4/18 4:00,2.48,26.82,11.96,135.14,-176.32
1997/4/18 5:00,2.49,28.28,11.77,134.92,-177.24
1997/4/18 6:00,2.48,29.91,11.75,134.48,-177.71
1997/4/18 7:00,2.48,31.47,11.9,133.59,-177.85
1997/4/18 8:00,2.48,32.56,12.33,131.15,-177.81
1997/4/18 9:00,2.48,32.81,12.45,129.15,-177.45
1997/4/18 10:00,2.48,32.27,12.36,128.26,-176.63
1997/4/18 11:00,2.48,31.25,12.16,128.7,-175.17
1997/4/18 12:00,2.48,30.31,12.1,129.81,-173.43
1997/4/18 13:00,2.48,29.73,12.45,130.48,-171.87
1997/4/18 14:00,2.47,29.82,12.91,130.48,-171.09
1997/4/18 15:00,2.46,30.61,12.87,130.48,-171.27
1997/4/18 16:00,2.46,31.7,12.36,130.04,-172.34
1997/4/18 17:00,2.45,32.74,11.45,129.59,-174.04
1997/4/18 18:00,2.45,33.36,10.96,129.37,-176.06
1997/4/18 19:00,2.44,33.66,10.88,129.37,-178.14
1997/4/18 20:00,2.43,33.72,10.97,129.37,-179.91
1997/4/18 21:00,2.42,33.59,11.17,129.37,-181.08
1997/4/18 22:00,2.42,33.26,11.03,128.93,-181.53
1997/4/18 23:00,2.42,32.84,10.84,128.7,-181.44
1997/4/19 0:00,2.42,32.5,10.57,128.7,-181.11
1997/4/19 1:00,2.42,32.3,10.08,128.7,-180.88
1997/4/19 2:00,2.42,32.03,9.93,128.7,-180.93
1997/4/19 3:00,2.41,31.45,9.8,128.48,-181.4
1997/4/19 4:00,2.42,30.46,9.95,128.48,-182.2
1997/4/19 5:00,2.42,29.23,9.95,128.48,-183.16
1997/4/19 6:00,2.43,27.9,9.98,128.7,-184.02
1997/4/19 7:00,2.44,26.49,9.59,128.93,-184.68
1997/4/19 8:00,2.44,25.21,9.11,128.7,-185.08
1997/4/19 9:00,2.44,24.27,8.54,128.48,-185.31
1997/4/19 10:00,2.45,24.13,8.13,128.26,-185.4
1997/4/19 11:00,2.45,24.94,7.73,127.82,-185.34
1997/4/19 12:00,2.46,26.56,7.37,127.15,-184.94
1997/4/19 13:00,2.46,28.88,7.02,126.71,-184.09
1997/4/19 14:00,2.47,31.34,6.68,126.48,-182.79
1997/4/19 15:00,2.47,33.23,6.54,126.26,-181.4
1997/4/19 16:00,2.48,33.54,6.44,126.04,-180.36
1997/4/19 17:00,2.48,32.31,6.4,125.6,-180.05
1997/4/19 18:00,2.48,30.27,6.17,125.37,-180.54
1997/4/19 19:00,2.49,28.44,5.71,125.37,-181.67
1997/4/19 20:00,2.49,27.2,5.38,126.04,-183.16
1997/4/19 21:00,2.49,26.68,5.02,126.48,-184.71
1997/4/19 22:00,2.49,26.85,5.08,126.04,-185.93
1997/4/19 23:00,2.49,27.62,5.02,124.49,-186.46
1997/4/20 0:00,2.48,29.15,5.42,124.71,-186.11
1997/4/20 1:00,2.47,31.34,5.89,126.26,-185.07
1997/4/20 2:00,2.47,35,6.46,126.26,-183.82
1997/4/20 3:00,2.47,39.65,7.07,126.04,-182.92
1997/4/20 4:00,2.47,45.03,7.71,125.6,-182.63
1997/4/20 5:00,2.47,49.55,8.16,125.15,-182.93
1997/4/20 6:00,2.47,53.2,8.37,124.71,-183.56
1997/4/20 7:00,2.47,55.58,8.51,124.26,-184.24
1997/4/20 8:00,2.46,56.5,8.78,123.6,-184.74
1997/4/20 9:00,2.46,55.48,9.06,123.38,-184.98
1997/4/20 10:00,2.45,53.1,9.57,123.15,-185.1
1997/4/20 11:00,2.45,50.09,10.13,123.6,-185.34
1997/4/20 12:00,2.46,47.11,10.34,123.82,-185.95
1997/4/20 13:00,2.46,43.97,10.29,124.04,-187
1997/4/20 14:00,2.46,40.94,10.13,124.04,-188.27
1997/4/20 15:00,2.46,38.2,10.08,124.04,-189.28
1997/4/20 16:00,2.45,36.1,10.64,123.38,-189.46
1997/4/20 17:00,2.45,34.81,11.55,122.93,-188.7
1997/4/20 18:00,2.45,34.16,12.64,122.49,-187.28
1997/4/20 19:00,2.46,33.88,13.44,122.71,-186.02
1997/4/20 20:00,2.46,33.71,14.22,123.15,-185.35
1997/4/20 21:00,2.47,33.69,15.13,123.15,-185.44
1997/4/20 22:00,2.47,33.72,15.87,123.6,-185.83
1997/4/20 23:00,2.46,33.6,16,124.49,-186.17
1997/4/21 0:00,2.47,33.24,15.57,125.82,-186.07
1997/4/21 1:00,2.48,32.87,14.92,125.82,-185.53
1997/4/21 2:00,2.49,32.82,14.7,125.6,-184.66
1997/4/21 3:00,2.5,33.03,14.52,126.04,-183.84
1997/4/21 4:00,2.49,33.28,14.64,126.71,-183.31
1997/4/21 5:00,2.5,33.44,14.63,127.15,-183.27
1997/4/21 6:00,2.49,33.72,14.86,127.37,-183.67
1997/4/21 7:00,2.49,34.16,14.7,127.59,-184.39
1997/4/21 8:00,2.49,34.53,14.51,127.59,-185.35
1997/4/21 9:00,2.51,34.57,14.24,127.59,-186.42
1997/4/21 10:00,2.52,34.3,14.35,128.26,-187.52
1997/4/21 11:00,2.52,33.99,14.52,128.7,-188.37
1997/4/21 12:00,2.52,33.94,14.77,128.93,-188.84
1997/4/21 13:00,2.52,34.21,14.46,129.15,-188.66
1997/4/21 14:00,2.53,34.68,13.85,128.7,-187.87
1997/4/21 15:00,2.54,35.02,13.06,126.71,-186.5
1997/4/21 16:00,2.55,35.01,12.58,124.93,-184.96
1997/4/21 17:00,2.56,34.55,11.93,123.38,-183.66
1997/4/21 18:00,2.56,33.89,11.7,122.27,-183.05
1997/4/21 19:00,2.55,33.37,11.33,122.27,-183.15
1997/4/21 20:00,2.54,33.29,11.41,122.27,-183.8
1997/4/21 21:00,2.51,33.69,11.15,121.38,-184.54
1997/4/21 22:00,2.48,34.53,11.11,120.05,-185.14
1997/4/21 23:00,2.46,35.58,11.05,119.6,-185.47
1997/4/22 0:00,2.44,36.61,11.43,119.6,-185.62
1997/4/22 1:00,2.42,37.42,11.7,120.93,-185.59
1997/4/22 2:00,2.41,37.83,12.03,122.49,-185.47
1997/4/22 3:00,2.4,37.96,11.54,124.26,-185.44
1997/4/22 4:00,2.39,37.89,11.51,124.71,-185.65
1997/4/22 5:00,2.39,37.49,11.01,125.37,-186.13
1997/4/22 6:00,2.4,36.4,10.91,127.59,-186.66
1997/4/22 7:00,2.4,34.68,10.58,129.15,-186.99
1997/4/22 8:00,2.4,32.66,10.7,129.15,-186.96
1997/4/22 9:00,2.41,30.88,10.86,128.04,-186.71
1997/4/22 10:00,2.42,29.41,10.91,126.93,-186.49
1997/4/22 11:00,2.42,28.29,11.15,126.48,-186.49
1997/4/22 12:00,2.42,27.37,11.41,125.6,-186.72
1997/4/22 13:00,2.42,26.75,12.31,124.93,-187.1
1997/4/22 14:00,2.43,26.65,13.35,125.37,-187.53
1997/4/22 15:00,2.43,27.09,14.53,125.6,-188
1997/4/22 16:00,2.44,27.84,15.78,125.37,-188.51
1997/4/22 17:00,2.44,28.65,17.26,125.37,-189.03
1997/4/22 18:00,2.44,29.45,19.01,125.37,-189.57
1997/4/22 19:00,2.45,30.46,20.25,125.6,-190.11
1997/4/22 20:00,2.45,31.61,21.05,126.04,-190.66
1997/4/22 21:00,2.46,32.66,21.86,127.15,-191.17
1997/4/22 22:00,2.46,33.11,22.58,128.04,-191.56
1997/4/22 23:00,2.46,32.85,23.09,128.7,-191.78
1997/4/23 0:00,2.45,32.14,23.13,129.15,-191.83
1997/4/23 1:00,2.43,31.42,22.65,129.37,-191.8
1997/4/23 2:00,2.41,30.93,22.16,129.81,-191.9
1997/4/23 3:00,2.39,30.71,20.56,130.04,-192.32
1997/4/23 4:00,2.37,30.53,18.94,130.26,-193.19
1997/4/23 5:00,2.36,30.21,17.1,130.48,-194.48
1997/4/23 6:00,2.34,29.72,16.01,130.7,-196.03
1997/4/23 7:00,2.33,29.08,15.02,131.15,-197.47
1997/4/23 8:00,2.31,28.38,14.01,131.37,-198.36
1997/4/23 9:00,2.3,27.54,13.21,131.59,-198.31
1997/4/23 10:00,2.29,26.47,12.84,131.81,-197.14
1997/4/23 11:00,2.28,25.15,12.21,132.26,-195
1997/4/23 12:00,2.28,23.51,11.61,132.7,-192.36
1997/4/23 13:00,2.28,21.78,11.16,133.14,-189.85
1997/4/23 14:00,2.28,20.05,11.56,133.37,-187.97
1997/4/23 15:00,2.28,18.59,11.74,133.59,-186.87
1997/4/23 16:00,2.28,17.42,11.66,132.92,-186.39
1997/4/23 17:00,2.28,16.56,11.08,132.26,-186.22
1997/4/23 18:00,2.28,15.97,10.95,131.81,-186.31
1997/4/23 19:00,2.28,15.58,10.81,131.81,-186.77
1997/4/23 20:00,2.27,15.37,10.75,131.59,-187.94
1997/4/23 21:00,2.26,15.3,10.11,131.15,-189.79
1997/4/23 22:00,2.25,15.36,9.37,130.7,-192.14
1997/4/23 23:00,2.24,15.52,8.9,130.48,-194.46
1997/4/24 0:00,2.24,15.76,8.65,130.04,-196.27
1997/4/24 1:00,2.24,16.07,8.51,129.37,-197.26
1997/4/24 2:00,2.25,16.47,8.23,128.7,-197.37
1997/4/24 3:00,2.24,16.92,8.35,128.26,-196.87
1997/4/24 4:00,2.24,17.43,8.72,127.37,-196.17
1997/4/24 5:00,2.24,17.91,9.21,126.93,-195.64
1997/4/24 6:00,2.23,18.3,9.59,126.93,-195.3
1997/4/24 7:00,2.23,18.57,9.56,126.71,-194.87
1997/4/24 8:00,2.23,18.71,9.43,126.26,-194.13
1997/4/24 9:00,2.24,18.76,8.8,126.04,-193.13
1997/4/24 10:00,2.25,18.74,8.25,126.04,-192.32
1997/4/24 11:00,2.26,18.67,7.41,125.82,-191.91
1997/4/24 12:00,2.27,18.61,6.93,125.6,-191.95
1997/4/24 13:00,2.28,18.6,6.27,125.6,-191.94
1997/4/24 14:00,2.29,18.66,5.64,125.37,-191.57
1997/4/24 15:00,2.3,18.75,4.98,125.37,-190.61
1997/4/24 16:00,2.3,18.82,4.52,125.37,-189.3
1997/4/24 17:00,2.3,18.85,4.3,125.15,-187.85
1997/4/24 18:00,2.3,18.85,4.17,125.15,-186.64
1997/4/24 19:00,2.3,18.83,4.09,124.93,-185.88
1997/4/24 20:00,2.31,18.79,4.45,124.93,-185.77
1997/4/24 21:00,2.31,18.75,4.71,124.93,-186.25
1997/4/24 22:00,2.32,18.66,5.43,125.15,-187.06
1997/4/24 23:00,2.32,18.5,5.83,125.37,-187.97
1997/4/25 0:00,2.31,18.29,6.65,125.37,-188.89
1997/4/25 1:00,2.3,18.07,7.3,125.15,-189.93
1997/4/25 2:00,2.29,17.85,7.99,125.37,-191.17
1997/4/25 3:00,2.29,17.65,8.26,125.6,-192.54
1997/4/25 4:00,2.29,17.48,8.05,125.6,-193.84
1997/4/25 5:00,2.29,17.34,7.86,125.6,-194.74
1997/4/25 6:00,2.29,17.23,7.78,125.15,-195.09
1997/4/25 7:00,2.29,17.17,8.13,124.93,-194.91
1997/4/25 8:00,2.28,17.18,8.98,124.71,-194.5
1997/4/25 9:00,2.27,17.25,10.02,124.26,-194.17
1997/4/25 10:00,2.27,17.39,10.8,124.26,-194.19
1997/4/25 11:00,2.26,17.57,11.17,124.04,-194.7
1997/4/25 12:00,2.26,17.86,11.39,124.04,-195.63
1997/4/25 13:00,2.26,18.17,11.51,124.26,-196.83
1997/4/25 14:00,2.27,18.39,11.38,124.26,-197.97
1997/4/25 15:00,2.27,18.39,11.38,124.26,-198.84
1997/4/25 16:00,2.27,18.22,11.55,124.26,-199.21
1997/4/25 17:00,2.27,18.02,11.99,124.26,-199.12
1997/4/25 18:00,2.27,17.88,11.91,124.26,-198.72
1997/4/25 19:00,2.26,17.81,11.78,124.26,-198.37
1997/4/25 20:00,2.26,17.8,10.94,124.26,-198.31
1997/4/25 21:00,2.27,17.8,10.34,124.26,-198.69
1997/4/25 22:00,2.27,17.72,9.66,124.49,-199.21
1997/4/25 23:00,2.27,17.51,9,124.49,-199.56
1997/4/26 0:00,2.28,17.17,8.53,124.49,-199.26
1997/4/26 1:00,2.28,16.77,7.91,124.71,-198.23
1997/4/26 2:00,2.28,16.4,7.69,125.15,-196.52
1997/4/26 3:00,2.28,16.1,7.12,125.82,-194.64
1997/4/26 4:00,2.28,15.92,7.16,125.82,-193.07
1997/4/26 5:00,2.28,15.8,7.26,125.6,-192.16
1997/4/26 6:00,2.27,15.77,7.48,125.15,-191.97
1997/4/26 7:00,2.27,15.78,7.55,124.93,-192.26
1997/4/26 8:00,2.27,15.82,7.61,124.93,-192.87
1997/4/26 9:00,2.27,15.83,8.03,124.93,-193.64
1997/4/26 10:00,2.27,15.83,8.93,124.49,-194.6
1997/4/26 11:00,2.27,15.82,9.99,124.26,-195.53
1997/4/26 12:00,2.27,15.83,10.78,124.04,-196.17
1997/4/26 13:00,2.27,15.85,11.16,123.6,-196.19
1997/4/26 14:00,2.27,15.87,11.59,123.15,-195.67
1997/4/26 15:00,2.27,15.92,12.15,122.93,-194.84
1997/4/26 16:00,2.27,15.98,11.95,123.15,-194.07
1997/4/26 17:00,2.28,16.02,12.02,123.38,-193.43
1997/4/26 18:00,2.28,16.05,11.99,122.93,-192.96
1997/4/26 19:00,2.28,16.07,12.4,122.49,-192.14
1997/4/26 20:00,2.29,16.13,12.08,122.27,-190.93
1997/4/26 21:00,2.29,16.25,11.7,122.04,-189.04
1997/4/26 22:00,2.29,16.42,10.96,122.04,-187.66
1997/4/26 23:00,2.29,16.61,10.33,121.82,-186.97
1997/4/27 0:00,2.28,16.77,9.66,121.82,-187.62
1997/4/27 1:00,2.28,16.93,9.4,121.82,-188.73
1997/4/27 2:00,2.27,17.1,9.41,121.82,-190.47
1997/4/27 3:00,2.27,17.24,9.56,121.82,-192.42
1997/4/27 4:00,2.26,17.31,9.6,121.82,-194.71
1997/4/27 5:00,2.25,17.32,9.43,121.6,-196.66
1997/4/27 6:00,2.24,17.27,9.61,121.6,-197.9
1997/4/27 7:00,2.23,17.21,9.81,121.6,-198.08
1997/4/27 8:00,2.22,17.12,10.08,121.82,-197.51
1997/4/27 9:00,2.22,17.04,9.78,121.38,-196.56
1997/4/27 10:00,2.21,16.95,9.97,120.93,-195.81
1997/4/27 11:00,2.21,16.88,10.15,120.49,-195.5
1997/4/27 12:00,2.22,16.81,10.62,120.05,-195.81
1997/4/27 13:00,2.22,16.75,10.56,119.6,-196.55
1997/4/27 14:00,2.23,16.72,10.24,118.94,-197.6
1997/4/27 15:00,2.23,16.72,9.76,118.49,-198.65
1997/4/27 16:00,2.24,16.71,9,118.94,-199.59
1997/4/27 17:00,2.25,16.69,8.15,118.94,-200.32
1997/4/27 18:00,2.27,16.65,7.43,118.71,-200.88
1997/4/27 19:00,2.27,16.63,7.12,117.6,-201.11
1997/4/27 20:00,2.28,16.62,7.31,117.6,-200.79
1997/4/27 21:00,2.29,16.59,7.49,118.94,-199.74
1997/4/27 22:00,2.29,16.53,7.56,120.27,-198.06
1997/4/27 23:00,2.3,16.46,7.41,120.71,-196.12
1997/4/28 0:00,2.31,16.38,6.99,121.38,-194.51
1997/4/28 1:00,2.32,16.31,6.68,121.6,-193.54
1997/4/28 2:00,2.32,16.23,6.34,122.49,-193.33
1997/4/28 3:00,2.33,16.14,6.2,124.04,-193.62
1997/4/28 4:00,2.33,16.06,5.71,125.15,-194.22
1997/4/28 5:00,2.33,16.01,5.18,125.15,-194.93
1997/4/28 6:00,2.33,15.99,4.58,125.37,-195.78
1997/4/28 7:00,2.33,16.03,4.35,125.37,-196.87
1997/4/28 8:00,2.33,16.13,3.79,125.6,-198.15
1997/4/28 9:00,2.33,16.31,3.23,125.6,-199.49
1997/4/28 10:00,2.33,16.54,2.8,125.82,-200.6
1997/4/28 11:00,2.32,16.82,3.01,125.82,-201.33
1997/4/28 12:00,2.32,17.15,3.36,125.82,-201.68
1997/4/28 13:00,2.31,17.53,4.07,125.82,-201.85
1997/4/28 14:00,2.3,17.97,4.89,125.82,-201.89
1997/4/28 15:00,2.3,18.43,5.99,125.82,-201.73
1997/4/28 16:00,2.29,18.86,6.78,125.82,-201.19
1997/4/28 17:00,2.29,19.15,7.55,125.82,-200.32
1997/4/28 18:00,2.28,19.17,8.07,125.6,-199.44
1997/4/28 19:00,2.28,18.97,8.52,125.37,-198.98
1997/4/28 20:00,2.29,18.6,8.72,125.6,-199.03
1997/4/28 21:00,2.29,18.22,8.85,125.6,-199.3
1997/4/28 22:00,2.29,17.87,8.91,125.82,-199.26
1997/4/28 23:00,2.29,17.57,8.95,125.82,-198.66
1997/4/29 0:00,2.29,17.32,8.57,125.82,-197.56
1997/4/29 1:00,2.3,17.08,8.31,126.04,-196.44
1997/4/29 2:00,2.31,16.88,7.78,126.26,-195.71
1997/4/29 3:00,2.32,16.76,7.62,126.48,-195.57
1997/4/29 4:00,2.32,16.74,7.48,126.71,-195.77
1997/4/29 5:00,2.32,16.85,7.62,126.93,-195.97
1997/4/29 6:00,2.32,16.99,7.82,126.93,-195.99
1997/4/29 7:00,2.31,17.11,8.09,126.93,-195.96
1997/4/29 8:00,2.3,17.15,8.38,126.93,-196.11
1997/4/29 9:00,2.3,17.1,8.69,127.37,-196.58
1997/4/29 10:00,2.3,17,9.02,127.37,-197.27
1997/4/29 11:00,2.29,16.88,9.54,127.59,-197.85
1997/4/29 12:00,2.29,16.75,10.11,127.82,-198.02
1997/4/29 13:00,2.28,16.63,10.53,127.82,-197.71
1997/4/29 14:00,2.27,16.51,11.13,127.82,-197.21
1997/4/29 15:00,2.27,16.43,11.13,128.04,-196.99
1997/4/29 16:00,2.28,16.38,11.05,128.04,-197.47
1997/4/29 17:00,2.28,16.36,10.44,128.04,-198.72
1997/4/29 18:00,2.3,16.34,10.3,128.04,-200.56
1997/4/29 19:00,2.31,16.34,10.55,128.04,-202.61
1997/4/29 20:00,2.32,16.35,10.97,128.04,-204.58
1997/4/29 21:00,2.32,16.37,11.7,128.26,-206.29
1997/4/29 22:00,2.33,16.4,11.93,128.26,-207.5
1997/4/29 23:00,2.34,16.44,12.13,128.26,-207.97
1997/4/30 0:00,2.34,16.52,11.61,128.26,-207.37
1997/4/30 1:00,2.35,16.61,10.75,128.26,-205.86
1997/4/30 2:00,2.36,16.73,9.67,128.04,-203.82
1997/4/30 3:00,2.36,16.88,8.88,127.82,-201.99
1997/4/30 4:00,2.36,17.05,8.31,127.82,-200.79
1997/4/30 5:00,2.36,17.23,7.84,127.82,-200.38
1997/4/30 6:00,2.35,17.37,7.43,127.82,-200.51
1997/4/30 7:00,2.35,17.48,6.65,127.59,-200.85
1997/4/30 8:00,2.35,17.53,5.22,127.59,-201.09
1997/4/30 9:00,2.35,17.52,3.57,127.37,-200.96
1997/4/30 10:00,2.34,17.48,2.36,127.37,-200.41
1997/4/30 11:00,2.33,17.45,1.99,127.37,-199.48
1997/4/30 12:00,2.32,17.49,2.07,126.93,-198.45
1997/4/30 13:00,2.31,17.61,2.41,126.04,-197.53
1997/4/30 14:00,2.29,17.76,2.7,124.26,-196.98
1997/4/30 15:00,2.28,17.9,3.22,122.49,-196.83
1997/4/30 16:00,2.28,18.02,3.78,122.04,-196.97
1997/4/30 17:00,2.27,18.13,4.4,123.38,-197.14
1997/4/30 18:00,2.27,18.21,5.04,125.37,-197.25
1997/4/30 19:00,2.27,18.23,5.89,125.82,-197.4
1997/4/30 20:00,2.26,18.17,6.79,125.6,-197.94
