Depth,Ng,Cal,SP,Res,Den
141.35,14.7,142.47,-173.4,61.81,2.35
141.4,14.44,142.02,-174.61,62.66,2.36
141.45,14.03,141.8,-175.8,62.96,2.36
141.5,14.09,141.58,-176.81,62.39,2.37
141.55,14.02,141.58,-177.58,60.38,2.37
141.6,14.22,141.14,-178.06,56.82,2.36
141.65,13.85,140.69,-178.24,52.56,2.36
141.7,13.22,140.47,-178.11,48.39,2.36
141.75,12.21,140.25,-177.76,45.27,2.36
141.8,11.29,140.03,-177.38,43.18,2.35
141.85,11.1,140.69,-177.15,42.01,2.35
141.9,11.48,141.8,-177.22,41.21,2.35
141.95,12.32,142.47,-177.57,40.41,2.35
142,13.16,142.25,-178.16,39.56,2.34
142.05,13.9,142.25,-178.93,38.72,2.34
142.1,14.41,142.47,-179.87,38.13,2.34
142.15,14.46,142.69,-181.01,37.94,2.34
142.2,14.57,143.36,-182.38,38.14,2.34
142.25,14.41,144.24,-183.87,38.38,2.32
142.3,14.4,144.47,-185.29,38.26,2.29
142.35,13.96,144.47,-186.43,37.72,2.26
142.4,13.67,144.24,-187.15,37.07,2.24
142.45,13.13,144.02,-187.39,36.51,2.23
142.5,12.76,144.02,-187.18,35.9,2.23
142.55,11.98,144.24,-186.68,34.9,2.22
142.6,11.35,145.35,-186.13,33.43,2.22
142.65,11.07,146.02,-185.78,31.77,2.22
142.7,11.28,146.46,-185.68,30.39,2.22
142.75,11.67,147.13,-185.61,29.7,2.22
142.8,11.99,147.13,-185.34,29.89,2.24
142.85,12.33,147.13,-184.64,30.97,2.25
142.9,13.06,147.35,-183.7,32.38,2.25
142.95,13.68,147.8,-182.71,33.47,2.25
143,14.55,149.13,-181.97,33.71,2.25
143.05,15.45,150.24,-181.45,33.32,2.24
143.1,16.4,151.35,-181.2,32.75,2.23
143.15,17.17,152.68,-181.22,32.38,2.21
143.2,17.31,154.23,-181.67,32.44,2.2
143.25,17.5,155.34,-182.63,32.88,2.2
143.3,17.36,156.45,-184.05,33.59,2.21
143.35,17.57,157.79,-185.67,34.2,2.21
143.4,17.59,159.34,-187.19,34.51,2.22
143.45,17.83,160.89,-188.22,34.5,2.21
143.5,17.68,162.45,-188.47,34.42,2.21
143.55,17.1,163.34,-187.71,34.49,2.2
143.6,16.36,164,-185.88,34.79,2.2
143.65,15.49,165.11,-183.17,35.04,2.19
143.7,15.17,166,-180.08,35.22,2.19
143.75,14.73,166,-177.12,35.36,2.19
143.8,14.58,166.22,-174.62,35.43,2.19
143.85,14.46,166,-172.65,35.22,2.18
143.9,14.61,166.22,-171.15,34.69,2.17
143.95,14.41,166.67,-170.17,34.06,2.16
144,14.01,167.11,-169.69,33.4,2.16
144.05,13.48,167.33,-169.58,32.63,2.15
144.1,13.3,168.22,-169.44,31.75,2.14
144.15,13.36,169.33,-168.98,30.95,2.14
144.2,13.73,170.44,-168.19,30.41,2.13
144.25,14.22,172.22,-167.46,30.2,2.12
144.3,14.39,173.33,-167.29,30.25,2.12
144.35,14.32,173.77,-167.88,30.36,2.11
144.4,13.94,173.77,-169.16,30.31,2.11
144.45,13.65,174.21,-170.78,29.93,2.11
144.5,13.12,174.44,-172.53,29.18,2.11
144.55,12.75,174.88,-174.17,28.22,2.11
144.6,12.18,175.55,-175.52,27.28,2.12
144.65,11.79,176.43,-176.38,26.52,2.13
144.7,11.79,176.43,-176.75,25.94,2.14
144.75,12.12,174.66,-176.85,25.52,2.16
144.8,12.58,172.66,-177.01,25.26,2.17
144.85,12.34,171.33,-177.34,25.21,2.18
144.9,11.98,169.77,-177.81,25.43,2.2
144.95,11.67,168.89,-178.23,25.91,2.21
145,11.93,167.78,-178.58,26.53,2.22
145.05,12.32,166.89,-178.88,27.18,2.23
145.1,12.65,166.44,-179.25,27.76,2.24
145.15,13.39,166.22,-179.7,28.22,2.24
145.2,14.01,165.78,-180.21,28.48,2.24
145.25,14.08,164.89,-180.59,28.57,2.23
145.3,13.42,164,-180.53,28.61,2.23
145.35,12.7,163.78,-179.77,28.67,2.23
145.4,12.62,163.78,-178.31,28.67,2.24
145.45,12.07,164.22,-176.51,28.58,2.24
145.5,11.54,164.45,-174.81,28.5,2.25
145.55,10.52,163.78,-173.62,28.44,2.24
145.6,10.21,163.56,-173.21,28.28,2.24
145.65,10.15,163.78,-173.7,27.95,2.24
145.7,10.07,164.22,-175.09,27.55,2.25
145.75,10.24,164.22,-177.09,27.26,2.25
145.8,10.26,164,-179.3,27.15,2.26
145.85,10.9,163.78,-181.21,27.2,2.25
145.9,11.63,163.11,-182.55,27.32,2.25
145.95,13.11,163.11,-183.2,27.43,2.24
146,14.55,163.34,-183.3,27.49,2.23
146.05,15.93,163.34,-183.02,27.57,2.22
146.1,16.7,162.89,-182.52,27.87,2.22
146.15,16.73,162.67,-181.87,28.4,2.23
146.2,16.28,162.67,-181.16,28.97,2.23
146.25,15.8,162.45,-180.48,29.22,2.23
146.3,15.82,161.78,-179.93,29.02,2.23
146.35,15.52,161.34,-179.63,28.46,2.23
146.4,14.67,160.89,-179.69,27.83,2.24
146.45,13.64,160.67,-180.12,27.36,2.25
146.5,12.66,160.23,-180.76,27.19,2.26
146.55,11.86,159.78,-181.36,27.28,2.28
146.6,11.1,160.01,-181.72,27.43,2.29
146.65,10.59,159.78,-181.87,27.38,2.29
146.7,10.54,159.12,-182,26.88,2.29
146.75,10.83,158.67,-182.39,26.28,2.3
146.8,11.07,158.01,-183.13,25.97,2.31
146.85,11.18,157.79,-184.13,26.41,2.32
146.9,11.05,158.45,-185.12,27.41,2.33
146.95,11.45,159.12,-185.9,28.69,2.33
147,11.7,159.78,-186.44,29.55,2.33
147.05,12.63,160.01,-186.86,29.58,2.33
147.1,13.27,157.79,-187.25,28.79,2.33
147.15,14.38,154.01,-187.66,27.9,2.33
147.2,14.93,151.57,-187.99,27.5,2.33
147.25,15.26,150.68,-188.13,27.81,2.32
147.3,15.24,150.02,-187.87,28.57,2.32
147.35,15.3,148.91,-187.11,29.35,2.32
147.4,15.91,147.8,-185.91,29.88,2.34
147.45,16.64,147.8,-184.49,30.21,2.36
147.5,17.31,147.57,-183.25,30.58,2.38
147.55,17.59,147.13,-182.52,31.02,2.38
147.6,17.58,146.69,-182.53,31.3,2.39
147.65,17.03,146.46,-183.35,31.05,2.39
147.7,16.12,146.02,-184.82,30.33,2.39
147.75,15.43,145.35,-186.68,29.53,2.39
147.8,15.11,144.69,-188.55,29.14,2.39
147.85,15.51,144.24,-190.12,29.23,2.39
147.9,16.12,143.8,-191.14,29.54,2.37
147.95,17.13,143.13,-191.53,29.84,2.36
148,17.85,142.91,-191.33,30.06,2.35
148.05,18.6,142.69,-190.7,30.19,2.34
148.1,18.89,142.69,-189.8,30.23,2.34
148.15,18.9,142.25,-188.67,30.31,2.33
148.2,18.56,141.8,-187.31,30.34,2.32
148.25,18.29,141.58,-185.73,30,2.32
148.3,18.17,141.36,-184.16,29.15,2.32
148.35,17.89,141.14,-182.95,28.01,2.32
148.4,17.41,140.91,-182.36,27.22,2.32
148.45,16.86,140.69,-182.45,26.85,2.31
148.5,15.66,140.69,-183.01,26.84,2.32
148.55,14.5,140.91,-183.79,26.91,2.32
148.6,12.83,140.91,-184.52,26.97,2.32
148.65,11.87,140.47,-185.13,27.02,2.32
148.7,11.34,140.03,-185.6,27.03,2.32
148.75,11.64,139.36,-186.02,27.01,2.32
148.8,12.2,138.69,-186.52,26.91,2.31
148.85,12.37,138.03,-187.24,26.82,2.31
148.9,12.31,137.58,-188.18,26.78,2.31
148.95,11.94,137.81,-189.27,26.77,2.3
149,11.85,138.47,-190.21,26.71,2.29
149.05,11.76,139.36,-190.69,26.53,2.29
149.1,12.12,140.25,-190.55,26.16,2.28
149.15,12.38,140.69,-189.91,25.68,2.27
149.2,12.7,141.58,-189.15,25.17,2.27
149.25,12.62,142.25,-188.68,24.63,2.27
149.3,12.46,142.91,-188.82,23.95,2.28
149.35,12.22,143.36,-189.63,23.14,2.28
149.4,12.34,143.13,-190.91,22.4,2.28
149.45,12.51,143.58,-192.24,21.89,2.28
149.5,12.77,144.02,-193.15,21.59,2.28
149.55,13.06,144.24,-193.33,21.36,2.29
149.6,12.77,144.24,-192.76,21.14,2.29
149.65,12.36,144.24,-191.63,21.02,2.3
149.7,11.63,145.13,-190.33,21.11,2.3
149.75,11.4,146.02,-189.23,21.41,2.29
149.8,11.61,146.46,-188.59,21.88,2.27
149.85,11.8,147.13,-188.45,22.38,2.26
149.9,12.08,148.02,-188.67,22.62,2.26
149.95,11.78,148.24,-189.11,22.55,2.27
150,11.77,148.68,-189.64,22.28,2.28
150.05,11.51,149.57,-190.24,22.13,2.27
150.1,11.46,150.24,-190.87,22.1,2.26
150.15,11.19,150.9,-191.48,22.15,2.24
150.2,11.93,151.57,-191.98,22.19,2.23
150.25,13.23,152.01,-192.19,22.29,2.24
150.3,14.83,152.01,-192.04,22.43,2.25
150.35,15.41,151.79,-191.54,22.6,2.25
150.4,15.65,151.79,-190.96,22.81,2.26
150.45,15.41,152.01,-190.49,23.15,2.25
150.5,15.41,153.12,-190.24,23.54,2.25
150.55,15.17,154.46,-190.03,23.76,2.26
150.6,15.12,155.34,-189.74,23.56,2.27
150.65,15.46,155.57,-189.31,23.07,2.28
150.7,15.11,155.79,-188.9,22.48,2.29
150.75,14.71,156.01,-188.63,21.95,2.29
150.8,13.57,156.01,-188.58,21.45,2.3
150.85,13.26,156.01,-188.67,21.02,2.31
150.9,13.36,156.01,-188.68,20.77,2.32
150.95,13.92,156.23,-188.4,20.76,2.31
151,14.66,156.23,-187.71,20.93,2.31
151.05,15.32,156.01,-186.76,21.06,2.31
151.1,16.2,155.79,-185.88,21,2.3
151.15,16.7,155.57,-185.45,20.75,2.3
151.2,16.98,155.12,-185.66,20.48,2.3
151.25,17.54,154.9,-186.39,20.33,2.3
151.3,18.1,154.9,-187.33,20.39,2.3
151.35,18.73,154.9,-188.13,20.63,2.3
151.4,18.77,154.68,-188.67,21.09,2.29
151.45,18.5,154.68,-189,21.64,2.29
151.5,17.85,154.68,-189.34,22.07,2.3
151.55,16.87,154.68,-189.92,22.22,2.3
151.6,15.75,154.68,-190.85,22.04,2.3
151.65,14.72,154.68,-192.05,21.75,2.3
151.7,13.89,154.9,-193.28,21.65,2.3
151.75,13.12,154.9,-194.37,22.01,2.3
151.8,12.4,155.12,-195.22,22.61,2.29
151.85,11.71,154.9,-195.86,23.06,2.29
151.9,11.62,154.46,-196.2,23.36,2.29
151.95,11.47,153.79,-196.15,23.88,2.29
152,11.42,153.12,-195.64,24.65,2.28
152.05,11.18,152.68,-194.76,25.19,2.28
152.1,11.12,152.46,-193.65,25.37,2.28
152.15,11.26,152.68,-192.53,25.5,2.28
152.2,11.68,152.46,-191.53,26.5,2.28
152.25,12.19,152.24,-190.73,27.81,2.28
152.3,12.77,152.9,-190.08,29.15,2.28
152.35,12.99,153.12,-189.49,29.56,2.28
152.4,13.35,152.9,-188.88,29.41,2.28
152.45,13.47,152.9,-188.3,29.09,2.28
152.5,13.76,152.9,-187.75,29.14,2.29
152.55,13.85,152.46,-187.27,29.68,2.3
152.6,14.32,151.57,-186.77,30.63,2.31
152.65,14.83,151.35,-186.27,32,2.32
152.7,15.43,150.9,-185.76,33.65,2.33
152.75,15.65,150.24,-185.36,35.23,2.34
152.8,15.62,149.35,-184.98,36.2,2.35
152.85,15.05,148.46,-184.54,36.36,2.36
152.9,14.33,148.24,-183.99,35.71,2.36
152.95,14.08,148.24,-183.64,34.63,2.37
153,14.48,148.02,-183.71,33.47,2.38
153.05,15.51,148.02,-184.38,32.82,2.38
153.1,16.4,147.8,-185.5,32.9,2.37
153.15,17.18,147.35,-186.95,33.63,2.36
153.2,18.32,147.13,-188.61,34.52,2.36
153.25,19.7,147.13,-190.41,35.26,2.35
153.3,21.2,147.13,-192.14,35.53,2.35
153.35,21.98,147.35,-193.65,35.29,2.35
153.4,23.04,147.13,-194.85,34.56,2.35
153.45,23.8,146.02,-195.93,33.95,2.35
153.5,24.57,145.35,-196.96,33.84,2.35
153.55,24.27,145.35,-197.84,34.35,2.35
153.6,23.97,145.8,-198.23,35.01,2.34
153.65,23.05,145.58,-197.8,35.29,2.34
153.7,21.8,144.91,-196.49,35.06,2.33
153.75,20.37,144.69,-194.48,34.45,2.33
153.8,18.84,144.69,-192.17,33.68,2.33
153.85,18.24,145.13,-189.91,32.72,2.33
153.9,17.82,145.13,-187.99,31.53,2.33
153.95,18.01,144.91,-186.52,30.19,2.32
154,17.97,144.69,-185.49,28.88,2.31
154.05,18,144.69,-184.77,27.73,2.29
154.1,17.99,144.69,-184.22,26.72,2.29
154.15,18,144.47,-183.74,25.86,2.29
154.2,18.2,144.47,-183.53,25.28,2.29
154.25,18.44,144.47,-183.79,25.3,2.29
154.3,18.53,144.47,-184.72,26.04,2.28
154.35,17.99,144.47,-186.23,27.31,2.28
154.4,17.3,144.47,-188.19,28.7,2.28
154.45,16.46,144.47,-190.44,29.83,2.27
154.5,15.55,144.47,-192.92,30.66,2.27
154.55,14.4,144.24,-195.47,31.37,2.29
154.6,13.39,144.02,-197.79,32.07,2.3
154.65,12.76,144.24,-199.55,32.71,2.31
154.7,12.43,144.47,-200.46,32.98,2.31
154.75,11.84,145.13,-200.54,32.71,2.31
154.8,11.85,145.58,-200.03,31.72,2.32
154.85,11.94,145.8,-199.4,30.15,2.33
154.9,12.56,146.02,-198.85,28.28,2.34
154.95,12.7,146.02,-198.43,26.43,2.35
155,12.85,146.02,-197.96,24.82,2.36
155.05,12.91,146.46,-197.51,23.53,2.36
155.1,12.75,146.91,-197.14,22.64,2.36
155.15,12.53,147.35,-196.94,22.22,2.37
155.2,12.26,147.57,-196.83,22.35,2.36
155.25,11.76,147.8,-196.92,23.04,2.36
155.3,11.4,147.8,-197.31,24.26,2.35
155.35,10.63,148.02,-198.15,25.85,2.34
155.4,10.01,148.02,-199.29,27.65,2.34
155.45,9.13,148.02,-200.43,29.37,2.33
155.5,8.43,148.02,-201.16,31.02,2.33
155.55,8.11,147.57,-201.15,32.9,2.32
155.6,8.11,147.13,-200.24,34.92,2.31
155.65,8.44,146.46,-198.51,36.83,2.3
155.7,8.71,146.02,-196.38,38.09,2.3
155.75,9.03,146.02,-194.46,38.87,2.3
155.8,9.15,146.02,-193.24,39.43,2.3
155.85,9.04,145.8,-192.97,40.16,2.3
155.9,8.64,145.8,-193.59,41.23,2.3
155.95,8.33,145.8,-194.88,42.41,2.29
156,8.39,145.8,-196.55,43.24,2.29
156.05,8.15,145.8,-198.42,43.49,2.28
156.1,7.91,145.8,-200.33,43.35,2.28
156.15,7.21,145.35,-202.11,43.04,2.29
156.2,6.62,144.91,-203.48,42.6,2.29
156.25,6.37,144.24,-204.02,41.99,2.3
156.3,6.4,143.36,-203.43,41.32,2.31
156.35,6.75,142.47,-201.66,40.69,2.32
156.4,7.03,141.36,-199.12,40.22,2.33
156.45,7.16,139.14,-196.33,39.8,2.35
156.5,7.24,136.47,-193.89,39.24,2.35
156.55,7.08,134.92,-192.01,38.07,2.36
156.6,7.26,134.7,-190.69,36.24,2.35
156.65,7.87,134.7,-189.8,34.07,2.34
156.7,8.63,134.25,-189.39,32.14,2.33
156.75,8.9,133.81,-189.64,30.83,2.32
156.8,8.71,133.37,-190.63,30.24,2.32
156.85,8.72,133.37,-192.32,30.31,2.32
156.9,9.29,133.37,-194.38,30.77,2.32
156.95,10,133.81,-196.37,31.43,2.32
157,10.46,134.7,-197.78,32.19,2.32
157.05,10.49,135.81,-198.32,33.07,2.32
157.1,10.39,136.25,-198.05,34.04,2.33
157.15,10.38,136.7,-197.4,34.97,2.34
157.2,10.55,136.47,-196.94,35.67,2.35
157.25,10.99,136.25,-197.03,36.01,2.35
157.3,11.31,136.03,-197.58,35.84,2.35
157.35,11.66,135.81,-198.25,35.22,2.34
157.4,11.79,135.81,-198.67,34.39,2.34
157.45,11.89,135.81,-198.88,33.74,2.33
157.5,11.94,136.03,-199.01,33.4,2.32
157.55,11.97,136.47,-199.35,33.33,2.32
157.6,11.98,137.14,-199.94,33.64,2.31
157.65,11.59,137.36,-200.85,34.53,2.31
157.7,11.11,137.58,-201.98,36.19,2.31
157.75,10.54,136.92,-203.15,38.49,2.32
157.8,10.33,136.03,-204.06,41.15,2.32
157.85,9.97,136.03,-204.58,43.87,2.33
157.9,9.66,136.25,-204.7,46.19,2.33
157.95,8.93,137.58,-204.71,47.63,2.33
158,8.72,138.69,-204.7,47.94,2.33
158.05,8.73,138.92,-204.73,47,2.33
158.1,9.09,139.36,-204.67,45.2,2.34
158.15,9.16,139.14,-204.46,43.01,2.34
158.2,9.25,138.69,-204.14,41.22,2.35
158.25,9.28,138.47,-203.88,40.28,2.36
158.3,9.51,137.81,-203.88,40.32,2.37
158.35,9.76,136.7,-204.17,41.14,2.38
158.4,10.25,135.81,-204.65,42.33,2.39
158.45,10.8,135.59,-205.08,43.45,2.4
158.5,11.01,135.14,-205.24,44.2,2.41
158.55,11.16,134.48,-204.98,44.49,2.41
158.6,11.24,133.81,-204.3,44.36,2.41
158.65,11.88,133.14,-203.33,43.89,2.41
158.7,12.42,132.48,-202.2,43.3,2.39
158.75,12.86,131.81,-201.02,42.78,2.38
158.8,12.86,131.37,-199.81,42.4,2.36
158.85,12.94,130.92,-198.54,42.03,2.35
158.9,12.76,130.7,-197.28,41.64,2.33
158.95,12.74,130.7,-196.34,41.46,2.32
159,12.7,130.48,-196.12,41.65,2.32
159.05,12.89,130.48,-196.74,42.05,2.32
159.1,12.52,130.48,-197.97,42.41,2.33
159.15,11.68,130.7,-199.21,42.67,2.34
159.2,10.64,130.48,-200.03,42.79,2.34
159.25,9.66,130.48,-200.13,42.54,2.35
159.3,9.06,130.48,-199.62,41.75,2.36
159.35,8.75,130.7,-198.87,40.6,2.37
159.4,8.96,130.7,-198.39,39.52,2.39
159.45,9.34,129.81,-198.73,38.75,2.4
159.5,9.66,128.7,-200.08,38.33,2.41
159.55,9.8,128.04,-202.38,38.15,2.41
159.6,10.09,127.59,-205.21,38.25,2.42
159.65,10.38,127.37,-208.02,38.63,2.42
159.7,10.89,127.37,-210.25,39.36,2.42
159.75,11.85,127.59,-211.43,40.52,2.42
159.8,12.75,127.15,-211.34,42.37,2.43
159.85,13.32,124.49,-210.1,44.76,2.44
159.9,13.21,120.27,-208.1,47.3,2.44
159.95,13.11,118.94,-205.83,49.55,2.44
160,12.86,118.71,-203.67,51.58,2.45
160.05,12.79,118.71,-201.85,53.57,2.45
160.1,12.73,118.27,-200.58,55.41,2.45
160.15,12.91,118.05,-200.01,56.62,2.46
160.2,13.13,117.83,-200.29,56.72,2.46
160.25,13.01,117.83,-201.27,55.5,2.46
160.3,12.83,117.83,-202.7,53.13,2.46
160.35,12.77,118.49,-204.24,50.16,2.45
160.4,12.92,119.38,-205.73,47.22,2.44
160.45,13.14,119.6,-207.08,44.68,2.44
160.5,12.81,119.6,-208.23,42.67,2.44
160.55,12.59,119.82,-209.08,41.15,2.44
160.6,12.28,119.82,-209.56,40.22,2.45
160.65,12.37,119.82,-209.6,39.89,2.46
160.7,12.33,119.82,-208.63,40.24,2.46
160.75,12.34,119.82,-206.53,41.23,2.46
160.8,12.13,119.82,-203.18,42.73,2.45
160.85,11.9,119.82,-200.22,44.4,2.45
160.9,11.61,120.05,-198.26,45.83,2.44
160.95,11.1,120.05,-198.08,47.05,2.43
161,10.74,119.82,-198.53,48.58,2.42
161.05,10.57,119.6,-199.35,50.97,2.42
161.1,10.66,119.38,-200.01,53.6,2.41
161.15,10.65,119.38,-200.82,55.38,2.4
161.2,10.26,119.38,-201.77,55.07,2.4
161.25,9.78,119.6,-202.85,52.63,2.39
161.3,9.61,119.38,-203.74,48.9,2.39
161.35,9.48,119.38,-204.16,45.42,2.4
161.4,9.62,119.38,-203.97,43.41,2.4
161.45,9.62,119.38,-203.3,42.97,2.41
161.5,10.05,119.38,-202.46,43.6,2.42
161.55,10.53,119.82,-201.78,44.89,2.42
161.6,11.52,120.49,-201.47,46.81,2.41
161.65,12.41,121.16,-201.66,49.23,2.41
161.7,13.19,121.82,-202.3,51.84,2.41
161.75,14.12,122.27,-203.27,54.35,2.42
161.8,14.66,122.49,-204.23,56.48,2.42
161.85,15.16,122.71,-204.86,57.8,2.43
161.9,15.36,122.93,-205.02,58.1,2.42
161.95,15.5,123.82,-204.93,57.74,2.42
162,15.97,124.49,-204.98,57.28,2.43
162.05,15.7,124.71,-205.58,56.77,2.43
162.1,15.73,124.49,-206.87,55.97,2.42
162.15,15.09,124.93,-208.61,54.75,2.41
162.2,14.76,126.04,-210.27,53.19,2.4
162.25,13.97,127.59,-211.3,51.51,2.4
162.3,13.75,128.48,-211.38,50.13,2.4
162.35,13.54,129.37,-210.58,49.29,2.39
162.4,13.86,130.04,-209.23,49.88,2.38
162.45,14.08,130.26,-207.78,50.63,2.37
162.5,14.39,130.04,-206.62,50.28,2.36
162.55,14.49,130.7,-205.98,48.48,2.35
162.6,14.78,131.37,-205.78,46.19,2.35
162.65,14.45,132.03,-205.72,44.7,2.35
162.7,14.25,132.26,-205.31,43.39,2.34
162.75,13.54,132.7,-204.35,42.26,2.33
162.8,13.56,132.92,-202.93,41.07,2.33
162.85,13.62,133.37,-201.54,39.77,2.32
162.9,13.64,133.81,-200.65,38.36,2.32
162.95,13.45,134.25,-200.6,36.94,2.33
163,13.02,134.92,-201.42,35.67,2.33
163.05,12.69,135.36,-203,34.76,2.34
163.1,11.94,135.81,-204.97,34.34,2.34
163.15,11.73,136.25,-206.93,34.49,2.35
163.2,11.53,136.7,-208.54,35.14,2.36
163.25,11.65,136.92,-209.71,36.11,2.37
163.3,11.44,137.36,-210.61,37.2,2.37
163.35,11.22,137.58,-211.4,38.29,2.37
163.4,11.13,137.81,-212.06,39.48,2.37
163.45,11.07,137.81,-212.33,40.72,2.38
163.5,11.64,137.81,-212.18,41.69,2.38
163.55,11.74,138.03,-211.76,41.91,2.38
163.6,11.88,138.25,-211.5,41.16,2.37
163.65,11.52,138.69,-211.67,39.61,2.37
163.7,11.68,139.14,-212.33,37.58,2.36
163.75,11.64,139.58,-213.27,35.54,2.35
163.8,11.26,139.8,-214.25,33.93,2.35
163.85,10.78,140.03,-215.22,33.01,2.35
163.9,10.41,140.25,-216.15,32.87,2.35
163.95,10.24,140.25,-216.97,33.36,2.34
164,9.73,140.25,-217.35,34.28,2.34
164.05,9.59,140.25,-217.09,35.29,2.33
164.1,9.47,140.25,-216.07,36.36,2.33
164.15,9.81,140.47,-214.7,37.66,2.33
164.2,9.46,140.47,-213.4,39.23,2.34
164.25,9.45,140.47,-212.66,40.78,2.35
164.3,9.58,140.47,-212.58,41.95,2.37
164.35,10.21,140.69,-213.02,42.73,2.38
164.4,10.16,140.47,-213.66,43.4,2.39
164.45,9.87,140.25,-214.26,44.2,2.4
164.5,9.61,140.91,-214.72,45.08,2.42
164.55,9.5,141.36,-214.98,45.93,2.43
164.6,9.42,141.58,-215.01,46.67,2.44
164.65,9.38,141.58,-214.71,47.37,2.45
164.7,10.16,141.58,-213.98,47.94,2.44
164.75,10.91,141.8,-212.82,48.14,2.43
164.8,11.61,142.02,-211.3,47.95,2.43
164.85,11.51,142.25,-209.66,47.56,2.44
164.9,11.82,142.47,-208.06,47.41,2.44
164.95,12.07,142.69,-206.68,47.87,2.44
165,12.78,142.47,-205.51,49.07,2.43
165.05,12.97,142.02,-204.51,50.86,2.42
165.1,12.95,141.36,-203.46,53.42,2.42
165.15,12.58,140.91,-202.07,56.89,2.41
165.2,12.31,140.91,-200.02,60.82,2.4
165.25,11.78,140.69,-197.37,64.24,2.4
165.3,11.02,140.25,-194.41,66.59,2.4
165.35,10.16,140.03,-191.66,68.31,2.4
165.4,9.64,139.8,-189.32,70.02,2.4
165.45,9.36,139.36,-187.41,71.73,2.4
165.5,8.8,138.69,-185.8,72.9,2.39
165.55,8.23,138.03,-184.59,73.07,2.39
165.6,7.81,137.36,-183.98,72.36,2.38
165.65,7.41,136.7,-184.15,71.86,2.38
165.7,7.04,136.25,-184.99,72.54,2.39
165.75,6.29,136.03,-186.21,74.64,2.4
165.8,6.27,136.03,-187.36,77.82,2.41
165.85,6.31,136.03,-188.08,80.97,2.42
165.9,6.52,136.25,-188.15,83.73,2.43
165.95,6.37,136.03,-187.62,85.38,2.44
166,6.58,136.03,-186.72,85.61,2.45
166.05,6.99,136.25,-185.78,83.87,2.46
166.1,7.71,136.25,-185.11,80.79,2.47
166.15,8.34,136.47,-184.98,77.44,2.48
166.2,9.01,136.47,-185.47,74.73,2.49
166.25,9.87,136.47,-186.48,72.57,2.49
166.3,10.18,136.47,-187.7,70.17,2.5
166.35,10.81,136.7,-188.76,67.05,2.51
166.4,11.2,136.7,-189.29,63.47,2.53
166.45,12,136.92,-188.96,60.61,2.53
166.5,12.44,136.92,-187.68,59.3,2.54
166.55,13.09,136.92,-185.54,59.37,2.54
166.6,13.51,136.7,-183.08,59.98,2.54
166.65,14.12,136.7,-180.94,60.38,2.53
166.7,14.33,136.92,-179.78,60.35,2.52
166.75,14.49,137.14,-179.81,59.66,2.52
166.8,14.56,137.36,-180.84,58.22,2.51
166.85,14.21,137.36,-182.31,56.45,2.49
166.9,13.96,137.58,-183.71,55.21,2.47
166.95,13.43,138.03,-184.83,55,2.45
167,13.08,138.47,-185.84,55.79,2.44
167.05,12.3,138.69,-187.02,56.98,2.43
167.1,11.68,138.69,-188.49,57.7,2.42
167.15,11.2,138.69,-190.1,57.37,2.41
167.2,11.17,138.92,-191.51,55.9,2.4
167.25,11.07,139.36,-192.41,53.75,2.39
167.3,11.05,140.25,-192.66,51.45,2.39
167.35,11.03,140.91,-192.4,49.89,2.39
167.4,11.02,141.36,-191.86,49.95,2.39
167.45,10.81,141.8,-191.17,51.82,2.39
167.5,10.57,142.25,-190.31,54.82,2.39
167.55,10.68,142.91,-189.21,57.76,2.38
167.6,11.05,143.13,-188.05,59.66,2.37
167.65,11.35,143.13,-187.2,60.16,2.37
167.7,11.28,143.58,-187.01,59.58,2.36
167.75,11.13,144.02,-187.62,58.43,2.35
167.8,11.08,144.24,-188.76,57.28,2.35
167.85,11.04,144.47,-190.09,56.12,2.34
167.9,11.42,144.69,-191.23,54.89,2.35
167.95,11.69,144.69,-192.08,53.68,2.35
168,12.02,145.13,-192.67,53.38,2.36
168.05,11.74,145.35,-193.15,54.62,2.36
168.1,11.55,145.58,-193.7,57.01,2.35
168.15,11.26,145.8,-194.43,59.39,2.34
168.2,11.16,146.24,-195.26,61.01,2.34
168.25,11.08,146.69,-195.98,61.95,2.34
168.3,11.05,147.35,-196.31,62.33,2.33
168.35,11.23,147.8,-196.14,61.98,2.32
168.4,11.46,149.13,-195.49,60.44,2.3
168.45,11.94,151.13,-194.69,57.73,2.28
168.5,12.28,152.46,-193.95,54.1,2.27
168.55,13.04,153.79,-193.49,49.84,2.26
168.6,13.26,155.34,-193.33,44.84,2.25
168.65,13.46,157.12,-193.51,39.11,2.25
168.7,13.75,158.67,-193.85,33.07,2.25
168.75,14.44,160.23,-194.16,27.54,2.25
168.8,15.24,161.34,-194.21,22.82,2.25
168.85,16.14,162.67,-193.93,19.18,2.25
168.9,17.08,164.45,-193.37,16.49,2.25
168.95,17.44,166,-192.62,14.68,2.25
169,17.5,167.11,-191.83,13.47,2.24
169.05,17.19,167.78,-191.21,12.67,2.24
169.1,17.34,168.22,-191.07,12.14,2.25
169.15,17.11,168.89,-191.59,11.84,2.25
169.2,16.69,169.77,-192.72,11.67,2.25
169.25,15.96,170.88,-194.05,11.59,2.24
169.3,15.13,171.77,-195.16,11.53,2.24
169.35,13.82,171.99,-195.69,11.47,2.24
169.4,12.59,172.66,-195.62,11.45,2.24
