date,Res,Ng,Cal,SP,Den
1997/4/27 7:00,17.21,9.81,121.6,-198.08,2.23
1997/4/27 8:00,17.12,10.08,121.82,-197.51,2.22
1997/4/27 9:00,17.04,9.78,121.38,-196.56,2.22
1997/4/27 10:00,16.95,9.97,120.93,-195.81,2.21
1997/4/27 11:00,16.88,10.15,120.49,-195.5,2.21
1997/4/27 12:00,16.81,10.62,120.05,-195.81,2.22
1997/4/27 13:00,16.75,10.56,119.6,-196.55,2.22
1997/4/27 14:00,16.72,10.24,118.94,-197.6,2.23
1997/4/27 15:00,16.72,9.76,118.49,-198.65,2.23
1997/4/27 16:00,16.71,9,118.94,-199.59,2.24
1997/4/27 17:00,16.69,8.15,118.94,-200.32,2.25
1997/4/27 18:00,16.65,7.43,118.71,-200.88,2.27
1997/4/27 19:00,16.63,7.12,117.6,-201.11,2.27
1997/4/27 20:00,16.62,7.31,117.6,-200.79,2.28
1997/4/27 21:00,16.59,7.49,118.94,-199.74,2.29
1997/4/27 22:00,16.53,7.56,120.27,-198.06,2.29
1997/4/27 23:00,16.46,7.41,120.71,-196.12,2.3
1997/4/28 0:00,16.38,6.99,121.38,-194.51,2.31
1997/4/28 1:00,16.31,6.68,121.6,-193.54,2.32
1997/4/28 2:00,16.23,6.34,122.49,-193.33,2.32
1997/4/28 3:00,16.14,6.2,124.04,-193.62,2.33
1997/4/28 4:00,16.06,5.71,125.15,-194.22,2.33
1997/4/28 5:00,16.01,5.18,125.15,-194.93,2.33
1997/4/28 6:00,15.99,4.58,125.37,-195.78,2.33
1997/4/28 7:00,16.03,4.35,125.37,-196.87,2.33
1997/4/28 8:00,16.13,3.79,125.6,-198.15,2.33
1997/4/28 9:00,16.31,3.23,125.6,-199.49,2.33
1997/4/28 10:00,16.54,2.8,125.82,-200.6,2.33
1997/4/28 11:00,16.82,3.01,125.82,-201.33,2.32
1997/4/28 12:00,17.15,3.36,125.82,-201.68,2.32
1997/4/28 13:00,17.53,4.07,125.82,-201.85,2.31
1997/4/28 14:00,17.97,4.89,125.82,-201.89,2.3
1997/4/28 15:00,18.43,5.99,125.82,-201.73,2.3
1997/4/28 16:00,18.86,6.78,125.82,-201.19,2.29
1997/4/28 17:00,19.15,7.55,125.82,-200.32,2.29
1997/4/28 18:00,19.17,8.07,125.6,-199.44,2.28
1997/4/28 19:00,18.97,8.52,125.37,-198.98,2.28
1997/4/28 20:00,18.6,8.72,125.6,-199.03,2.29
1997/4/28 21:00,18.22,8.85,125.6,-199.3,2.29
1997/4/28 22:00,17.87,8.91,125.82,-199.26,2.29
1997/4/28 23:00,17.57,8.95,125.82,-198.66,2.29
1997/4/29 0:00,17.32,8.57,125.82,-197.56,2.29
1997/4/29 1:00,17.08,8.31,126.04,-196.44,2.3
1997/4/29 2:00,16.88,7.78,126.26,-195.71,2.31
1997/4/29 3:00,16.76,7.62,126.48,-195.57,2.32
1997/4/29 4:00,16.74,7.48,126.71,-195.77,2.32
1997/4/29 5:00,16.85,7.62,126.93,-195.97,2.32
1997/4/29 6:00,16.99,7.82,126.93,-195.99,2.32
1997/4/29 7:00,17.11,8.09,126.93,-195.96,2.31
1997/4/29 8:00,17.15,8.38,126.93,-196.11,2.3
1997/4/29 9:00,17.1,8.69,127.37,-196.58,2.3
1997/4/29 10:00,17,9.02,127.37,-197.27,2.3
1997/4/29 11:00,16.88,9.54,127.59,-197.85,2.29
1997/4/29 12:00,16.75,10.11,127.82,-198.02,2.29
1997/4/29 13:00,16.63,10.53,127.82,-197.71,2.28
1997/4/29 14:00,16.51,11.13,127.82,-197.21,2.27
1997/4/29 15:00,16.43,11.13,128.04,-196.99,2.27
1997/4/29 16:00,16.38,11.05,128.04,-197.47,2.28
1997/4/29 17:00,16.36,10.44,128.04,-198.72,2.28
1997/4/29 18:00,16.34,10.3,128.04,-200.56,2.3
1997/4/29 19:00,16.34,10.55,128.04,-202.61,2.31
1997/4/29 20:00,16.35,10.97,128.04,-204.58,2.32
1997/4/29 21:00,16.37,11.7,128.26,-206.29,2.32
1997/4/29 22:00,16.4,11.93,128.26,-207.5,2.33
1997/4/29 23:00,16.44,12.13,128.26,-207.97,2.34
1997/4/30 0:00,16.52,11.61,128.26,-207.37,2.34
1997/4/30 1:00,16.61,10.75,128.26,-205.86,2.35
1997/4/30 2:00,16.73,9.67,128.04,-203.82,2.36
1997/4/30 3:00,16.88,8.88,127.82,-201.99,2.36
1997/4/30 4:00,17.05,8.31,127.82,-200.79,2.36
1997/4/30 5:00,17.23,7.84,127.82,-200.38,2.36
1997/4/30 6:00,17.37,7.43,127.82,-200.51,2.35
1997/4/30 7:00,17.48,6.65,127.59,-200.85,2.35
1997/4/30 8:00,17.53,5.22,127.59,-201.09,2.35
1997/4/30 9:00,17.52,3.57,127.37,-200.96,2.35
1997/4/30 10:00,17.48,2.36,127.37,-200.41,2.34
1997/4/30 11:00,17.45,1.99,127.37,-199.48,2.33
1997/4/30 12:00,17.49,2.07,126.93,-198.45,2.32
1997/4/30 13:00,17.61,2.41,126.04,-197.53,2.31
1997/4/30 14:00,17.76,2.7,124.26,-196.98,2.29
1997/4/30 15:00,17.9,3.22,122.49,-196.83,2.28
1997/4/30 16:00,18.02,3.78,122.04,-196.97,2.28
1997/4/30 17:00,18.13,4.4,123.38,-197.14,2.27
1997/4/30 18:00,18.21,5.04,125.37,-197.25,2.27
1997/4/30 19:00,18.23,5.89,125.82,-197.4,2.27
1997/4/30 20:00,18.17,6.79,125.6,-197.94,2.26
1997/4/30 21:00,18,7.54,125.6,-198.89,2.26
1997/4/30 22:00,17.72,8.26,125.6,-200.12,2.26
1997/4/30 23:00,17.39,8.76,125.82,-201.05,2.26
1997/5/1 0:00,16.96,9.01,125.82,-201.62,2.26
1997/5/1 1:00,16.53,9.15,125.6,-201.87,2.27
1997/5/1 2:00,16.11,9.23,125.37,-202.27,2.28
1997/5/1 3:00,15.79,9.28,125.37,-202.9,2.28
1997/5/1 4:00,15.57,9.1,125.6,-203.68,2.28
1997/5/1 5:00,15.48,8.68,125.6,-204.23,2.29
1997/5/1 6:00,15.48,7.96,125.6,-204.37,2.29
1997/5/1 7:00,15.52,7.13,125.15,-204.02,2.29
1997/5/1 8:00,15.58,7.02,124.93,-203.35,2.29
1997/5/1 9:00,15.62,7.23,124.49,-202.52,2.3
1997/5/1 10:00,15.64,7.65,124.26,-201.69,2.31
1997/5/1 11:00,15.62,7.78,124.26,-201.02,2.3
1997/5/1 12:00,15.59,7.69,124.04,-200.63,2.29
1997/5/1 13:00,15.57,7.49,123.82,-200.65,2.29
1997/5/1 14:00,15.59,7.44,123.6,-201.11,2.29
1997/5/1 15:00,15.65,7.59,123.38,-201.99,2.29
1997/5/1 16:00,15.74,8.2,123.15,-203.15,2.28
1997/5/1 17:00,15.81,8.76,122.49,-204.51,2.28
1997/5/1 18:00,15.8,9.59,122.27,-206.01,2.28
1997/5/1 19:00,15.7,9.67,122.49,-207.58,2.28
1997/5/1 20:00,15.51,9.65,122.93,-209.02,2.27
1997/5/1 21:00,15.29,8.87,123.15,-210.18,2.27
1997/5/1 22:00,15.05,8.5,124.26,-210.85,2.26
1997/5/1 23:00,14.84,8.47,124.93,-211.05,2.27
1997/5/2 0:00,14.7,9,125.15,-210.79,2.28
1997/5/2 1:00,14.65,9.29,125.15,-210.21,2.28
1997/5/2 2:00,14.66,9.26,125.15,-209.48,2.29
1997/5/2 3:00,14.71,8.91,125.15,-208.79,2.29
1997/5/2 4:00,14.78,8.63,124.93,-208.3,2.3
1997/5/2 5:00,14.88,8.31,124.93,-207.98,2.3
1997/5/2 6:00,14.98,7.99,124.93,-207.78,2.3
1997/5/2 7:00,15.05,7.66,124.93,-207.67,2.3
1997/5/2 8:00,15.09,7.53,124.93,-207.68,2.3
1997/5/2 9:00,15.13,7.64,124.93,-207.82,2.3
1997/5/2 10:00,15.17,7.63,125.37,-207.99,2.3
1997/5/2 11:00,15.21,7.45,125.6,-208.06,2.3
1997/5/2 12:00,15.29,7.22,126.26,-207.9,2.29
1997/5/2 13:00,15.39,6.93,126.26,-206.81,2.29
1997/5/2 14:00,15.48,6.63,126.26,-204.35,2.29
1997/5/2 15:00,15.53,6.31,126.26,-199.99,2.29
1997/5/2 16:00,15.56,6.59,126.26,-195.19,2.29
1997/5/2 17:00,15.59,7.18,126.26,-190.8,2.3
1997/5/2 18:00,15.65,7.95,126.48,-188.3,2.31
1997/5/2 19:00,15.72,8.43,126.71,-186.99,2.31
1997/5/2 20:00,15.83,8.88,127.15,-186.88,2.32
1997/5/2 21:00,15.99,9.26,127.37,-187.33,2.32
1997/5/2 22:00,16.22,9.63,127.59,-188.71,2.32
1997/5/2 23:00,16.51,9.98,127.82,-190.95,2.32
1997/5/3 0:00,16.81,10.32,127.82,-193.88,2.32
1997/5/3 1:00,17.07,10.66,128.04,-196.87,2.33
1997/5/3 2:00,17.16,11,128.04,-199.35,2.33
1997/5/3 3:00,17.09,11.33,128.26,-200.95,2.34
1997/5/3 4:00,16.9,11.67,128.04,-201.77,2.34
1997/5/3 5:00,16.56,11.8,128.04,-202.11,2.35
1997/5/3 6:00,16.01,11.89,128.48,-202.53,2.35
1997/5/3 7:00,15.22,11.94,128.93,-203.36,2.35
1997/5/3 8:00,14.26,11.97,129.81,-204.55,2.35
1997/5/3 9:00,13.32,11.78,132.03,-205.51,2.35
1997/5/3 10:00,12.51,11.35,133.81,-205.62,2.35
1997/5/3 11:00,11.92,10.83,135.36,-204.74,2.36
1997/5/3 12:00,11.58,10.64,136.03,-203.32,2.35
1997/5/3 13:00,11.4,10.69,136.47,-202.06,2.36
1997/5/3 14:00,11.31,11.07,137.14,-201.4,2.36
1997/5/3 15:00,11.25,11.35,137.58,-201.33,2.36
1997/5/3 16:00,11.22,11.68,138.47,-201.57,2.36
1997/5/3 17:00,11.21,12.41,139.14,-201.88,2.36
1997/5/3 18:00,11.22,13.22,139.58,-202.26,2.35
1997/5/3 19:00,11.25,14.53,140.25,-202.75,2.34
1997/5/3 20:00,11.29,15.35,140.69,-203.47,2.34
1997/5/3 21:00,11.3,16.38,141.14,-204.28,2.34
1997/5/3 22:00,11.31,16.95,141.58,-205.04,2.34
1997/5/3 23:00,11.31,17.86,142.02,-205.56,2.33
1997/5/4 0:00,11.33,18.56,142.47,-205.97,2.33
1997/5/4 1:00,11.33,19.29,142.91,-206.4,2.32
1997/5/4 2:00,11.34,19.57,143.13,-207.1,2.32
1997/5/4 3:00,11.34,20.17,143.58,-208.06,2.31
1997/5/4 4:00,11.32,20.55,144.69,-209.16,2.31
1997/5/4 5:00,11.27,20.94,147.8,-210.11,2.31
1997/5/4 6:00,11.19,20.7,148.91,-210.72,2.31
1997/5/4 7:00,11.12,20.73,147.13,-210.93,2.31
1997/5/4 8:00,11.08,20.69,144.47,-210.88,2.3
1997/5/4 9:00,11.07,20.88,144.24,-210.72,2.3
1997/5/4 10:00,11.08,21.11,144.24,-210.47,2.3
1997/5/4 11:00,11.12,21.4,144.24,-210.09,2.3
1997/5/4 12:00,11.18,21.7,144.47,-209.52,2.31
1997/5/4 13:00,11.3,21.82,144.24,-208.88,2.31
1997/5/4 14:00,11.47,21.71,143.8,-208.42,2.32
1997/5/4 15:00,11.7,21.51,142.91,-208.36,2.33
1997/5/4 16:00,11.94,20.64,142.47,-208.66,2.33
1997/5/4 17:00,12.11,19.63,142.02,-209.04,2.34
1997/5/4 18:00,12.16,18.45,142.25,-209.28,2.34
1997/5/4 19:00,12.08,17.82,142.69,-209.36,2.35
1997/5/4 20:00,11.94,17.65,143.36,-209.51,2.34
