Depth,Den,Ng,Cal,Res,SP
196.6,2.3,15.55,128.47,35.14,-357.38
196.65,2.31,16.88,128.06,36.5,-357.5
196.7,2.32,18.29,127.72,37.72,-358.28
196.75,2.33,20.03,127.43,38.46,-359.51
196.8,2.34,20.66,127.17,38.49,-361.15
196.85,2.35,21.14,126.98,38.15,-363.05
196.9,2.36,21.36,126.84,37.81,-365.08
196.95,2.36,21.9,126.77,37.47,-366.97
197,2.35,22.45,126.73,37.03,-368.72
197.05,2.36,22.67,126.71,36.3,-370.46
197.1,2.36,22.82,126.7,35.49,-372.5
197.15,2.37,22.7,126.69,34.89,-374.91
197.2,2.35,22.11,126.69,34.69,-377.47
197.25,2.33,21.36,126.68,34.81,-379.69
197.3,2.31,19.89,126.68,34.98,-381.02
197.35,2.29,18.45,126.68,35.07,-381.01
197.4,2.26,16.87,126.68,34.99,-379.52
197.45,2.24,16.66,126.68,34.53,-376.74
197.5,2.23,16.91,126.68,33.42,-373.41
197.55,2.22,17.51,126.73,31.72,-370.24
197.6,2.2,17.48,126.83,29.84,-368.06
197.65,2.19,17,127.12,28.33,-367.04
197.7,2.17,16.3,127.51,27.5,-367.11
197.75,2.16,16.06,127.96,27.5,-367.46
197.8,2.15,16.47,128.27,28.34,-367.48
197.85,2.16,17.11,128.46,29.85,-366.69
197.9,2.17,17.52,128.56,31.71,-365.32
197.95,2.2,17.52,128.62,33.4,-363.68
198,2.23,17.41,128.65,34.61,-362.06
198.05,2.25,16.59,128.67,35.33,-360.42
198.1,2.27,15.8,128.68,35.86,-358.76
198.15,2.29,14.48,128.68,36.3,-357.2
198.2,2.31,13.46,128.69,36.53,-355.99
198.25,2.34,12.39,128.69,36.34,-355.17
198.3,2.36,11.97,128.69,35.98,-354.79
198.35,2.37,11.67,128.69,35.76,-354.84
198.4,2.38,11.53,128.69,35.97,-355.47
198.45,2.39,11.44,128.69,36.46,-356.77
198.5,2.38,11.59,128.69,36.87,-358.67
198.55,2.38,11.81,128.69,36.84,-360.91
198.6,2.37,12.08,128.69,36.33,-363.07
198.65,2.37,12.38,128.69,35.5,-364.84
198.7,2.36,13.29,128.69,34.57,-366.04
198.75,2.36,14.33,128.69,33.78,-366.73
198.8,2.35,15.53,128.69,33.29,-367.06
198.85,2.34,16.37,128.69,33.25,-367.32
198.9,2.33,16.98,128.69,33.46,-367.71
198.95,2.32,17.47,128.69,33.66,-368.3
199,2.31,17.69,128.69,33.66,-368.81
199.05,2.3,18.03,128.69,33.54,-368.83
199.1,2.3,18.34,128.69,33.42,-367.86
199.15,2.3,18.48,128.69,33.4,-365.71
199.2,2.29,18.36,128.69,33.36,-362.55
199.25,2.29,18.57,128.69,33.22,-359.1
199.3,2.29,18.39,128.69,32.89,-356.09
199.35,2.29,18.19,128.69,32.45,-354.23
199.4,2.3,17.92,128.69,32.16,-353.82
199.45,2.32,18.22,128.69,32.29,-355.01
199.5,2.33,18.63,128.69,33.08,-357.7
199.55,2.34,18.97,128.69,34.39,-361.48
199.6,2.36,19.32,128.69,35.92,-365.44
199.65,2.37,19.26,128.69,37.31,-368.24
199.7,2.39,18.52,128.69,38.28,-368.97
199.75,2.4,17.55,128.69,38.68,-367.41
199.8,2.41,16.61,128.69,38.43,-364.32
199.85,2.42,16.03,128.69,37.62,-360.65
199.9,2.43,15.13,128.69,36.48,-357.4
199.95,2.44,14.43,128.69,35.27,-355.07
200,2.45,13.71,128.69,34.21,-353.89
100,2.13,9,179.98,25.75,-431.75
100.05,2.13,9,179.98,27.27,-431.82
100.1,2.13,11,179.98,27.71,-431.96
100.15,2.13,13,179.98,27.49,-432.18
100.2,2.13,13,179.98,25.75,-432.49
100.25,2.14,13,179.98,23.57,-432.83
100.3,2.15,15,179.98,21.62,-433.14
100.35,2.17,15,179.98,19.66,-433.37
100.4,2.19,16,179.98,17.92,-433.5
100.45,2.2,17,179.98,17.27,-433.52
100.5,2.21,17,179.98,17.05,-433.46
100.55,2.21,16,179.98,17.48,-433.33
100.6,2.22,17,179.76,18.14,-433.18
100.65,2.22,17,179.53,19.22,-433.06
100.7,2.22,14,179.31,19.88,-433.01
100.75,2.22,14,179.09,19.66,-433.06
100.8,2.22,13,179.09,19.01,-433.19
100.85,2.21,13,179.09,18.79,-433.35
100.9,2.21,13,179.09,19.01,-433.44
100.95,2.22,12,179.09,19.01,-433.35
101,2.23,9,179.09,19.01,-433.04
101.05,2.24,9,179.09,19.01,-432.52
101.1,2.25,8,179.09,19.01,-431.89
101.15,2.26,7,179.09,19.01,-431.28
101.2,2.27,7,179.09,19.22,-430.8
101.25,2.29,5,179.09,19.44,-430.49
101.3,2.29,5,179.09,19.88,-430.37
101.35,2.3,5,178.86,20.09,-430.37
101.4,2.32,5,178.64,20.75,-430.44
101.45,2.34,5,178.64,20.96,-430.54
101.5,2.35,5,178.64,20.75,-430.64
101.55,2.35,5,178.64,20.53,-430.72
101.6,2.34,6,178.64,21.18,-430.8
101.65,2.34,7,178.42,21.83,-430.9
101.7,2.35,7,178.42,22.27,-431.04
101.75,2.35,7,178.42,22.27,-431.24
101.8,2.36,8,178.2,22.7,-431.52
101.85,2.35,8,178.2,23.57,-431.85
101.9,2.34,9,177.97,24.88,-432.22
101.95,2.32,9,177.53,25.75,-432.6
102,2.29,9,176.86,24.66,-432.97
102.05,2.25,10,176.41,23.14,-433.27
102.1,2.22,10,176.19,22.27,-433.47
102.15,2.18,11,176.19,21.62,-433.56
102.2,2.17,10,176.63,20.96,-433.53
102.25,2.16,10,177.53,19.22,-433.42
102.3,2.16,11,179.76,18.35,-433.27
102.35,2.16,11,181.09,18.14,-433.15
102.4,2.16,11,181.76,19.01,-433.1
102.45,2.16,11,181.76,20.53,-433.14
102.5,2.17,12,181.76,22.49,-433.23
102.55,2.17,12,181.76,23.79,-433.34
102.6,2.18,13,181.76,24.66,-433.45
102.65,2.19,13,182.21,24.88,-433.55
102.7,2.21,14,183.1,24.23,-433.65
102.75,2.22,13,183.99,22.7,-433.74
102.8,2.23,13,184.44,21.83,-433.82
102.85,2.23,15,183.32,22.27,-433.87
102.9,2.22,13,181.32,23.57,-433.9
102.95,2.21,13,178.86,24.44,-433.92
103,2.21,14,178.2,23.57,-433.92
103.05,2.2,14,177.97,21.18,-433.92
103.1,2.19,15,177.97,19.66,-433.9
103.15,2.19,18,177.97,18.35,-433.87
103.2,2.19,18,177.97,17.05,-433.83
103.25,2.18,18,177.97,16.18,-433.73
103.3,2.18,15,177.97,16.18,-433.55
103.35,2.17,15,177.97,15.74,-433.24
103.4,2.18,14,177.97,15.09,-432.81
103.45,2.18,12,177.97,14.66,-432.3
103.5,2.18,12,177.75,14.87,-431.82
103.55,2.19,13,177.3,15.96,-431.46
103.6,2.19,13,176.41,17.27,-431.3
103.65,2.19,14,176.41,18.57,-431.32
103.7,2.19,14,176.63,19.66,-431.48
103.75,2.19,14,177.3,19.66,-431.68
103.8,2.19,11,178.2,18.35,-431.87
103.85,2.18,12,179.09,16.83,-432.01
103.9,2.17,12,179.98,15.74,-432.09
103.95,2.15,13,179.98,15.96,-432.1
104,2.13,13,179.76,17.27,-432.04
104.05,2.1,13,178.64,17.27,-431.9
104.1,2.08,12,177.75,16.83,-431.72
104.15,2.07,12,177.08,16.4,-431.54
104.2,2.07,13,176.86,16.61,-431.39
104.25,2.07,13,178.42,17.27,-431.27
104.3,2.08,12,177.75,18.14,-431.15
104.35,2.09,11,175.07,19.22,-430.96
104.4,2.1,11,175.07,19.88,-430.66
104.45,2.11,11,175.52,20.53,-430.24
104.5,2.13,10,177.97,20.75,-429.76
104.55,2.16,10,179.76,21.4,-429.29
104.6,2.19,10,180.65,21.83,-428.91
104.65,2.2,10,180.65,22.7,-428.66
104.7,2.22,9,179.98,24.23,-428.56
104.75,2.22,10,179.31,24.66,-428.57
104.8,2.24,10,179.09,24.01,-428.65
104.85,2.25,8,179.53,23.14,-428.79
104.9,2.25,7,179.98,22.27,-428.97
104.95,2.26,7,180.2,21.61,-429.23
105,2.26,7,180.43,20.75,-429.57
105.05,2.27,7,180.65,19.88,-430.01
105.1,2.28,7,180.65,19.22,-430.51
105.15,2.28,7,180.65,18.35,-431.04
105.2,2.28,7,180.87,17.48,-431.54
105.25,2.26,7,181.54,16.83,-431.95
105.3,2.23,7,183.32,16.61,-432.24
105.35,2.2,7,185.33,16.83,-432.37
105.4,2.16,9,184.44,16.4,-432.36
105.45,2.12,12,181.09,15.31,-432.27
105.5,2.08,12,177.75,14.44,-432.21
105.55,2.05,12,177.08,14,-432.25
105.6,2.03,13,177.3,13.79,-432.42
105.65,2.01,13,177.53,13.57,-432.69
105.7,1.99,13,177.97,13.57,-432.99
105.75,1.96,14,178.42,13.35,-433.23
105.8,1.94,14,178.64,13.79,-433.35
105.85,1.94,13,178.86,14,-433.35
105.9,1.94,13,179.09,13.79,-433.24
105.95,1.94,13,179.76,13.35,-433.1
106,1.95,10,181.09,13.35,-432.99
106.05,1.96,10,182.43,13.79,-432.95
106.1,1.98,8,183.77,14.66,-433
106.15,1.99,9,184.66,15.74,-433.14
106.2,2.01,9,185.55,16.18,-433.33
106.25,2.01,8,184.66,15.96,-433.54
106.3,2.02,8,181.09,15.31,-433.69
106.35,2.03,7,177.75,14.66,-433.74
106.4,2.05,8,176.63,14.66,-433.69
106.45,2.06,8,176.41,14.87,-433.57
106.5,2.07,10,176.41,15.09,-433.43
106.55,2.08,10,176.41,15.09,-433.34
106.6,2.09,10,176.41,15.09,-433.32
106.65,2.1,11,176.41,15.31,-433.37
106.7,2.12,11,176.41,15.53,-433.48
106.75,2.12,11,176.41,15.53,-433.62
106.8,2.14,11,176.46,15.74,-433.78
106.85,2.15,11,176.46,15.53,-433.92
106.9,2.16,11,176.8,15.31,-434
106.95,2.17,11,177.3,15.74,-433.98
107,2.18,11,178.2,16.83,-433.84
107.05,2.19,8,178.86,18.14,-433.6
107.1,2.19,8,178.86,20.53,-433.3
107.15,2.18,7,179.09,22.49,-432.98
107.2,2.19,9,179.09,23.57,-432.66
107.25,2.19,9,179.31,23.79,-432.38
107.3,2.19,11,179.53,23.57,-432.14
107.35,2.19,11,179.53,23.57,-431.98
107.4,2.19,11,179.53,23.79,-431.92
107.45,2.2,11,179.53,24.01,-431.99
107.5,2.21,11,179.53,24.44,-432.2
107.55,2.21,13,179.53,25.1,-432.55
107.6,2.21,12,179.31,25.75,-433.02
107.65,2.2,12,179.31,26.18,-433.57
107.7,2.2,14,178.42,26.4,-434.14
107.75,2.2,14,177.97,26.18,-434.69
107.8,2.21,15,177.53,25.97,-435.15
107.85,2.21,14,177.3,25.53,-435.5
107.9,2.21,14,177.08,25.1,-435.73
107.95,2.21,14,177.08,25.1,-435.87
108,2.21,15,176.86,25.53,-435.97
108.05,2.21,15,175.52,25.97,-436.03
108.1,2.21,15,173.74,25.97,-436.07
108.15,2.21,15,172.4,25.53,-436.02
108.2,2.21,13,171.73,25.53,-435.83
108.25,2.21,14,171.73,25.31,-435.46
108.3,2.22,14,171.73,24.88,-434.95
108.35,2.22,12,171.73,24.23,-434.37
108.4,2.22,12,171.73,24.23,-433.82
108.45,2.23,12,171.73,24.23,-433.34
108.5,2.23,12,171.95,24.01,-432.95
108.55,2.23,12,172.17,23.14,-432.64
108.6,2.23,10,172.17,22.27,-432.44
108.65,2.22,8,172.17,22.27,-432.36
108.7,2.19,8,172.17,22.7,-432.44
108.75,2.16,6,172.17,22.7,-432.67
108.8,2.12,6,172.4,22.27,-432.98
108.85,2.11,5,172.84,22.05,-433.3
108.9,2.1,8,173.07,22.05,-433.54
108.95,2.1,8,173.29,22.05,-433.67
109,2.09,8,173.29,21.83,-433.64
109.05,2.09,8,173.29,21.62,-433.5
109.1,2.08,8,173.29,21.4,-433.26
109.15,2.07,8,173.29,21.18,-432.98
109.2,2.07,8,173.29,21.4,-432.71
109.25,2.07,7,173.29,21.4,-432.53
109.3,2.08,10,173.29,21.18,-432.51
109.35,2.1,10,173.29,20.96,-432.67
109.4,2.13,10,173.29,20.96,-433.02
109.45,2.16,10,173.29,20.96,-433.49
109.5,2.18,14,173.29,20.75,-433.98
109.55,2.19,11,173.29,20.31,-434.43
109.6,2.19,11,173.29,19.88,-434.76
109.65,2.19,12,173.29,19.66,-434.94
109.7,2.19,10,173.29,19.22,-434.92
109.75,2.2,10,173.51,18.79,-434.71
109.8,2.2,10,173.74,18.79,-434.36
109.85,2.19,12,173.96,19.22,-433.95
109.9,2.19,12,174.18,20.09,-433.6
109.95,2.18,9,174.18,21.18,-433.38
110,2.18,10,174.4,22.7,-433.32
110.05,2.17,10,174.4,24.23,-433.37
110.1,2.16,6,174.4,25.31,-433.49
110.15,2.16,6,174.63,25.53,-433.61
110.2,2.15,7,175.07,25.53,-433.67
110.25,2.15,7,175.3,25.53,-433.65
110.3,2.15,7,175.74,25.31,-433.58
110.35,2.15,8,175.97,25.31,-433.48
110.4,2.15,7,176.86,24.88,-433.38
110.45,2.15,7,177.97,24.66,-433.33
110.5,2.15,6,178.64,24.23,-433.34
110.55,2.14,7,179.09,24.01,-433.46
110.6,2.14,7,179.31,23.14,-433.69
110.65,2.14,8,179.76,22.49,-433.99
110.7,2.15,8,179.98,21.62,-434.28
110.75,2.15,10,178.42,20.96,-434.46
110.8,2.15,9,176.19,20.09,-434.48
110.85,2.15,9,173.96,19.01,-434.32
110.9,2.15,10,173.29,18.57,-434.06
110.95,2.16,10,172.4,18.35,-433.8
111,2.16,10,171.95,18.57,-433.63
111.05,2.17,12,171.95,18.79,-433.57
111.1,2.18,12,171.95,19.22,-433.62
111.15,2.2,12,171.95,19.44,-433.77
111.2,2.21,12,171.95,19.22,-434
111.25,2.21,11,171.95,18.57,-434.3
111.3,2.21,11,171.95,18.14,-434.67
111.35,2.22,10,171.95,18.14,-435.13
111.4,2.22,10,171.73,18.14,-435.63
111.45,2.24,10,171.51,18.14,-436.15
111.5,2.24,9,171.06,18.57,-436.64
111.55,2.25,9,170.39,18.79,-437.04
111.6,2.25,9,169.94,18.57,-437.34
111.65,2.25,8,170.39,18.14,-437.49
111.7,2.25,8,171.73,17.92,-437.49
111.75,2.25,8,173.51,17.92,-437.33
111.8,2.25,8,175.07,17.7,-437.01
111.85,2.25,7,175.52,17.92,-436.59
111.9,2.24,6,175.3,18.35,-436.13
111.95,2.24,6,175.07,19.01,-435.7
112,2.24,6,175.07,19.66,-435.33
112.05,2.23,6,175.07,20.09,-435.02
112.1,2.22,6,175.07,20.53,-434.75
112.15,2.21,5,175.07,20.75,-434.47
112.2,2.2,5,175.07,20.31,-434.15
112.25,2.18,5,175.07,19.88,-433.81
112.3,2.17,6,175.07,19.66,-433.48
112.35,2.16,8,175.07,19.22,-433.22
112.4,2.16,8,175.07,19.01,-433.05
112.45,2.17,9,175.07,18.79,-432.98
112.5,2.16,9,175.07,18.79,-432.99
112.55,2.16,9,175.07,18.79,-433.08
112.6,2.16,8,175.07,19.22,-433.24
112.65,2.16,8,175.07,20.31,-433.49
112.7,2.16,9,174.85,21.4,-433.81
112.75,2.16,9,174.63,21.62,-434.17
112.8,2.16,9,174.18,21.4,-434.5
112.85,2.16,8,173.29,20.96,-434.73
112.9,2.16,8,173.07,20.75,-434.82
112.95,2.16,8,173.07,20.31,-434.78
113,2.15,6,173.07,20.09,-434.64
113.05,2.15,6,173.07,19.88,-434.43
113.1,2.14,6,173.07,19.88,-434.22
113.15,2.14,6,173.07,19.66,-434.05
113.2,2.15,6,173.07,19.22,-433.92
113.25,2.15,6,173.29,19.01,-433.82
113.3,2.16,6,173.74,18.79,-433.69
113.35,2.17,5,174.18,18.57,-433.48
113.4,2.17,6,174.4,18.35,-433.18
113.45,2.17,6,174.4,18.14,-432.8
113.5,2.17,7,174.4,18.14,-432.39
113.55,2.18,7,174.4,17.92,-432.02
113.6,2.18,7,174.63,17.92,-431.75
113.65,2.18,8,174.63,17.92,-431.6
113.7,2.18,8,175.3,18.14,-431.57
113.75,2.19,9,175.74,18.35,-431.66
113.8,2.19,9,175.97,18.14,-431.82
113.85,2.19,10,175.97,17.92,-432.02
113.9,2.19,10,175.97,17.7,-432.22
113.95,2.19,10,175.97,17.7,-432.38
114,2.2,10,175.97,17.7,-432.51
114.05,2.2,10,176.19,17.27,-432.61
114.1,2.21,10,176.41,16.61,-432.68
114.15,2.21,10,176.41,16.18,-432.71
114.2,2.2,10,176.63,16.18,-432.66
114.25,2.2,9,176.63,16.18,-432.54
114.3,2.19,9,177.08,16.4,-432.34
114.35,2.19,9,177.3,16.61,-432.14
114.4,2.18,10,177.53,16.83,-432.01
114.45,2.17,11,177.75,17.48,-432.04
114.5,2.17,11,177.97,17.48,-432.24
114.55,2.17,10,178.2,17.48,-432.59
114.6,2.17,10,178.42,17.05,-432.99
114.65,2.17,10,178.42,16.4,-433.37
114.7,2.17,10,178.42,15.74,-433.64
114.75,2.17,10,178.42,15.31,-433.79
114.8,2.18,10,178.42,14.87,-433.89
114.85,2.19,10,178.42,14.44,-433.98
114.9,2.2,10,178.42,13.79,-434.15
114.95,2.2,9,178.42,13.57,-434.43
115,2.2,9,178.42,13.35,-434.85
115.05,2.2,9,178.42,13.35,-435.36
115.1,2.2,9,178.42,13.35,-435.89
115.15,2.2,10,178.42,13.57,-436.34
115.2,2.2,10,178.42,13.79,-436.66
115.25,2.2,10,178.42,13.79,-436.81
115.3,2.21,10,178.42,13.57,-436.81
115.35,2.22,10,178.42,13.57,-436.71
115.4,2.23,9,178.42,14,-436.55
115.45,2.23,9,178.2,14.44,-436.34
115.5,2.23,9,178.2,15.31,-436.13
115.55,2.23,10,177.97,16.18,-435.92
115.6,2.24,10,177.97,16.61,-435.76
115.65,2.24,8,177.97,16.83,-435.66
115.7,2.24,7,177.97,17.05,-435.62
115.75,2.25,7,177.97,17.48,-435.63
115.8,2.25,8,177.97,17.48,-435.69
115.85,2.25,8,177.97,17.48,-435.8
115.9,2.25,8,177.97,17.27,-435.97
115.95,2.25,7,177.97,17.05,-436.2
116,2.24,7,177.97,16.83,-436.46
116.05,2.24,6,177.97,16.4,-436.74
116.1,2.22,7,177.97,16.4,-437.02
116.15,2.21,7,177.97,16.18,-437.29
116.2,2.2,7,177.53,15.96,-437.57
116.25,2.19,7,176.86,15.74,-437.86
116.3,2.18,8,176.19,15.53,-438.14
116.35,2.17,7,175.52,15.09,-438.39
116.4,2.16,7,175.07,14.66,-438.58
116.45,2.15,5,174.85,15.09,-438.72
116.5,2.13,5,174.63,15.53,-438.8
116.55,2.13,5,174.4,15.74,-438.84
116.6,2.12,7,173.96,15.74,-438.85
116.65,2.11,7,173.51,15.74,-438.82
116.7,2.12,7,173.07,15.53,-438.72
116.75,2.12,7,173.07,15.53,-438.54
116.8,2.14,7,173.07,15.31,-438.26
116.85,2.15,5,173.07,15.31,-437.93
116.9,2.16,5,173.07,15.53,-437.57
116.95,2.17,6,173.07,15.31,-437.23
117,2.18,8,173.07,15.09,-436.93
117.05,2.19,8,173.07,14.66,-436.72
117.1,2.2,8,173.07,14.22,-436.61
117.15,2.2,8,173.07,13.79,-436.63
117.2,2.2,8,173.07,13.57,-436.74
117.25,2.2,6,173.07,13.57,-436.91
117.3,2.2,6,173.07,13.57,-437.09
117.35,2.2,6,173.07,13.57,-437.26
117.4,2.2,6,173.07,13.57,-437.41
117.45,2.2,6,173.07,13.35,-437.57
117.5,2.21,7,173.07,13.13,-437.76
117.55,2.22,7,173.29,13.13,-437.99
117.6,2.23,6,173.74,13.13,-438.29
117.65,2.24,4,173.96,13.35,-438.63
117.7,2.26,4,174.18,13.57,-438.97
117.75,2.28,6,174.18,13.79,-439.24
117.8,2.3,6,174.18,14,-439.36
117.85,2.32,6,174.18,14,-439.26
117.9,2.33,6,174.4,14.22,-438.88
117.95,2.34,6,174.4,14.22,-438.26
118,2.34,6,174.4,14.22,-437.46
118.05,2.35,6,174.4,14.66,-436.61
118.1,2.35,6,174.4,15.09,-435.83
118.15,2.35,5,174.4,15.53,-435.21
118.2,2.34,5,174.4,15.74,-434.78
118.25,2.32,5,174.4,16.18,-434.55
118.3,2.3,7,174.4,16.61,-434.51
118.35,2.28,7,174.63,16.83,-434.59
118.4,2.27,6,174.4,16.61,-434.74
118.45,2.25,5,174.4,16.83,-434.89
118.5,2.24,5,174.4,16.61,-435
118.55,2.23,7,174.18,16.18,-435.06
118.6,2.22,7,173.51,16.18,-435.07
118.65,2.21,9,172.62,16.4,-435.06
118.7,2.2,10,171.95,16.83,-435.06
118.75,2.19,10,171.95,17.05,-435.07
118.8,2.19,12,171.95,17.05,-435.08
118.85,2.18,12,171.95,17.05,-435.08
118.9,2.19,12,172.17,17.05,-435.09
118.95,2.19,11,172.17,17.27,-435.13
119,2.2,11,172.17,17.27,-435.21
119.05,2.2,14,172.17,17.27,-435.36
119.1,2.21,16,172.17,17.48,-435.55
119.15,2.22,16,172.17,17.92,-435.76
119.2,2.23,15,171.73,17.7,-436
119.25,2.25,15,170.84,17.27,-436.24
119.3,2.27,15,168.61,16.61,-436.48
119.35,2.3,17,167.49,16.18,-436.72
119.4,2.32,17,167.05,16.18,-436.98
119.45,2.34,17,167.05,16.18,-437.26
119.5,2.37,18,167.05,15.74,-437.56
119.55,2.38,18,167.05,15.53,-437.88
119.6,2.39,18,166.82,14.87,-438.18
119.65,2.39,17,166.6,14.66,-438.43
119.7,2.38,17,166.38,14.44,-438.56
119.75,2.36,20,166.38,14.22,-438.55
119.8,2.35,20,166.6,14,-438.36
119.85,2.34,20,167.05,13.79,-437.98
119.9,2.34,20,167.49,13.13,-437.43
119.95,2.33,17,168.83,12.7,-436.76
120,2.31,17,171.51,12.26,-436.05
120.05,2.29,17,173.29,11.83,-435.39
120.1,2.27,17,174.18,11.61,-434.87
120.15,2.25,16,174.18,11.39,-434.54
120.2,2.23,16,173.74,11.39,-434.38
120.25,2.22,16,173.07,11.39,-434.35
120.3,2.2,15,172.17,11.61,-434.39
120.35,2.19,10,171.73,11.61,-434.47
120.4,2.17,10,171.73,11.83,-434.54
120.45,2.15,10,171.73,12.05,-434.62
120.5,2.14,10,171.95,12.05,-434.68
120.55,2.12,10,172.62,12.26,-434.72
120.6,2.1,10,173.29,12.26,-434.73
120.65,2.09,10,173.74,12.26,-434.74
120.7,2.08,9,174.18,12.05,-434.8
120.75,2.08,9,174.18,12.26,-434.97
120.8,2.08,9,174.63,12.26,-435.26
120.85,2.08,9,175.52,12.48,-435.66
120.9,2.09,8,176.41,12.7,-436.13
120.95,2.09,8,177.08,12.7,-436.61
121,2.09,8,177.53,13.13,-437.04
121.05,2.09,8,177.75,13.57,-437.38
121.1,2.09,8,177.75,14,-437.6
121.15,2.1,7,177.75,14.22,-437.69
121.2,2.11,7,177.75,14,-437.69
121.25,2.12,7,177.75,13.79,-437.67
121.3,2.12,7,177.75,13.57,-437.71
121.35,2.13,6,177.75,13.57,-437.87
121.4,2.13,5,177.75,13.57,-438.19
121.45,2.13,5,177.75,14,-438.65
121.5,2.13,7,177.75,14.44,-439.19
121.55,2.13,7,177.75,15.53,-439.7
121.6,2.13,7,177.75,15.74,-440.06
121.65,2.14,8,177.75,15.96,-440.19
121.7,2.15,8,177.75,15.74,-440.09
121.75,2.16,11,177.75,15.53,-439.82
121.8,2.16,13,177.75,15.31,-439.49
121.85,2.17,13,177.75,15.09,-439.2
121.9,2.17,12,177.75,15.09,-438.99
121.95,2.17,12,177.97,14.87,-438.88
122,2.16,12,178.42,14.66,-438.83
122.05,2.15,14,179.31,14.87,-438.84
122.1,2.15,14,180.2,15.09,-438.9
122.15,2.15,13,181.32,15.31,-438.99
122.2,2.15,13,182.66,15.31,-439.11
122.25,2.16,13,183.32,14.87,-439.22
122.3,2.17,13,183.32,14.66,-439.3
122.35,2.18,10,183.32,14.66,-439.35
122.4,2.19,10,183.1,14.66,-439.32
122.45,2.2,8,181.54,14.66,-439.22
122.5,2.21,8,179.53,14.44,-439.05
122.55,2.22,10,179.09,14.22,-438.84
122.6,2.21,12,179.09,13.57,-438.64
122.65,2.2,12,178.86,13.13,-438.48
122.7,2.18,11,178.86,12.92,-438.38
122.75,2.18,11,178.86,12.92,-438.33
122.8,2.19,11,178.2,12.92,-438.3
122.85,2.2,12,177.3,13.13,-438.27
122.9,2.19,12,176.63,13.13,-438.24
122.95,2.18,12,176.86,13.13,-438.2
123,2.18,13,177.3,13.35,-438.15
123.05,2.18,13,177.53,13.35,-438.11
123.1,2.19,13,177.75,13.35,-438.07
123.15,2.2,13,177.97,13.79,-438.08
123.2,2.22,13,178.42,14,-438.16
123.25,2.24,11,178.64,14.44,-438.34
123.3,2.27,11,177.97,14.66,-438.62
123.35,2.28,11,177.3,14.66,-438.96
123.4,2.29,10,176.86,14.22,-439.3
123.45,2.28,9,177.53,13.79,-439.61
123.5,2.29,9,178.2,13.35,-439.83
123.55,2.29,11,178.2,12.7,-439.95
123.6,2.28,10,177.97,12.48,-439.97
123.65,2.27,10,177.75,12.48,-439.9
123.7,2.26,10,177.53,12.92,-439.74
123.75,2.25,10,177.3,13.57,-439.46
123.8,2.23,11,177.3,14.66,-439.05
123.85,2.2,11,177.08,16.61,-438.53
123.9,2.18,11,176.63,17.92,-437.96
123.95,2.15,12,176.19,18.35,-437.47
124,2.14,14,175.74,17.27,-437.16
124.05,2.12,14,175.52,15.74,-437.1
124.1,2.12,15,175.3,14.44,-437.28
124.15,2.11,15,175.07,14.22,-437.63
124.2,2.11,16,175.07,14.22,-438.03
124.25,2.1,16,175.07,14.22,-438.36
124.3,2.1,16,174.63,14.22,-438.53
124.35,2.09,15,178.64,14.44,-438.5
124.4,2.08,15,178.64,14.87,-438.27
124.45,2.08,14,174.4,15.09,-437.87
124.5,2.08,16,174.4,14.87,-437.4
124.55,2.09,16,174.4,14.66,-436.98
124.6,2.11,17,174.63,14.44,-436.71
124.65,2.13,16,175.3,14.22,-436.67
124.7,2.16,16,175.97,14.22,-436.88
124.75,2.18,16,176.63,14.66,-437.28
124.8,2.21,14,176.63,14.87,-437.81
124.85,2.22,14,176.63,14.66,-438.35
124.9,2.23,14,176.63,14.66,-438.79
124.95,2.23,17,176.63,14.44,-439.03
125,2.23,17,176.86,14.44,-439
125.05,2.23,16,176.86,14.22,-438.7
125.1,2.23,16,177.3,13.79,-438.21
125.15,2.22,14,177.53,13.57,-437.62
125.2,2.22,14,177.75,13.13,-437.03
125.25,2.22,14,177.75,12.92,-436.54
125.3,2.2,15,177.75,12.92,-436.21
125.35,2.19,13,177.75,12.92,-436.11
125.4,2.17,13,177.75,12.92,-436.26
125.45,2.15,12,177.75,12.92,-436.65
125.5,2.13,12,177.75,13.13,-437.27
125.55,2.12,12,177.75,13.13,-438.02
125.6,2.12,9,177.75,13.13,-438.8
125.65,2.12,9,177.75,12.92,-439.5
125.7,2.12,8,177.75,12.92,-440.04
125.75,2.12,11,177.75,13.13,-440.41
125.8,2.12,11,177.75,13.13,-440.62
125.85,2.12,8,177.75,13.35,-440.73
125.9,2.12,8,177.75,13.35,-440.77
125.95,2.12,6,177.75,13.13,-440.72
126,2.13,7,177.75,12.92,-440.55
126.05,2.14,7,177.75,12.7,-440.26
126.1,2.15,6,177.75,12.7,-439.85
126.15,2.16,6,177.75,12.7,-439.4
126.2,2.17,6,177.53,12.7,-438.98
126.25,2.18,7,177.3,12.7,-438.65
126.3,2.18,7,176.86,12.7,-438.42
126.35,2.18,7,176.63,12.48,-438.29
126.4,2.19,6,176.63,12.48,-438.23
126.45,2.19,6,176.63,12.48,-438.19
126.5,2.21,6,176.63,12.48,-438.12
126.55,2.22,6,176.86,12.48,-438
126.6,2.23,6,177.75,12.7,-437.81
126.65,2.24,5,179.31,13.13,-437.61
126.7,2.24,7,180.65,13.35,-437.47
126.75,2.25,7,181.99,13.57,-437.44
126.8,2.26,8,182.43,13.57,-437.55
