date,Den,Res,Cal,SP,Ng
1997/10/12 3:00,2.28,16.77,130.04,-290.09,13.88
1997/10/12 4:00,2.28,16.95,130.48,-288.93,13.33
1997/10/12 5:00,2.28,17.08,131.37,-288.9,13.44
1997/10/12 6:00,2.28,17.19,132.03,-290.05,13.96
1997/10/12 7:00,2.27,17.23,132.26,-292.04,13.88
1997/10/12 8:00,2.27,17.21,132.48,-294.35,13.77
1997/10/12 9:00,2.27,17.11,132.92,-296.32,12.73
1997/10/12 10:00,2.27,16.99,132.92,-297.52,12.1
1997/10/12 11:00,2.28,16.85,132.92,-297.77,11.97
1997/10/12 12:00,2.28,16.77,132.7,-297.21,12.81
1997/10/12 13:00,2.29,16.74,132.26,-295.94,13.76
1997/10/12 14:00,2.29,16.82,132.03,-294.29,14.31
1997/10/12 15:00,2.29,16.99,131.81,-292.66,14.61
1997/10/12 16:00,2.3,17.24,131.59,-291.75,14.99
1997/10/12 17:00,2.31,17.5,131.15,-291.8,16.12
1997/10/12 18:00,2.32,17.78,130.92,-292.54,17.42
1997/10/12 19:00,2.32,18.07,130.92,-293.22,19.11
1997/10/12 20:00,2.33,18.36,130.7,-293.29,20.11
1997/10/12 21:00,2.35,18.65,130.7,-292.58,20.84
1997/10/12 22:00,2.35,18.87,130.48,-291.24,21.39
1997/10/12 23:00,2.36,19.03,130.48,-289.51,21.85
1997/10/13 0:00,2.37,19.09,130.48,-287.56,22.85
1997/10/13 1:00,2.37,19.1,130.48,-285.74,23.54
1997/10/13 2:00,2.36,19.05,130.7,-284.46,24.28
1997/10/13 3:00,2.36,19.03,130.92,-284.13,24.96
1997/10/13 4:00,2.36,19.05,130.92,-284.83,25.65
1997/10/13 5:00,2.36,19.09,130.92,-286.3,26.72
1997/10/13 6:00,2.36,19.11,130.92,-288.05,28.67
1997/10/13 7:00,2.36,19.04,130.92,-289.53,31.08
1997/10/13 8:00,2.35,18.85,130.92,-290.42,33.55
1997/10/13 9:00,2.35,18.52,131.15,-290.64,34.93
1997/10/13 10:00,2.36,18.07,131.81,-290.54,35.7
1997/10/13 11:00,2.38,17.55,132.7,-290.6,36.12
1997/10/13 12:00,2.4,17.12,134.03,-291.27,36.16
1997/10/13 13:00,2.41,16.87,134.92,-292.43,35.26
1997/10/13 14:00,2.42,16.86,135.36,-293.62,33.88
1997/10/13 15:00,2.42,17.09,135.36,-294.21,32.43
1997/10/13 16:00,2.41,17.51,135.14,-294.01,31.06
1997/10/13 17:00,2.4,17.96,134.7,-293.17,29.3
1997/10/13 18:00,2.39,18.21,132.7,-292.26,27.47
1997/10/13 19:00,2.38,18.19,130.04,-291.76,26.35
1997/10/13 20:00,2.37,18.02,129.81,-292.16,25.57
1997/10/13 21:00,2.36,17.84,129.81,-293.39,24.98
1997/10/13 22:00,2.33,17.72,129.81,-295.14,24.31
1997/10/13 23:00,2.31,17.68,129.81,-296.64,23.86
1997/10/14 0:00,2.3,17.68,129.59,-297.55,23.23
1997/10/14 1:00,2.29,17.75,129.59,-297.8,22.62
1997/10/14 2:00,2.28,17.87,129.59,-297.81,21.77
1997/10/14 3:00,2.27,18.07,129.59,-297.95,21.48
1997/10/14 4:00,2.27,18.29,129.59,-298.36,21.45
1997/10/14 5:00,2.27,18.48,129.59,-299,21.59
1997/10/14 6:00,2.27,18.6,129.59,-299.74,21.01
1997/10/14 7:00,2.28,18.61,129.81,-300.57,19.92
1997/10/14 8:00,2.28,18.49,129.81,-301.49,18.79
1997/10/14 9:00,2.28,18.29,130.04,-302.58,17.94
1997/10/14 10:00,2.28,18.05,130.26,-303.84,17.75
1997/10/14 11:00,2.28,17.81,130.26,-305.24,17.14
1997/10/14 12:00,2.29,17.64,130.48,-306.48,16.78
1997/10/14 13:00,2.28,17.54,130.92,-307.04,15.78
1997/10/14 14:00,2.28,17.5,131.37,-306.53,15.11
1997/10/14 15:00,2.27,17.46,131.15,-305.1,14.18
1997/10/14 16:00,2.27,17.4,130.92,-303.41,13.86
1997/10/14 17:00,2.26,17.3,130.7,-302.2,13.61
1997/10/14 18:00,2.26,17.2,131.15,-301.89,13.49
1997/10/14 19:00,2.26,17.13,131.37,-302.63,13.22
1997/10/14 20:00,2.26,17.1,131.37,-304.25,13.14
1997/10/14 21:00,2.26,17.13,131.37,-306.4,13.47
1997/10/14 22:00,2.26,17.21,131.59,-308.6,13.52
1997/10/14 23:00,2.26,17.26,131.81,-310.33,13.2
1997/10/15 0:00,2.26,17.25,131.37,-311.27,12.34
1997/10/15 1:00,2.26,17.2,130.92,-311.15,11.71
1997/10/15 2:00,2.26,17.13,130.7,-309.88,11.61
1997/10/15 3:00,2.26,17.07,130.7,-307.39,11.66
1997/10/15 4:00,2.25,17.02,130.48,-304,12.06
1997/10/15 5:00,2.25,16.98,130.26,-300.19,11.94
1997/10/15 6:00,2.24,16.98,130.26,-296.61,11.8
1997/10/15 7:00,2.25,17.01,129.81,-293.65,11.15
1997/10/15 8:00,2.25,17.1,129.37,-291.45,10.99
1997/10/15 9:00,2.25,17.26,128.7,-290.05,11.03
1997/10/15 10:00,2.25,17.49,128.26,-289.43,11
1997/10/15 11:00,2.25,17.74,128.04,-289.6,10.81
1997/10/15 12:00,2.25,17.93,127.82,-290.52,10.36
1997/10/15 13:00,2.26,17.98,127.82,-292.24,10.23
1997/10/15 14:00,2.26,17.88,127.82,-294.57,9.92
1997/10/15 15:00,2.27,17.64,127.82,-297.24,9.63
1997/10/15 16:00,2.27,17.35,128.26,-299.53,9.71
1997/10/15 17:00,2.27,17.08,128.7,-300.84,9.87
1997/10/15 18:00,2.27,16.87,129.15,-300.73,10.12
1997/10/15 19:00,2.27,16.71,129.15,-299.43,9.8
1997/10/15 20:00,2.28,16.6,129.15,-297.6,9.58
1997/10/15 21:00,2.28,16.55,129.37,-295.99,9.48
1997/10/15 22:00,2.28,16.58,129.37,-295.22,9.21
1997/10/15 23:00,2.27,16.64,129.37,-295.5,8.94
1997/10/16 0:00,2.27,16.73,129.37,-296.69,8.03
1997/10/16 1:00,2.27,16.85,129.59,-298.19,7.39
1997/10/16 2:00,2.27,17,129.59,-299.3,6.89
1997/10/16 3:00,2.26,17.1,129.59,-299.61,7.26
1997/10/16 4:00,2.25,17.14,129.59,-299.16,8.03
1997/10/16 5:00,2.25,17.02,129.59,-298.09,8.86
1997/10/16 6:00,2.24,16.78,129.37,-296.72,9.38
1997/10/16 7:00,2.24,16.46,129.37,-295.39,9.45
1997/10/16 8:00,2.24,16.19,129.37,-294.76,9.57
1997/10/16 9:00,2.23,16.02,129.59,-295.16,9.4
1997/10/16 10:00,2.23,15.96,129.59,-296.51,9.59
1997/10/16 11:00,2.23,15.99,129.59,-298.11,9.6
1997/10/16 12:00,2.23,16.02,129.59,-299.09,9.64
1997/10/16 13:00,2.24,16.08,129.81,-298.89,9.45
1997/10/16 14:00,2.24,16.13,129.81,-297.54,8.62
1997/10/16 15:00,2.24,16.19,130.04,-295.78,8.21
1997/10/16 16:00,2.24,16.23,130.26,-294.45,7.77
1997/10/16 17:00,2.24,16.26,130.26,-293.95,8.2
1997/10/16 18:00,2.24,16.25,130.04,-293.98,8.39
1997/10/16 19:00,2.24,16.21,130.04,-293.92,8.92
1997/10/16 20:00,2.23,16.12,130.04,-293.52,9.26
1997/10/16 21:00,2.23,16.06,130.04,-293.03,9.64
1997/10/16 22:00,2.22,16.03,130.04,-293,9.58
1997/10/16 23:00,2.22,16.04,130.04,-293.67,9.24
1997/10/17 0:00,2.22,16.04,130.26,-294.84,9.17
1997/10/17 1:00,2.22,16.04,130.26,-295.8,9.48
1997/10/17 2:00,2.22,16.05,130.48,-295.94,10.13
1997/10/17 3:00,2.23,16.06,130.26,-294.94,10.52
1997/10/17 4:00,2.24,16.08,130.04,-293.31,11.13
1997/10/17 5:00,2.25,16.12,129.81,-291.62,11.93
1997/10/17 6:00,2.25,16.19,129.81,-290.36,12.81
1997/10/17 7:00,2.25,16.26,129.81,-289.48,13.35
1997/10/17 8:00,2.25,16.28,129.81,-289.01,13.43
1997/10/17 9:00,2.25,16.29,129.81,-289.12,13.36
1997/10/17 10:00,2.25,16.29,129.81,-290.03,13.36
1997/10/17 11:00,2.25,16.29,130.04,-291.68,13.14
1997/10/17 12:00,2.24,16.31,130.26,-293.49,12.9
1997/10/17 13:00,2.24,16.34,130.04,-294.82,12.81
1997/10/17 14:00,2.24,16.37,130.04,-295.03,12.94
1997/10/17 15:00,2.24,16.45,130.04,-294.03,12.95
1997/10/17 16:00,2.24,16.57,130.04,-292.02,12.98
1997/10/17 17:00,2.24,16.68,130.04,-289.74,13.19
1997/10/17 18:00,2.24,16.74,130.04,-287.8,14.03
1997/10/17 19:00,2.25,16.8,130.04,-286.55,14.84
1997/10/17 20:00,2.27,16.88,130.26,-285.8,15.58
1997/10/17 21:00,2.28,17.01,130.26,-285.36,15.88
1997/10/17 22:00,2.29,17.13,130.48,-285.23,15.49
1997/10/17 23:00,2.3,17.22,130.48,-285.69,15.08
1997/10/18 0:00,2.31,17.24,130.48,-286.82,14.51
1997/10/18 1:00,2.32,17.2,130.48,-288.4,14.32
1997/10/18 2:00,2.33,17.15,130.48,-289.89,13.57
1997/10/18 3:00,2.33,17.1,130.7,-290.76,12.58
1997/10/18 4:00,2.33,17.1,130.7,-290.91,11.43
1997/10/18 5:00,2.32,17.14,130.7,-290.47,10.6
1997/10/18 6:00,2.32,17.24,130.7,-289.79,9.81
1997/10/18 7:00,2.31,17.43,130.48,-289.06,9.08
1997/10/18 8:00,2.31,17.71,130.48,-288.49,9.38
1997/10/18 9:00,2.3,18.05,130.48,-288.21,10.09
1997/10/18 10:00,2.29,18.39,130.48,-288.3,11.29
1997/10/18 11:00,2.28,18.74,130.26,-288.65,12.08
1997/10/18 12:00,2.26,19.09,130.26,-288.91,12.87
1997/10/18 13:00,2.26,19.48,130.68,-288.77,13.39
1997/10/18 14:00,2.25,19.86,130.92,-288.11,13.85
1997/10/18 15:00,2.25,20.21,130.7,-287.2,14.25
1997/10/18 16:00,2.25,20.43,130.26,-286.26,14.82
1997/10/18 17:00,2.25,20.49,130.7,-285.55,15.41
1997/10/18 18:00,2.25,20.41,131.15,-285.24,15.65
1997/10/18 19:00,2.26,20.22,131.37,-285.61,15.61
1997/10/18 20:00,2.26,20.01,131.59,-286.64,15.25
1997/10/18 21:00,2.27,19.84,131.59,-288.02,15.77
1997/10/18 22:00,2.27,19.75,131.37,-289.18,17.01
1997/10/18 23:00,2.28,19.76,131.15,-289.8,19.36
1997/10/19 0:00,2.28,19.81,130.92,-289.88,21.47
1997/10/19 1:00,2.28,19.85,130.48,-289.55,23.57
1997/10/19 2:00,2.29,19.83,129.59,-288.94,24.81
1997/10/19 3:00,2.3,19.73,128.7,-288.12,25.68
1997/10/19 4:00,2.3,19.58,128.26,-287.32,25.9
1997/10/19 5:00,2.3,19.45,128.26,-286.86,26.11
1997/10/19 6:00,2.29,19.37,127.82,-286.98,25.4
1997/10/19 7:00,2.29,19.34,126.71,-287.71,24.5
1997/10/19 8:00,2.29,19.33,126.04,-288.8,22.98
1997/10/19 9:00,2.29,19.27,125.82,-290.09,21.7
1997/10/19 10:00,2.28,19.16,125.82,-291.48,20.14
1997/10/19 11:00,2.28,19,125.82,-293.11,18.37
1997/10/19 12:00,2.27,18.87,126.04,-294.98,17.1
1997/10/19 13:00,2.27,18.76,126.26,-296.89,16.09
1997/10/19 14:00,2.27,18.66,126.48,-298.44,15.24
1997/10/19 15:00,2.27,18.54,126.71,-299.27,13.87
1997/10/19 16:00,2.27,18.38,127.15,-299.35,12.62
1997/10/19 17:00,2.27,18.23,127.37,-298.83,11.5
1997/10/19 18:00,2.28,18.09,127.59,-298.02,11.02
1997/10/19 19:00,2.28,17.98,127.59,-297.05,10.1
1997/10/19 20:00,2.27,17.9,127.59,-296.14,9.63
1997/10/19 21:00,2.27,17.86,127.59,-295.31,9.15
1997/10/19 22:00,2.28,17.82,127.82,-294.54,9.35
1997/10/19 23:00,2.28,17.74,128.04,-293.6,9.3
1997/10/20 0:00,2.27,17.61,128.7,-292.57,9.33
1997/10/20 1:00,2.26,17.45,128.48,-291.71,8.93
1997/10/20 2:00,2.26,17.31,127.15,-291.43,8.85
1997/10/20 3:00,2.25,17.19,126.26,-291.86,8.96
1997/10/20 4:00,2.25,17.12,126.04,-292.9,9.36
1997/10/20 5:00,2.25,17.05,126.04,-294.2,9.66
1997/10/20 6:00,2.25,17,126.04,-295.4,9.61
1997/10/20 7:00,2.25,16.94,126.04,-296.18,9.05
1997/10/20 8:00,2.25,16.86,126.04,-296.45,8.53
1997/10/20 9:00,2.25,16.79,126.04,-296.21,8.12
1997/10/20 10:00,2.25,16.74,126.04,-295.56,8.13
1997/10/20 11:00,2.25,16.75,126.26,-294.6,8.25
1997/10/20 12:00,2.25,16.8,126.26,-293.56,8.68
1997/10/20 13:00,2.26,16.88,126.48,-292.67,9.19
1997/10/20 14:00,2.26,16.98,126.48,-292.12,9.77
1997/10/20 15:00,2.26,17.09,126.71,-291.88,10.19
1997/10/20 16:00,2.27,17.19,126.48,-291.71,10.59
1997/10/20 17:00,2.28,17.3,126.04,-291.14,10.96
1997/10/20 18:00,2.28,17.42,126.04,-289.83,11.11
1997/10/20 19:00,2.28,17.55,126.04,-287.77,11.41
1997/10/20 20:00,2.28,17.7,126.26,-285.47,11.51
1997/10/20 21:00,2.29,17.89,126.26,-283.52,11.78
1997/10/20 22:00,2.29,18.14,126.26,-282.47,12.26
1997/10/20 23:00,2.29,18.4,126.26,-282.56,13.21
1997/10/21 0:00,2.3,18.67,125.82,-283.86,15.29
1997/10/21 1:00,2.3,18.92,125.37,-286.12,17.3
1997/10/21 2:00,2.31,19.16,125.15,-288.78,19.52
1997/10/21 3:00,2.31,19.3,125.15,-291.08,21.16
1997/10/21 4:00,2.32,19.29,125.15,-292.43,22.94
1997/10/21 5:00,2.32,19.08,125.15,-292.68,24.82
1997/10/21 6:00,2.33,18.66,125.6,-292.14,26.75
1997/10/21 7:00,2.33,18.1,125.6,-291.47,28.51
1997/10/21 8:00,2.34,17.46,125.6,-291.16,29.25
1997/10/21 9:00,2.34,16.85,125.82,-291.24,29.35
1997/10/21 10:00,2.34,16.37,126.04,-291.42,28.52
1997/10/21 11:00,2.33,16.04,126.04,-291.4,27.37
1997/10/21 12:00,2.32,15.82,126.26,-291.18,25.98
1997/10/21 13:00,2.31,15.68,126.48,-290.92,24.87
1997/10/21 14:00,2.29,15.58,126.48,-290.89,23.97
1997/10/21 15:00,2.28,15.49,126.48,-291.18,22.37
1997/10/21 16:00,2.27,15.36,126.48,-291.7,20.67
1997/10/21 17:00,2.26,15.29,126.93,-292.11,19.01
1997/10/21 18:00,2.26,15.45,128.04,-291.99,17.94
1997/10/21 19:00,2.25,16.02,129.81,-291.01,16.59
1997/10/21 20:00,2.25,16.92,130.26,-289.29,15.31
1997/10/21 21:00,2.25,17.88,128.48,-287.31,14.18
1997/10/21 22:00,2.25,18.65,126.48,-285.7,13.7
1997/10/21 23:00,2.25,19.08,125.6,-284.77,13.18
1997/10/22 0:00,2.25,19.26,125.82,-284.28,12.57
1997/10/22 1:00,2.25,19.26,126.04,-283.7,12.15
1997/10/22 2:00,2.24,19.19,126.26,-282.5,11.75
1997/10/22 3:00,2.24,19.09,125.82,-280.81,11.58
1997/10/22 4:00,2.24,18.97,125.37,-279.12,11.47
1997/10/22 5:00,2.24,18.83,125.37,-278.26,11.41
1997/10/22 6:00,2.24,18.62,125.37,-278.61,11.18
1997/10/22 7:00,2.24,18.37,125.37,-280.08,11.12
1997/10/22 8:00,2.24,18.14,125.15,-281.76,11.26
1997/10/22 9:00,2.24,17.95,125.15,-282.78,11.88
1997/10/22 10:00,2.25,17.8,125.15,-282.59,12.43
1997/10/22 11:00,2.26,17.68,125.15,-281.57,13.26
1997/10/22 12:00,2.26,17.57,125.15,-280.57,13.74
1997/10/22 13:00,2.26,17.5,124.93,-280.32,14
1997/10/22 14:00,2.27,17.47,124.93,-281.19,13.95
1997/10/22 15:00,2.27,17.5,124.26,-282.99,14.19
1997/10/22 16:00,2.27,17.57,124.04,-285.34,14.43
1997/10/22 17:00,2.27,17.7,124.04,-287.63,14.52
1997/10/22 18:00,2.28,17.79,123.82,-289.45,14.39
1997/10/22 19:00,2.27,17.82,123.82,-290.64,13.98
1997/10/22 20:00,2.27,17.74,123.6,-291.32,13.47
1997/10/22 21:00,2.27,17.64,123.6,-291.63,12.69
1997/10/22 22:00,2.26,17.54,123.38,-291.67,12.23
1997/10/22 23:00,2.26,17.45,123.15,-291.68,11.79
1997/10/23 0:00,2.26,17.4,123.15,-292.09,11.6
1997/10/23 1:00,2.26,17.42,123.15,-293.19,11.48
1997/10/23 2:00,2.26,17.55,123.15,-294.8,11.42
1997/10/23 3:00,2.26,17.79,123.15,-296.24,11.18
1997/10/23 4:00,2.27,18.13,122.93,-296.81,10.72
1997/10/23 5:00,2.28,18.54,122.27,-296.19,10.38
1997/10/23 6:00,2.29,18.97,121.16,-294.66,10.22
1997/10/23 7:00,2.31,19.31,120.05,-292.84,9.92
1997/10/23 8:00,2.32,19.47,119.82,-291.33,9.83
1997/10/23 9:00,2.33,19.42,120.93,-290.43,9.55
1997/10/23 10:00,2.34,19.24,122.04,-290.03,9.48
1997/10/23 11:00,2.36,19.02,122.27,-289.7,9.41
1997/10/23 12:00,2.36,18.91,122.27,-288.86,9.98
1997/10/23 13:00,2.36,19.04,122.71,-287.21,10.68
1997/10/23 14:00,2.36,19.59,122.93,-285.01,11.73
1997/10/23 15:00,2.35,20.78,123.38,-283.12,12.48
1997/10/23 16:00,2.35,22.5,124.26,-282.2,13.84
1997/10/23 17:00,2.35,24.47,125.6,-282.42,15.27
1997/10/23 18:00,2.34,25.77,126.48,-283.3,16.62
1997/10/23 19:00,2.32,25.88,126.26,-284.41,17.78
1997/10/23 20:00,2.31,24.61,126.04,-285.61,18.48
1997/10/23 21:00,2.3,22.77,125.37,-287.2,19.25
1997/10/23 22:00,2.29,20.98,123.15,-289.36,19.75
1997/10/23 23:00,2.29,19.6,121.16,-291.97,20.4
1997/10/24 0:00,2.29,18.53,120.71,-294.52,21.03
1997/10/24 1:00,2.3,17.77,120.71,-296.47,21.49
1997/10/24 2:00,2.3,17.26,120.71,-297.4,21.7
1997/10/24 3:00,2.31,17.03,120.71,-297.15,21.84
1997/10/24 4:00,2.31,17.03,120.49,-295.67,22.31
1997/10/24 5:00,2.31,17.18,120.05,-293.15,22.83
1997/10/24 6:00,2.31,17.5,119.82,-289.97,23.63
1997/10/24 7:00,2.31,17.9,119.82,-286.89,23.69
1997/10/24 8:00,2.31,18.23,119.82,-284.62,23.26
1997/10/24 9:00,2.31,18.29,119.6,-283.69,22.39
1997/10/24 10:00,2.3,18.07,119.6,-283.97,21.53
1997/10/24 11:00,2.3,17.69,119.6,-285,20.98
1997/10/24 12:00,2.29,17.35,119.6,-286.33,20.3
1997/10/24 13:00,2.28,17.16,119.6,-287.71,19.46
1997/10/24 14:00,2.27,17.17,119.6,-289.02,18.55
1997/10/24 15:00,2.26,17.32,119.6,-290.05,17.6
1997/10/24 16:00,2.26,17.53,119.6,-290.64,16.83
1997/10/24 17:00,2.26,17.74,119.6,-290.79,16.09
1997/10/24 18:00,2.26,17.97,119.38,-290.75,15.98
1997/10/24 19:00,2.25,18.2,119.38,-290.66,16.41
1997/10/24 20:00,2.25,18.4,119.38,-290.47,17.28
1997/10/24 21:00,2.25,18.5,119.38,-289.96,18.14
1997/10/24 22:00,2.26,18.48,119.6,-288.96,18.88
1997/10/24 23:00,2.26,18.39,119.6,-287.61,19.81
1997/10/25 0:00,2.26,18.31,119.38,-286.36,20.34
1997/10/25 1:00,2.26,18.32,119.16,-285.74,20.43
1997/10/25 2:00,2.26,18.43,119.16,-286.12,20.35
1997/10/25 3:00,2.26,18.64,119.16,-287.58,20.36
1997/10/25 4:00,2.26,18.86,119.16,-289.82,20.34
1997/10/25 5:00,2.26,19.03,119.16,-292.37,19.74
1997/10/25 6:00,2.25,19.11,119.16,-294.55,18.82
1997/10/25 7:00,2.26,19.13,118.94,-296.02,17.51
1997/10/25 8:00,2.25,19.09,118.94,-296.76,16.27
1997/10/25 9:00,2.25,18.94,118.94,-297.1,14.96
1997/10/25 10:00,2.25,18.67,118.94,-297.29,14.04
1997/10/25 11:00,2.26,18.39,118.71,-297.37,13.2
1997/10/25 12:00,2.26,18.19,118.71,-297.22,12.25
1997/10/25 13:00,2.27,18.11,118.71,-296.7,11.69
1997/10/25 14:00,2.27,18.1,118.71,-295.85,11.19
1997/10/25 15:00,2.27,18.11,118.71,-294.81,11.18
1997/10/25 16:00,2.27,18.12,118.49,-293.67,11.07
1997/10/25 17:00,2.26,18.1,118.49,-292.26,11.05
1997/10/25 18:00,2.26,18.06,118.49,-290.28,11.22
1997/10/25 19:00,2.26,18,118.49,-287.64,11.46
1997/10/25 20:00,2.26,17.92,118.49,-284.9,11.94
1997/10/25 21:00,2.26,17.83,118.94,-282.9,12.28
1997/10/25 22:00,2.25,17.74,119.16,-282.46,12.84
1997/10/25 23:00,2.24,17.63,119.38,-283.58,13.22
1997/10/26 0:00,2.25,17.51,119.6,-285.84,13.61
1997/10/26 1:00,2.25,17.43,120.27,-288.48,13.57
1997/10/26 2:00,2.26,17.37,120.71,-290.83,13.24
1997/10/26 3:00,2.26,17.35,120.71,-292.01,12.76
1997/10/26 4:00,2.26,17.29,120.49,-291.55,12.2
1997/10/26 5:00,2.27,17.23,120.71,-289.31,11.79
1997/10/26 6:00,2.27,17.18,120.71,-286.13,11.6
1997/10/26 7:00,2.27,17.16,120.49,-283.05,11.68
1997/10/26 8:00,2.27,17.21,120.27,-281.35,11.86
1997/10/26 9:00,2.27,17.32,120.49,-281.48,11.51
1997/10/26 10:00,2.27,17.5,120.05,-283.27,11.07
1997/10/26 11:00,2.27,17.74,118.94,-285.67,10.52
1997/10/26 12:00,2.26,17.99,118.05,-287.74,10.32
1997/10/26 13:00,2.26,18.17,117.38,-288.79,10.17
1997/10/26 14:00,2.26,18.26,117.16,-288.69,9.9
1997/10/26 15:00,2.25,18.26,117.16,-287.5,9.41
1997/10/26 16:00,2.24,18.26,116.94,-285.64,8.86
1997/10/26 17:00,2.24,18.3,116.94,-283.71,8.66
1997/10/26 18:00,2.24,18.39,116.72,-282.59,8.9
1997/10/26 19:00,2.23,18.49,116.05,-282.88,9.51
1997/10/26 20:00,2.23,18.56,116.05,-284.61,10.28
1997/10/26 21:00,2.23,18.61,116.05,-287.23,10.96
1997/10/26 22:00,2.22,18.64,116.05,-289.94,11.45
1997/10/26 23:00,2.22,18.65,116.05,-292.18,11.48
1997/10/27 0:00,2.22,18.68,116.05,-293.61,11.59
1997/10/27 1:00,2.23,18.73,116.27,-294.27,11.21
1997/10/27 2:00,2.23,18.78,116.49,-294.28,10.56
1997/10/27 3:00,2.24,18.82,116.94,-293.95,9.16
1997/10/27 4:00,2.24,18.81,117.16,-293.55,7.94
1997/10/27 5:00,2.24,18.73,117.38,-293.4,7.02
1997/10/27 6:00,2.25,18.57,117.6,-293.71,6.19
1997/10/27 7:00,2.25,18.37,117.6,-294.6,5.24
1997/10/27 8:00,2.25,18.15,117.83,-295.9,4.49
1997/10/27 9:00,2.24,17.94,117.83,-297.33,4.15
1997/10/27 10:00,2.24,17.78,117.83,-298.53,4.13
1997/10/27 11:00,2.23,17.66,117.6,-299.12,4.05
1997/10/27 12:00,2.23,17.56,117.83,-298.78,4.24
1997/10/27 13:00,2.23,17.45,117.83,-297.53,4.46
1997/10/27 14:00,2.24,17.3,117.6,-295.74,4.74
1997/10/27 15:00,2.24,17.14,117.6,-294.04,4.84
1997/10/27 16:00,2.24,16.96,117.6,-292.77,5.12
1997/10/27 17:00,2.24,16.79,117.6,-292.09,5.39
1997/10/27 18:00,2.24,16.66,117.83,-291.99,5.7
1997/10/27 19:00,2.25,16.56,118.05,-292.54,6.22
1997/10/27 20:00,2.25,16.49,117.83,-293.69,6.78
1997/10/27 21:00,2.25,16.46,117.6,-295.2,7.8
1997/10/27 22:00,2.25,16.45,117.38,-296.6,8.92
1997/10/27 23:00,2.25,16.46,116.94,-297.59,10.14
1997/10/28 0:00,2.25,16.47,116.27,-298.12,11.01
1997/10/28 1:00,2.25,16.47,116.27,-298.33,11.63
1997/10/28 2:00,2.24,16.46,116.05,-298.28,12.33
1997/10/28 3:00,2.24,16.46,116.05,-297.99,13.19
1997/10/28 4:00,2.25,16.49,116.05,-297.59,13.9
1997/10/28 5:00,2.24,16.59,116.27,-297.28,14.42
1997/10/28 6:00,2.25,16.78,116.49,-297.18,14.66
1997/10/28 7:00,2.25,17.03,116.72,-296.97,14.42
1997/10/28 8:00,2.25,17.3,116.94,-296.11,14.62
1997/10/28 9:00,2.25,17.47,117.38,-294.17,14.61
1997/10/28 10:00,2.25,17.54,117.6,-291.28,15.24
1997/10/28 11:00,2.26,17.47,118.05,-288.06,15.37
1997/10/28 12:00,2.26,17.31,118.27,-285.22,15.52
1997/10/28 13:00,2.27,17.12,118.49,-283.32,14.98
1997/10/28 14:00,2.27,16.96,118.71,-282.66,13.9
1997/10/28 15:00,2.26,16.88,118.71,-283.37,13.18
1997/10/28 16:00,2.26,16.9,118.94,-285.44,13.22
1997/10/28 17:00,2.27,17.02,119.16,-288.53,13.88
1997/10/28 18:00,2.27,17.16,119.16,-292.1,13.82
1997/10/28 19:00,2.27,17.27,119.16,-295.55,13.34
1997/10/28 20:00,2.26,17.33,118.71,-298.52,12.63
1997/10/28 21:00,2.26,17.37,117.83,-300.81,12.39
1997/10/28 22:00,2.26,17.44,116.27,-302.33,12.41
1997/10/28 23:00,2.26,17.49,114.94,-303,12.56
1997/10/29 0:00,2.26,17.5,115.38,-302.79,13.19
1997/10/29 1:00,2.25,17.47,115.38,-301.89,13.35
1997/10/29 2:00,2.24,17.45,115.16,-300.64,13.31
1997/10/29 3:00,2.23,17.44,114.94,-299.29,12.73
1997/10/29 4:00,2.23,17.48,114.94,-297.82,12.21
1997/10/29 5:00,2.22,17.5,115.38,-296.19,11.59
1997/10/29 6:00,2.22,17.51,116.05,-294.57,10.76
1997/10/29 7:00,2.22,17.49,116.94,-293.43,10.07
1997/10/29 8:00,2.23,17.47,117.6,-293.12,9.77
1997/10/29 9:00,2.23,17.46,118.27,-293.51,9.37
1997/10/29 10:00,2.24,17.44,118.49,-294.32,9.03
1997/10/29 11:00,2.26,17.42,118.94,-295.26,8.48
1997/10/29 12:00,2.27,17.42,119.16,-296.27,8.1
1997/10/29 13:00,2.28,17.45,119.16,-297.11,7.92
1997/10/29 14:00,2.29,17.54,119.16,-297.55,8.2
1997/10/29 15:00,2.29,17.66,119.16,-297.44,9.22
1997/10/29 16:00,2.3,17.83,119.16,-296.89,10.29
1997/10/29 17:00,2.3,17.99,119.16,-296.09,11.3
1997/10/29 18:00,2.3,18.16,119.16,-295.19,11.92
1997/10/29 19:00,2.29,18.3,119.16,-294.34,12.44
1997/10/29 20:00,2.28,18.43,118.94,-293.8,13.27
1997/10/29 21:00,2.28,18.52,118.71,-293.91,14.14
1997/10/29 22:00,2.28,18.56,118.71,-294.87,15.08
1997/10/29 23:00,2.28,18.54,118.71,-296.49,15.25
1997/10/30 0:00,2.29,18.47,118.94,-298.23,15.47
1997/10/30 1:00,2.29,18.35,119.16,-299.36,15.14
1997/10/30 2:00,2.29,18.23,119.16,-299.52,14.92
1997/10/30 3:00,2.3,18.18,119.16,-298.93,14.41
1997/10/30 4:00,2.3,18.19,119.16,-298.15,14.27
1997/10/30 5:00,2.31,18.26,118.94,-297.63,14.14
1997/10/30 6:00,2.31,18.39,118.71,-297.4,14.08
1997/10/30 7:00,2.31,18.58,118.49,-297.25,14.44
