date,Den,Res,Ng,SP,Cal
1997/4/12 16:00,2.41,23.62,10.95,-176.54,139.58
1997/4/12 17:00,2.42,24.01,10.65,-176.73,139.36
1997/4/12 18:00,2.42,24.8,10.32,-177.07,139.36
1997/4/12 19:00,2.44,25.83,10.39,-177.51,139.58
1997/4/12 20:00,2.44,26.73,10.74,-177.96,139.8
1997/4/12 21:00,2.45,27.21,11.23,-178.24,140.25
1997/4/12 22:00,2.45,27.26,11.79,-178.24,141.14
1997/4/12 23:00,2.46,27.16,12.2,-178.03,142.02
1997/4/13 0:00,2.47,27.06,12.6,-177.85,142.69
1997/4/13 1:00,2.48,27.06,12.16,-177.93,142.69
1997/4/13 2:00,2.49,27.11,11.75,-178.29,142.69
1997/4/13 3:00,2.49,27.25,11.18,-178.77,142.69
1997/4/13 4:00,2.5,27.5,11.59,-179.13,142.69
1997/4/13 5:00,2.5,27.78,11.95,-179.24,142.25
1997/4/13 6:00,2.49,28.02,12.11,-179.15,142.25
1997/4/13 7:00,2.48,28.06,11.81,-179,142.69
1997/4/13 8:00,2.48,27.91,11.38,-178.87,142.47
1997/4/13 9:00,2.48,27.66,11.64,-178.78,142.47
1997/4/13 10:00,2.47,27.53,12.01,-178.76,142.25
1997/4/13 11:00,2.48,27.51,12.73,-178.84,142.91
1997/4/13 12:00,2.47,27.53,13.55,-179.06,143.58
1997/4/13 13:00,2.47,27.43,14.46,-179.35,143.36
1997/4/13 14:00,2.46,27.98,15.4,-179.68,142.91
1997/4/13 15:00,2.46,28.49,15.77,-179.94,141.36
1997/4/13 16:00,2.47,28.26,16.63,-180.09,139.8
1997/4/13 17:00,2.47,27.02,17.28,-180.05,138.69
1997/4/13 18:00,2.48,25.45,18.38,-179.76,138.47
1997/4/13 19:00,2.5,24.46,19.13,-179.12,138.69
1997/4/13 20:00,2.51,23.6,19.9,-178.2,138.69
1997/4/13 21:00,2.52,22.94,20.21,-177.15,138.69
1997/4/13 22:00,2.53,22.43,20.02,-176.36,138.47
1997/4/13 23:00,2.53,22.24,19.65,-176.09,138.03
1997/4/14 0:00,2.53,22.36,19.33,-176.49,137.36
1997/4/14 1:00,2.52,22.65,18.8,-177.38,136.92
1997/4/14 2:00,2.51,22.92,18.43,-178.52,136.47
1997/4/14 3:00,2.49,23.07,18.04,-179.66,136.25
1997/4/14 4:00,2.46,23.16,17.69,-180.69,136.25
1997/4/14 5:00,2.44,23.28,17.15,-181.54,136.25
1997/4/14 6:00,2.43,23.45,16.37,-182.19,136.47
1997/4/14 7:00,2.42,23.62,15.5,-182.61,136.7
1997/4/14 8:00,2.41,23.77,14.57,-182.79,136.47
1997/4/14 9:00,2.4,23.93,13.82,-182.71,136.47
1997/4/14 10:00,2.39,24.12,13.88,-182.45,136.25
1997/4/14 11:00,2.39,24.29,13.94,-182.17,136.03
1997/4/14 12:00,2.38,24.44,14.16,-182.07,136.03
1997/4/14 13:00,2.38,24.62,13.82,-182.28,136.03
1997/4/14 14:00,2.38,24.9,13.4,-182.68,135.81
1997/4/14 15:00,2.39,25.16,12.84,-183.08,135.59
1997/4/14 16:00,2.4,25.24,12.65,-183.2,135.59
1997/4/14 17:00,2.42,24.97,12.9,-183.02,135.59
1997/4/14 18:00,2.43,24.39,13.31,-182.58,135.59
1997/4/14 19:00,2.44,23.61,13.84,-182.1,136.03
1997/4/14 20:00,2.45,22.98,14.43,-181.62,136.47
1997/4/14 21:00,2.46,22.79,14.85,-181.18,138.47
1997/4/14 22:00,2.47,23.13,15.06,-180.72,141.14
1997/4/14 23:00,2.48,24.01,15.18,-180.24,141.36
1997/4/15 0:00,2.48,25.07,15.65,-179.77,136.25
1997/4/15 1:00,2.49,26.28,16.17,-179.3,128.48
1997/4/15 2:00,2.5,27.37,16.36,-178.89,127.59
1997/4/15 3:00,2.5,28.54,16.51,-178.65,128.04
1997/4/15 4:00,2.5,29.5,16.57,-178.69,127.37
1997/4/15 5:00,2.48,30,16.82,-179.06,127.15
1997/4/15 6:00,2.47,29.84,16.88,-179.68,129.37
1997/4/15 7:00,2.47,29.3,16.74,-180.34,131.81
1997/4/15 8:00,2.47,28.71,16.52,-180.84,133.37
1997/4/15 9:00,2.47,27.97,16.45,-181.07,134.48
1997/4/15 10:00,2.46,27.07,16.6,-180.98,135.14
1997/4/15 11:00,2.45,26.12,16.81,-180.71,135.36
1997/4/15 12:00,2.44,25.51,17.08,-180.4,135.36
1997/4/15 13:00,2.43,25.33,17.38,-180.28,135.14
1997/4/15 14:00,2.42,25.49,17.69,-180.53,134.92
1997/4/15 15:00,2.42,25.85,17.21,-181.19,134.92
1997/4/15 16:00,2.43,26.33,16.58,-182.19,134.7
1997/4/15 17:00,2.43,26.89,15.76,-183.22,134.48
1997/4/15 18:00,2.43,27.41,15.47,-184,134.48
1997/4/15 19:00,2.43,27.83,15.05,-184.2,134.25
1997/4/15 20:00,2.43,28.06,14.5,-183.75,134.48
1997/4/15 21:00,2.43,28.16,13.91,-182.71,134.48
1997/4/15 22:00,2.43,28.12,13.48,-181.42,134.48
1997/4/15 23:00,2.44,27.91,12.88,-180.13,134.48
1997/4/16 0:00,2.44,27.47,12.27,-179.04,134.48
1997/4/16 1:00,2.44,28.01,11.83,-178.05,134.7
1997/4/16 2:00,2.44,28.82,12.02,-177.18,134.7
1997/4/16 3:00,2.44,29.09,12.77,-176.46,134.7
1997/4/16 4:00,2.45,28.53,13.56,-176.12,134.48
1997/4/16 5:00,2.45,27.95,14.07,-176.29,134.48
1997/4/16 6:00,2.45,28.25,14.33,-176.97,134.48
1997/4/16 7:00,2.46,28.35,14.48,-177.91,134.48
1997/4/16 8:00,2.46,28.1,14.56,-178.73,134.7
1997/4/16 9:00,2.46,27.31,14.61,-178.97,134.7
1997/4/16 10:00,2.47,26.33,14.83,-178.29,134.92
1997/4/16 11:00,2.47,25.4,15.29,-176.63,135.14
1997/4/16 12:00,2.46,24.83,15.42,-174.38,135.59
1997/4/16 13:00,2.44,24.54,15.14,-172.07,135.81
1997/4/16 14:00,2.4,24.45,14.71,-170.25,135.81
1997/4/16 15:00,2.37,24.54,14.37,-169.24,135.81
1997/4/16 16:00,2.35,24.92,13.62,-169.11,135.81
1997/4/16 17:00,2.33,25.61,12.8,-169.77,135.81
1997/4/16 18:00,2.32,26.68,11.88,-171.03,135.81
1997/4/16 19:00,2.31,27.79,11.34,-172.72,135.81
1997/4/16 20:00,2.3,28.7,10.84,-174.47,135.81
1997/4/16 21:00,2.29,28.93,10.44,-175.95,135.81
1997/4/16 22:00,2.29,28.55,10.06,-176.82,135.59
1997/4/16 23:00,2.28,27.66,9.9,-177.1,135.59
1997/4/17 0:00,2.3,26.57,9.79,-176.91,135.36
1997/4/17 1:00,2.33,25.5,9.94,-176.61,135.36
1997/4/17 2:00,2.36,24.59,9.75,-176.48,135.36
1997/4/17 3:00,2.38,23.88,9.54,-176.71,135.36
1997/4/17 4:00,2.39,23.11,9.26,-177.25,135.36
1997/4/17 5:00,2.4,22.21,9.16,-177.83,135.36
1997/4/17 6:00,2.41,21.15,9.28,-178.15,135.14
1997/4/17 7:00,2.41,20.29,9.49,-178.02,134.92
1997/4/17 8:00,2.41,19.84,9.95,-177.55,134.92
1997/4/17 9:00,2.42,19.93,10.29,-176.89,134.92
1997/4/17 10:00,2.43,20.53,10.65,-176.32,134.92
1997/4/17 11:00,2.43,21.35,10.79,-176.08,134.92
1997/4/17 12:00,2.43,22.36,11.49,-176.42,135.14
1997/4/17 13:00,2.43,23.45,12.26,-177.38,135.14
1997/4/17 14:00,2.43,24.64,12.95,-178.8,135.36
1997/4/17 15:00,2.44,25.64,13.44,-180.22,135.14
1997/4/17 16:00,2.44,26.22,13.88,-181.22,135.14
1997/4/17 17:00,2.44,26.48,14.66,-181.47,135.14
1997/4/17 18:00,2.45,26.79,14.91,-180.99,134.92
1997/4/17 19:00,2.45,27.27,15.11,-179.87,134.92
1997/4/17 20:00,2.45,27.72,14.81,-178.34,134.92
1997/4/17 21:00,2.45,27.79,14.58,-176.58,135.14
1997/4/17 22:00,2.45,27.39,14.28,-174.87,135.14
1997/4/17 23:00,2.46,26.68,13.97,-173.5,135.14
1997/4/18 0:00,2.46,25.88,13.25,-172.75,135.14
1997/4/18 1:00,2.46,25.35,12.44,-172.83,135.36
1997/4/18 2:00,2.47,25.24,11.94,-173.68,135.59
1997/4/18 3:00,2.48,25.76,11.88,-175,135.36
1997/4/18 4:00,2.48,26.82,11.96,-176.32,135.14
1997/4/18 5:00,2.49,28.28,11.77,-177.24,134.92
1997/4/18 6:00,2.48,29.91,11.75,-177.71,134.48
1997/4/18 7:00,2.48,31.47,11.9,-177.85,133.59
1997/4/18 8:00,2.48,32.56,12.33,-177.81,131.15
1997/4/18 9:00,2.48,32.81,12.45,-177.45,129.15
1997/4/18 10:00,2.48,32.27,12.36,-176.63,128.26
1997/4/18 11:00,2.48,31.25,12.16,-175.17,128.7
1997/4/18 12:00,2.48,30.31,12.1,-173.43,129.81
1997/4/18 13:00,2.48,29.73,12.45,-171.87,130.48
1997/4/18 14:00,2.47,29.82,12.91,-171.09,130.48
1997/4/18 15:00,2.46,30.61,12.87,-171.27,130.48
1997/4/18 16:00,2.46,31.7,12.36,-172.34,130.04
1997/4/18 17:00,2.45,32.74,11.45,-174.04,129.59
1997/4/18 18:00,2.45,33.36,10.96,-176.06,129.37
1997/4/18 19:00,2.44,33.66,10.88,-178.14,129.37
1997/4/18 20:00,2.43,33.72,10.97,-179.91,129.37
1997/4/18 21:00,2.42,33.59,11.17,-181.08,129.37
1997/4/18 22:00,2.42,33.26,11.03,-181.53,128.93
1997/4/18 23:00,2.42,32.84,10.84,-181.44,128.7
1997/4/19 0:00,2.42,32.5,10.57,-181.11,128.7
1997/4/19 1:00,2.42,32.3,10.08,-180.88,128.7
1997/4/19 2:00,2.42,32.03,9.93,-180.93,128.7
1997/4/19 3:00,2.41,31.45,9.8,-181.4,128.48
1997/4/19 4:00,2.42,30.46,9.95,-182.2,128.48
1997/4/19 5:00,2.42,29.23,9.95,-183.16,128.48
1997/4/19 6:00,2.43,27.9,9.98,-184.02,128.7
1997/4/19 7:00,2.44,26.49,9.59,-184.68,128.93
1997/4/19 8:00,2.44,25.21,9.11,-185.08,128.7
1997/4/19 9:00,2.44,24.27,8.54,-185.31,128.48
1997/4/19 10:00,2.45,24.13,8.13,-185.4,128.26
1997/4/19 11:00,2.45,24.94,7.73,-185.34,127.82
1997/4/19 12:00,2.46,26.56,7.37,-184.94,127.15
1997/4/19 13:00,2.46,28.88,7.02,-184.09,126.71
1997/4/19 14:00,2.47,31.34,6.68,-182.79,126.48
1997/4/19 15:00,2.47,33.23,6.54,-181.4,126.26
1997/4/19 16:00,2.48,33.54,6.44,-180.36,126.04
1997/4/19 17:00,2.48,32.31,6.4,-180.05,125.6
1997/4/19 18:00,2.48,30.27,6.17,-180.54,125.37
1997/4/19 19:00,2.49,28.44,5.71,-181.67,125.37
1997/4/19 20:00,2.49,27.2,5.38,-183.16,126.04
1997/4/19 21:00,2.49,26.68,5.02,-184.71,126.48
1997/4/19 22:00,2.49,26.85,5.08,-185.93,126.04
1997/4/19 23:00,2.49,27.62,5.02,-186.46,124.49
1997/4/20 0:00,2.48,29.15,5.42,-186.11,124.71
1997/4/20 1:00,2.47,31.34,5.89,-185.07,126.26
1997/4/20 2:00,2.47,35,6.46,-183.82,126.26
1997/4/20 3:00,2.47,39.65,7.07,-182.92,126.04
1997/4/20 4:00,2.47,45.03,7.71,-182.63,125.6
1997/4/20 5:00,2.47,49.55,8.16,-182.93,125.15
1997/4/20 6:00,2.47,53.2,8.37,-183.56,124.71
1997/4/20 7:00,2.47,55.58,8.51,-184.24,124.26
1997/4/20 8:00,2.46,56.5,8.78,-184.74,123.6
1997/4/20 9:00,2.46,55.48,9.06,-184.98,123.38
1997/4/20 10:00,2.45,53.1,9.57,-185.1,123.15
1997/4/20 11:00,2.45,50.09,10.13,-185.34,123.6
1997/4/20 12:00,2.46,47.11,10.34,-185.95,123.82
1997/4/20 13:00,2.46,43.97,10.29,-187,124.04
1997/4/20 14:00,2.46,40.94,10.13,-188.27,124.04
1997/4/20 15:00,2.46,38.2,10.08,-189.28,124.04
1997/4/20 16:00,2.45,36.1,10.64,-189.46,123.38
1997/4/20 17:00,2.45,34.81,11.55,-188.7,122.93
1997/4/20 18:00,2.45,34.16,12.64,-187.28,122.49
1997/4/20 19:00,2.46,33.88,13.44,-186.02,122.71
1997/4/20 20:00,2.46,33.71,14.22,-185.35,123.15
1997/4/20 21:00,2.47,33.69,15.13,-185.44,123.15
1997/4/20 22:00,2.47,33.72,15.87,-185.83,123.6
1997/4/20 23:00,2.46,33.6,16,-186.17,124.49
1997/4/21 0:00,2.47,33.24,15.57,-186.07,125.82
1997/4/21 1:00,2.48,32.87,14.92,-185.53,125.82
1997/4/21 2:00,2.49,32.82,14.7,-184.66,125.6
1997/4/21 3:00,2.5,33.03,14.52,-183.84,126.04
1997/4/21 4:00,2.49,33.28,14.64,-183.31,126.71
1997/4/21 5:00,2.5,33.44,14.63,-183.27,127.15
1997/4/21 6:00,2.49,33.72,14.86,-183.67,127.37
1997/4/21 7:00,2.49,34.16,14.7,-184.39,127.59
1997/4/21 8:00,2.49,34.53,14.51,-185.35,127.59
1997/4/21 9:00,2.51,34.57,14.24,-186.42,127.59
1997/4/21 10:00,2.52,34.3,14.35,-187.52,128.26
1997/4/21 11:00,2.52,33.99,14.52,-188.37,128.7
1997/4/21 12:00,2.52,33.94,14.77,-188.84,128.93
1997/4/21 13:00,2.52,34.21,14.46,-188.66,129.15
1997/4/21 14:00,2.53,34.68,13.85,-187.87,128.7
1997/4/21 15:00,2.54,35.02,13.06,-186.5,126.71
1997/4/21 16:00,2.55,35.01,12.58,-184.96,124.93
1997/4/21 17:00,2.56,34.55,11.93,-183.66,123.38
1997/4/21 18:00,2.56,33.89,11.7,-183.05,122.27
1997/4/21 19:00,2.55,33.37,11.33,-183.15,122.27
1997/4/21 20:00,2.54,33.29,11.41,-183.8,122.27
1997/4/21 21:00,2.51,33.69,11.15,-184.54,121.38
1997/4/21 22:00,2.48,34.53,11.11,-185.14,120.05
1997/4/21 23:00,2.46,35.58,11.05,-185.47,119.6
1997/4/22 0:00,2.44,36.61,11.43,-185.62,119.6
1997/4/22 1:00,2.42,37.42,11.7,-185.59,120.93
1997/4/22 2:00,2.41,37.83,12.03,-185.47,122.49
1997/4/22 3:00,2.4,37.96,11.54,-185.44,124.26
1997/4/22 4:00,2.39,37.89,11.51,-185.65,124.71
1997/4/22 5:00,2.39,37.49,11.01,-186.13,125.37
1997/4/22 6:00,2.4,36.4,10.91,-186.66,127.59
1997/4/22 7:00,2.4,34.68,10.58,-186.99,129.15
1997/4/22 8:00,2.4,32.66,10.7,-186.96,129.15
1997/4/22 9:00,2.41,30.88,10.86,-186.71,128.04
1997/4/22 10:00,2.42,29.41,10.91,-186.49,126.93
1997/4/22 11:00,2.42,28.29,11.15,-186.49,126.48
1997/4/22 12:00,2.42,27.37,11.41,-186.72,125.6
1997/4/22 13:00,2.42,26.75,12.31,-187.1,124.93
1997/4/22 14:00,2.43,26.65,13.35,-187.53,125.37
1997/4/22 15:00,2.43,27.09,14.53,-188,125.6
1997/4/22 16:00,2.44,27.84,15.78,-188.51,125.37
1997/4/22 17:00,2.44,28.65,17.26,-189.03,125.37
1997/4/22 18:00,2.44,29.45,19.01,-189.57,125.37
1997/4/22 19:00,2.45,30.46,20.25,-190.11,125.6
1997/4/22 20:00,2.45,31.61,21.05,-190.66,126.04
1997/4/22 21:00,2.46,32.66,21.86,-191.17,127.15
1997/4/22 22:00,2.46,33.11,22.58,-191.56,128.04
1997/4/22 23:00,2.46,32.85,23.09,-191.78,128.7
1997/4/23 0:00,2.45,32.14,23.13,-191.83,129.15
1997/4/23 1:00,2.43,31.42,22.65,-191.8,129.37
1997/4/23 2:00,2.41,30.93,22.16,-191.9,129.81
1997/4/23 3:00,2.39,30.71,20.56,-192.32,130.04
1997/4/23 4:00,2.37,30.53,18.94,-193.19,130.26
1997/4/23 5:00,2.36,30.21,17.1,-194.48,130.48
1997/4/23 6:00,2.34,29.72,16.01,-196.03,130.7
1997/4/23 7:00,2.33,29.08,15.02,-197.47,131.15
1997/4/23 8:00,2.31,28.38,14.01,-198.36,131.37
1997/4/23 9:00,2.3,27.54,13.21,-198.31,131.59
1997/4/23 10:00,2.29,26.47,12.84,-197.14,131.81
1997/4/23 11:00,2.28,25.15,12.21,-195,132.26
1997/4/23 12:00,2.28,23.51,11.61,-192.36,132.7
1997/4/23 13:00,2.28,21.78,11.16,-189.85,133.14
1997/4/23 14:00,2.28,20.05,11.56,-187.97,133.37
1997/4/23 15:00,2.28,18.59,11.74,-186.87,133.59
1997/4/23 16:00,2.28,17.42,11.66,-186.39,132.92
1997/4/23 17:00,2.28,16.56,11.08,-186.22,132.26
1997/4/23 18:00,2.28,15.97,10.95,-186.31,131.81
1997/4/23 19:00,2.28,15.58,10.81,-186.77,131.81
1997/4/23 20:00,2.27,15.37,10.75,-187.94,131.59
1997/4/23 21:00,2.26,15.3,10.11,-189.79,131.15
1997/4/23 22:00,2.25,15.36,9.37,-192.14,130.7
1997/4/23 23:00,2.24,15.52,8.9,-194.46,130.48
1997/4/24 0:00,2.24,15.76,8.65,-196.27,130.04
1997/4/24 1:00,2.24,16.07,8.51,-197.26,129.37
1997/4/24 2:00,2.25,16.47,8.23,-197.37,128.7
1997/4/24 3:00,2.24,16.92,8.35,-196.87,128.26
1997/4/24 4:00,2.24,17.43,8.72,-196.17,127.37
1997/4/24 5:00,2.24,17.91,9.21,-195.64,126.93
1997/4/24 6:00,2.23,18.3,9.59,-195.3,126.93
1997/4/24 7:00,2.23,18.57,9.56,-194.87,126.71
1997/4/24 8:00,2.23,18.71,9.43,-194.13,126.26
1997/4/24 9:00,2.24,18.76,8.8,-193.13,126.04
1997/4/24 10:00,2.25,18.74,8.25,-192.32,126.04
1997/4/24 11:00,2.26,18.67,7.41,-191.91,125.82
1997/4/24 12:00,2.27,18.61,6.93,-191.95,125.6
1997/4/24 13:00,2.28,18.6,6.27,-191.94,125.6
1997/4/24 14:00,2.29,18.66,5.64,-191.57,125.37
1997/4/24 15:00,2.3,18.75,4.98,-190.61,125.37
1997/4/24 16:00,2.3,18.82,4.52,-189.3,125.37
1997/4/24 17:00,2.3,18.85,4.3,-187.85,125.15
1997/4/24 18:00,2.3,18.85,4.17,-186.64,125.15
1997/4/24 19:00,2.3,18.83,4.09,-185.88,124.93
1997/4/24 20:00,2.31,18.79,4.45,-185.77,124.93
1997/4/24 21:00,2.31,18.75,4.71,-186.25,124.93
1997/4/24 22:00,2.32,18.66,5.43,-187.06,125.15
1997/4/24 23:00,2.32,18.5,5.83,-187.97,125.37
1997/4/25 0:00,2.31,18.29,6.65,-188.89,125.37
1997/4/25 1:00,2.3,18.07,7.3,-189.93,125.15
1997/4/25 2:00,2.29,17.85,7.99,-191.17,125.37
1997/4/25 3:00,2.29,17.65,8.26,-192.54,125.6
1997/4/25 4:00,2.29,17.48,8.05,-193.84,125.6
1997/4/25 5:00,2.29,17.34,7.86,-194.74,125.6
1997/4/25 6:00,2.29,17.23,7.78,-195.09,125.15
1997/4/25 7:00,2.29,17.17,8.13,-194.91,124.93
1997/4/25 8:00,2.28,17.18,8.98,-194.5,124.71
1997/4/25 9:00,2.27,17.25,10.02,-194.17,124.26
1997/4/25 10:00,2.27,17.39,10.8,-194.19,124.26
1997/4/25 11:00,2.26,17.57,11.17,-194.7,124.04
1997/4/25 12:00,2.26,17.86,11.39,-195.63,124.04
1997/4/25 13:00,2.26,18.17,11.51,-196.83,124.26
1997/4/25 14:00,2.27,18.39,11.38,-197.97,124.26
1997/4/25 15:00,2.27,18.39,11.38,-198.84,124.26
1997/4/25 16:00,2.27,18.22,11.55,-199.21,124.26
1997/4/25 17:00,2.27,18.02,11.99,-199.12,124.26
1997/4/25 18:00,2.27,17.88,11.91,-198.72,124.26
1997/4/25 19:00,2.26,17.81,11.78,-198.37,124.26
1997/4/25 20:00,2.26,17.8,10.94,-198.31,124.26
1997/4/25 21:00,2.27,17.8,10.34,-198.69,124.26
1997/4/25 22:00,2.27,17.72,9.66,-199.21,124.49
1997/4/25 23:00,2.27,17.51,9,-199.56,124.49
1997/4/26 0:00,2.28,17.17,8.53,-199.26,124.49
1997/4/26 1:00,2.28,16.77,7.91,-198.23,124.71
1997/4/26 2:00,2.28,16.4,7.69,-196.52,125.15
1997/4/26 3:00,2.28,16.1,7.12,-194.64,125.82
1997/4/26 4:00,2.28,15.92,7.16,-193.07,125.82
1997/4/26 5:00,2.28,15.8,7.26,-192.16,125.6
1997/4/26 6:00,2.27,15.77,7.48,-191.97,125.15
1997/4/26 7:00,2.27,15.78,7.55,-192.26,124.93
1997/4/26 8:00,2.27,15.82,7.61,-192.87,124.93
1997/4/26 9:00,2.27,15.83,8.03,-193.64,124.93
1997/4/26 10:00,2.27,15.83,8.93,-194.6,124.49
1997/4/26 11:00,2.27,15.82,9.99,-195.53,124.26
1997/4/26 12:00,2.27,15.83,10.78,-196.17,124.04
1997/4/26 13:00,2.27,15.85,11.16,-196.19,123.6
1997/4/26 14:00,2.27,15.87,11.59,-195.67,123.15
1997/4/26 15:00,2.27,15.92,12.15,-194.84,122.93
1997/4/26 16:00,2.27,15.98,11.95,-194.07,123.15
1997/4/26 17:00,2.28,16.02,12.02,-193.43,123.38
1997/4/26 18:00,2.28,16.05,11.99,-192.96,122.93
1997/4/26 19:00,2.28,16.07,12.4,-192.14,122.49
1997/4/26 20:00,2.29,16.13,12.08,-190.93,122.27
1997/4/26 21:00,2.29,16.25,11.7,-189.04,122.04
1997/4/26 22:00,2.29,16.42,10.96,-187.66,122.04
1997/4/26 23:00,2.29,16.61,10.33,-186.97,121.82
1997/4/27 0:00,2.28,16.77,9.66,-187.62,121.82
1997/4/27 1:00,2.28,16.93,9.4,-188.73,121.82
1997/4/27 2:00,2.27,17.1,9.41,-190.47,121.82
1997/4/27 3:00,2.27,17.24,9.56,-192.42,121.82
1997/4/27 4:00,2.26,17.31,9.6,-194.71,121.82
1997/4/27 5:00,2.25,17.32,9.43,-196.66,121.6
1997/4/27 6:00,2.24,17.27,9.61,-197.9,121.6
1997/4/27 7:00,2.23,17.21,9.81,-198.08,121.6
1997/4/27 8:00,2.22,17.12,10.08,-197.51,121.82
1997/4/27 9:00,2.22,17.04,9.78,-196.56,121.38
1997/4/27 10:00,2.21,16.95,9.97,-195.81,120.93
1997/4/27 11:00,2.21,16.88,10.15,-195.5,120.49
1997/4/27 12:00,2.22,16.81,10.62,-195.81,120.05
1997/4/27 13:00,2.22,16.75,10.56,-196.55,119.6
1997/4/27 14:00,2.23,16.72,10.24,-197.6,118.94
1997/4/27 15:00,2.23,16.72,9.76,-198.65,118.49
1997/4/27 16:00,2.24,16.71,9,-199.59,118.94
1997/4/27 17:00,2.25,16.69,8.15,-200.32,118.94
1997/4/27 18:00,2.27,16.65,7.43,-200.88,118.71
1997/4/27 19:00,2.27,16.63,7.12,-201.11,117.6
1997/4/27 20:00,2.28,16.62,7.31,-200.79,117.6
1997/4/27 21:00,2.29,16.59,7.49,-199.74,118.94
1997/4/27 22:00,2.29,16.53,7.56,-198.06,120.27
1997/4/27 23:00,2.3,16.46,7.41,-196.12,120.71
1997/4/28 0:00,2.31,16.38,6.99,-194.51,121.38
1997/4/28 1:00,2.32,16.31,6.68,-193.54,121.6
1997/4/28 2:00,2.32,16.23,6.34,-193.33,122.49
1997/4/28 3:00,2.33,16.14,6.2,-193.62,124.04
1997/4/28 4:00,2.33,16.06,5.71,-194.22,125.15
1997/4/28 5:00,2.33,16.01,5.18,-194.93,125.15
1997/4/28 6:00,2.33,15.99,4.58,-195.78,125.37
1997/4/28 7:00,2.33,16.03,4.35,-196.87,125.37
1997/4/28 8:00,2.33,16.13,3.79,-198.15,125.6
1997/4/28 9:00,2.33,16.31,3.23,-199.49,125.6
1997/4/28 10:00,2.33,16.54,2.8,-200.6,125.82
1997/4/28 11:00,2.32,16.82,3.01,-201.33,125.82
1997/4/28 12:00,2.32,17.15,3.36,-201.68,125.82
1997/4/28 13:00,2.31,17.53,4.07,-201.85,125.82
1997/4/28 14:00,2.3,17.97,4.89,-201.89,125.82
1997/4/28 15:00,2.3,18.43,5.99,-201.73,125.82
1997/4/28 16:00,2.29,18.86,6.78,-201.19,125.82
1997/4/28 17:00,2.29,19.15,7.55,-200.32,125.82
1997/4/28 18:00,2.28,19.17,8.07,-199.44,125.6
1997/4/28 19:00,2.28,18.97,8.52,-198.98,125.37
1997/4/28 20:00,2.29,18.6,8.72,-199.03,125.6
1997/4/28 21:00,2.29,18.22,8.85,-199.3,125.6
1997/4/28 22:00,2.29,17.87,8.91,-199.26,125.82
1997/4/28 23:00,2.29,17.57,8.95,-198.66,125.82
1997/4/29 0:00,2.29,17.32,8.57,-197.56,125.82
1997/4/29 1:00,2.3,17.08,8.31,-196.44,126.04
1997/4/29 2:00,2.31,16.88,7.78,-195.71,126.26
1997/4/29 3:00,2.32,16.76,7.62,-195.57,126.48
1997/4/29 4:00,2.32,16.74,7.48,-195.77,126.71
1997/4/29 5:00,2.32,16.85,7.62,-195.97,126.93
1997/4/29 6:00,2.32,16.99,7.82,-195.99,126.93
1997/4/29 7:00,2.31,17.11,8.09,-195.96,126.93
1997/4/29 8:00,2.3,17.15,8.38,-196.11,126.93
1997/4/29 9:00,2.3,17.1,8.69,-196.58,127.37
1997/4/29 10:00,2.3,17,9.02,-197.27,127.37
1997/4/29 11:00,2.29,16.88,9.54,-197.85,127.59
1997/4/29 12:00,2.29,16.75,10.11,-198.02,127.82
1997/4/29 13:00,2.28,16.63,10.53,-197.71,127.82
1997/4/29 14:00,2.27,16.51,11.13,-197.21,127.82
1997/4/29 15:00,2.27,16.43,11.13,-196.99,128.04
1997/4/29 16:00,2.28,16.38,11.05,-197.47,128.04
1997/4/29 17:00,2.28,16.36,10.44,-198.72,128.04
1997/4/29 18:00,2.3,16.34,10.3,-200.56,128.04
1997/4/29 19:00,2.31,16.34,10.55,-202.61,128.04
1997/4/29 20:00,2.32,16.35,10.97,-204.58,128.04
1997/4/29 21:00,2.32,16.37,11.7,-206.29,128.26
1997/4/29 22:00,2.33,16.4,11.93,-207.5,128.26
1997/4/29 23:00,2.34,16.44,12.13,-207.97,128.26
1997/4/30 0:00,2.34,16.52,11.61,-207.37,128.26
1997/4/30 1:00,2.35,16.61,10.75,-205.86,128.26
1997/4/30 2:00,2.36,16.73,9.67,-203.82,128.04
1997/4/30 3:00,2.36,16.88,8.88,-201.99,127.82
1997/4/30 4:00,2.36,17.05,8.31,-200.79,127.82
1997/4/30 5:00,2.36,17.23,7.84,-200.38,127.82
1997/4/30 6:00,2.35,17.37,7.43,-200.51,127.82
1997/4/30 7:00,2.35,17.48,6.65,-200.85,127.59
1997/4/30 8:00,2.35,17.53,5.22,-201.09,127.59
1997/4/30 9:00,2.35,17.52,3.57,-200.96,127.37
1997/4/30 10:00,2.34,17.48,2.36,-200.41,127.37
1997/4/30 11:00,2.33,17.45,1.99,-199.48,127.37
1997/4/30 12:00,2.32,17.49,2.07,-198.45,126.93
1997/4/30 13:00,2.31,17.61,2.41,-197.53,126.04
1997/4/30 14:00,2.29,17.76,2.7,-196.98,124.26
1997/4/30 15:00,2.28,17.9,3.22,-196.83,122.49
1997/4/30 16:00,2.28,18.02,3.78,-196.97,122.04
1997/4/30 17:00,2.27,18.13,4.4,-197.14,123.38
1997/4/30 18:00,2.27,18.21,5.04,-197.25,125.37
1997/4/30 19:00,2.27,18.23,5.89,-197.4,125.82
1997/4/30 20:00,2.26,18.17,6.79,-197.94,125.6
